drug_code	DIN_7	Packaging	status	market_status	marketed_date	DIN_13	Community_approval	repayment_rate	drug_cost
61659061	3311551	plaquette(s) thermoformée(s) PVC-Aluminium de 4  comprimé(s)	Présentation active	Déclaration de commercialisation	19/11/1989	3400933115517	oui	65%	"3,22"
61659061	3311568	plaquette(s) thermoformée(s) PVC-Aluminium de 14  comprimé(s)	Présentation active	Déclaration de commercialisation	19/11/1989	3400933115685	oui	65%	"5,04"
61659766	3573601	plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	7/2/2002	3400935736017	oui	65%	"3,00"
61661906	3444341	1 flacon(s) polyéthylène de 125 ml	Présentation active	Déclaration de commercialisation	3/11/1999	3400934443411	oui		
61661906	3444358	1 flacon(s) polyéthylène de 250 ml	Présentation active	Déclaration de commercialisation	19/09/2002	3400934443589	oui		
61661906	3444364	1 flacon(s) polyéthylène de 500 ml	Présentation active	Déclaration de commercialisation	2/3/2006	3400934443640	oui		
61662029	3961510	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	8/12/2009	3400939615103	oui	65%	"4,51"
61662029	3961527	plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	18/12/2009	3400939615271	oui	65%	"12,30"
61662050	2782159	plaquette(s) aluminium de 7 comprimé(s)	Présentation active	Déclaration de commercialisation	19/08/2014	3400927821592	oui	65%	"2,68"
61662050	2782165	plaquette(s) aluminium de 14 comprimé(s)	Présentation active	Déclaration de commercialisation	19/08/2014	3400927821653	oui	65%	"4,51"
61662050	2782171	plaquette(s) aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	19/08/2014	3400927821714	oui	65%	"8,23"
61662634	3843288	plaquette(s) thermoformée(s) aluminium PVC de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	19/02/2013	3400938432886	oui	100%	"54,94"
61662755	3985663	plaquette(s) thermoformée(s) PVC PVDC aluminium de 14 comprimé(s)	Présentation active	Déclaration de commercialisation	8/12/2010	3400939856636	oui	30%	"2,99"
61662755	3985692	plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	8/12/2010	3400939856926	oui	30%	"5,17"
61662851	3622653	1 flacon(s) polyéthylène de 5  ml	Présentation active	Déclaration de commercialisation	22/03/2004	3400936226531	oui	30%	"6,66"
61662919	3482784	plaquette(s) thermoformée(s) polypropylène aluminium de 30  comprimé(s)	Présentation active	Déclaration de commercialisation	30/01/1999	3400934827846	oui	65%	"14,07"
61662919	5611435	plaquette(s) thermoformée(s) polypropylène aluminium de 100 comprimé(s)	Présentation active	Déclaration de commercialisation	19/01/1999	3400956114351	oui		
61664126	4961794	plaquette(s) PVC PVDC aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	31/08/2011	3400949617944	oui	65%	"2,10"
61664368	3932098	plaquette(s) thermoformée(s) PVC (ACLAR RX) polytrifluorochloroéthylène de 8 comprimé(s)	Présentation active	Déclaration de commercialisation	22/08/2011	3400939320984	oui	65%	"9,04"
61665534	2176364	1 flacon(s) en verre brun avec fermeture de sécurité enfant de 150 ml avec seringue(s) pour administration orale	Présentation active	Déclaration de commercialisation	16/12/2011	3400921763645	oui	30%	"3,37"
61665908	3000524	flacon(s) polyéthylène haute densité (PEHD) de 15 comprimé(s)	Présentation active	Déclaration de commercialisation	1/3/2016	3400930005248	non	30%	"3,14"
61665908	3648629	plaquette(s) thermoformée(s) PVC PVDC aluminium de 15 comprimé(s)	Présentation active	Déclaration de commercialisation	6/12/2004	3400936486294	oui	30%	"3,14"
61665915	3481402	plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	1/9/1999	3400934814020	oui	65%	"5,62"
61665915	3481454	plaquette(s) thermoformée(s) PVC-aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	2/2/2009	3400934814549	oui	65%	"15,52"
61667994	2760577	plaquette(s) PVC PVDC aluminium de 30 gélule(s)	Présentation active	Déclaration de commercialisation	17/11/2014	3400927605772	oui	65%	"4,48"
61668199	3614464	plaquette(s) thermoformée(s) PVC-Aluminium de 30  comprimé(s)	Présentation active	Déclaration de commercialisation	19/06/2003	3400936144644	oui	65%	"5,39"
61669536	3594129	10 sachet(s) papier aluminium polyéthylène de 1  dispositif(s) + 10 sparadraps	Présentation active	Déclaration de commercialisation	1/1/1998	3400935941299	non		
61671430	4178746	plaquette(s) thermoformée(s) aluminium de 7 gélule(s)	Présentation active	Déclaration de commercialisation	1/2/2013	3400941787461	oui	65%	"2,78"
61671430	4178752	plaquette(s) thermoformée(s) aluminium de 14 gélule(s)	Présentation active	Déclaration de commercialisation	1/2/2013	3400941787522	oui	65%	"4,96"
61671430	4178775	plaquette(s) thermoformée(s) aluminium de 28 gélule(s)	Présentation active	Déclaration de commercialisation	1/2/2013	3400941787751	oui	65%	"9,16"
61671836	3945770	plaquette(s) thermoformée(s) PVC PVDC aluminium de 60 comprimé(s)	Présentation active	Déclaration de commercialisation	7/9/2009	3400939457703	oui	65%	"30,11"
61672151	3752456	plaquette(s) thermoformée(s) PVC-Aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	17/04/2013	3400937524568	oui	30%	"13,94"
61673246	3630055	10 ampoule(s) bouteille en verre de 10 ml	Présentation active	Déclaration de commercialisation	10/3/2006	3400936300552	non		
61673246	5653385	100 ampoule(s) bouteille en verre de 10 ml	Présentation active	Déclaration de commercialisation	3/5/2006	3400956533855	oui		
61673260	2757670	plaquette(s) PVC PVDC aluminium de 120 comprimé(s)	Présentation active	Déclaration de commercialisation	9/12/2013	3400927576706	oui	100%	"172,87"
61673399	3487735	plaquette(s) thermoformée(s) polyéthylène aluminium de 14 comprimé(s)	Présentation active	Déclaration de commercialisation	1/9/1999	3400934877353	oui	30%	"6,40"
61673424	3232751	plaquette(s) thermoformée(s) PVC-aluminium de 30 capsule(s)	Présentation active	Déclaration de commercialisation	19/09/1980	3400932327515	oui	65%	"7,43"
61673424	3587678	plaquette(s) thermoformée(s) PVC-Aluminium de 90 capsule(s)	Présentation active	Déclaration de commercialisation	21/01/2013	3400935876782	oui	65%	"20,21"
61673890	3665504	plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	16/03/2005	3400936655041	oui	65%	"2,18"
61673965	5867270	1 flacon(s) en verre	Présentation active	Déclaration de commercialisation	28/04/2014	3400958672705	oui		
61674405	3348028	1 flacon(s) en verre brun de 20  comprimé(s)	Présentation active	Déclaration de commercialisation	19/09/1994	3400933480288	oui	65%	"6,47"
61674704	3894736	1 flacon(s) en verre jaune(brun) de 30 ml avec compte-gouttes polypropylène	Présentation active	Déclaration de commercialisation	2/3/2009	3400938947366	oui	65%	"3,67"
61675215	3958867	plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	29/01/2015	3400939588674	non	65%	"6,73"
61675215	3958904	plaquette(s) thermoformée(s) PVC-Aluminium de 90 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	30/03/2015	3400939589046	non	65%	"18,71"
61675261	3051297	1 boite(s) polyéthylène haute densité (PEHD) de 1000  comprimé(s)	Présentation active	Déclaration de commercialisation	19/01/1943	3400930512975	non		
61675261	3304108	tube(s) polypropylène de 180 comprimé(s)	Présentation active	Déclaration de commercialisation	19/01/1943	3400933041083	non		
61675795	3934312	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	24/12/2010	3400939343129	oui	65%	"6,35"
61675795	3934335	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 100 comprimé(s)	Présentation active	Déclaration de commercialisation	24/12/2010	3400939343358	oui	65%	"19,90"
61675891	3619094	plaquette(s) thermoformée(s) PVC PVDC aluminium de 28  comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	6/11/2013	3400936190948	non	65%	"6,93"
61675902	3094214	"1 flacon(s) en verre de 4,5 g"	Présentation active	Déclaration de commercialisation	19/07/1971	3400930942147	non		
61676413	3824434	plaquette(s) thermoformée(s) aluminium PVC PVDC de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	16/07/2012	3400938244342	oui	65%	"7,99"
61677643	3399155	1 pot(s) polypropylène de 60 g	Présentation active	Déclaration d'arrêt de commercialisation	11/10/2013	3400933991555	non		
61677928	3601243	1 pilulier(s) polyéthylène de 30  comprimé(s)	Présentation active	Déclaration de commercialisation	1/10/2003	3400936012431	oui	65%	"6,92"
61677928	3738953	1 pilulier(s) polyéthylène de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	30/10/2007	3400937389532	oui	65%	"19,48"
61678318	3579414	plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	2/9/2002	3400935794147	oui	65%	"3,06"
61678318	3579420	30 comprimés en flacon(s) (polyéthylène) avec bouchon (polypropylène)	Présentation active	Déclaration de commercialisation	23/01/2015	3400935794208	oui	65%	"3,06"
61678485	2198986	plaquette(s) thermoformée(s) PVC-Aluminium de 60 comprimé(s)	Présentation active	Déclaration de commercialisation	14/05/2012	3400921989861	oui	65%	"66,26"
61678485	2238214	60 plaquette(s) thermoformée(s) PVC-Aluminium de 1 comprimé(s)	Présentation active	Déclaration de commercialisation	8/10/2012	3400922382142	oui	65%	"66,26"
61678930	3894245	8 sachet(s)-dose(s) polytéréphtalate (PET) aluminium polyéthylène de 6 g	Présentation active	Déclaration de commercialisation	5/5/2009	3400938942453	oui	30%	"5,82"
61679651	3553113	4 sachet(s) papier polyéthylène aluminium copolymère d'éthylène de 1 dispositif(s)	Présentation active	Déclaration de commercialisation	6/6/2001	3400935531131	oui	65%	"11,22"
61680479	3873680	1 seringue(s) préremplie(s) en verre de 3 ml avec aiguille(s)	Présentation active	Déclaration de commercialisation	28/11/2008	3400938736809	oui		
61681702	3624698	"8 sachet(s)-dose(s) papier aluminium polyéthylène de 5,4  g"	Présentation active	Déclaration de commercialisation	3/1/2005	3400936246980	oui	65%	"2,10"
61681780	3438441	7 cartouche(s) bicompartimentée(s) en verre avec seringue	Présentation active	Déclaration de commercialisation	12/11/2002	3400934384417	oui	100%	"134,74"
61683272	3782894	plaquette(s) thermoformée(s) PVC PVDC aluminium de 25 comprimé(s)	Présentation active	Arrêt de commercialisation (le médicament n'a plus d'autorisation)	5/2/2015	3400937828949	non	65%	"10,48"
61683322	3709897	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gomme(s)	Présentation active	Déclaration de commercialisation	9/10/2006	3400937098977	oui		
61683322	3709957	plaquette(s) thermoformée(s) PVC PVDC aluminium de 105 gomme(s)	Présentation active	Déclaration de commercialisation	9/10/2006	3400937099578	oui		
61683436	2780166	plaquette(s) aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	17/12/2014	3400927801662	oui	30%	"6,93"
61683518	5596629	1 flacon(s) en verre de 5 ml	Présentation active	Déclaration de commercialisation	19/07/1997	3400955966296	oui		
61684812	3958413	plaquette(s) formée(s) à froid aluminium PVC de 5 comprimé(s)	Présentation active	Déclaration de commercialisation	20/06/2011	3400939584133	oui	65%	"12,01"
61685049	2760956	plaquette(s) PVC PVDC aluminium de 30 gélule(s)	Présentation active	Déclaration de commercialisation	17/11/2014	3400927609565	oui	65%	"8,15"
61685323	3185224	1 tube(s) aluminium verni de 30 g	Présentation active	Déclaration de commercialisation	19/05/1975	3400931852247	oui	30%	"4,74"
61685711	4194509	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 60 comprimé(s)	Présentation active	Déclaration de commercialisation	17/04/2013	3400941945090	oui	100%	"146,67"
61687452	3389441	1 récipient(s) unidose(s) en verre brun de 15 ml avec fermeture de sécurité enfant	Présentation active	Déclaration de commercialisation	19/06/1995	3400933894412	oui	65%	"1,98"
61687452	5589121	70 récipient(s) unidose(s) en verre brun de 15 ml avec fermeture de sécurité enfant	Présentation active	Déclaration de commercialisation	19/06/1995	3400955891215	oui		
61687655	3722136	plaquette(s) thermoformée(s) polyamide aluminium PVC de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	22/05/2006	3400937221368	oui	65%	"18,19"
61687655	3722142	plaquette(s) thermoformée(s) polyamide aluminium PVC de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	22/05/2006	3400937221429	oui	65%	"51,26"
61688718	3705043	plaquette(s) thermoformée(s) PVC-Aluminium de 7 comprimé(s)	Présentation active	Déclaration de commercialisation	24/04/2007	3400937050432	oui	65%	"2,59"
61688928	3336025	tube(s) polypropylène de 40 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	30/09/2015	3400933360252	non		
61689033	3474715	2 plaquette(s) PVC de 14 gélule(s)	Présentation active	Déclaration de commercialisation	16/09/1998	3400934747151	non	15%	"15,22"
61689033	3474721	4 plaquette(s) PVC de 14 gélule(s)	Présentation active	Déclaration de commercialisation	16/09/1998	3400934747212	oui	15%	"30,47"
61689332	3554704	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	26/02/2013	3400935547040	oui	65%	"15,32"
61689364	2165366	plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	3/12/2013	3400921653663	oui	30%	"7,05"
61690110	2792850	1 flacon(s) en verre avec cuillère-mesure polystyrène	Présentation active	Déclaration de commercialisation	2/6/2015	3400927928505	oui	65%	"2,40"
61692766	2169068	plaquette(s) formée(s) à froid aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	8/8/2013	3400921690682	oui	65%	"7,38"
61693409	4912956	10 ampoule(s) polyéthylène basse densité (PEBD) de 2 ml	Présentation active	Déclaration de commercialisation	3/1/2011	3400949129560	oui	65%	"5,06"
61693569	3567664	5 cartouche(s) en verre de 3 ml dans stylo pré-rempli	Présentation active	Déclaration de commercialisation	2/4/2002	3400935676641	oui	65%	"40,31"
61694240	3692346	plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	28/11/2005	3400936923461	oui	100%	"1,803,49"
61694678	3693446	plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	5/3/2009	3400936934467	oui	65%	"42,81"
61695417	3685286	plaquette(s) thermoformée(s) PVC-Aluminium de 12 comprimé(s)	Présentation active	Déclaration de commercialisation	17/10/2005	3400936852860	non	65%	"8,07"
61695837	3781759	plaquette(s) PVC PVDC de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	14/08/2007	3400937817592	oui	65%	"19,23"
61695837	3781771	plaquette(s) PVC PVDC de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	14/08/2007	3400937817714	oui	65%	"54,17"
61695837	3820413	56 plaquette(s) PVC PVDC de 1 comprimé(s)	Présentation active	Déclaration de commercialisation	21/01/2009	3400938204131	oui		
61695844	5500125	"plaquette(s) PET-GAG (polyéthylène téréphtalate - glucosaminoglycane) polyéthylène de 1 éponge(s) pré-enroulée de 4,8 cm x 4,8 cm"	Présentation active	Déclaration de commercialisation	7/7/2015	3400955001256	oui		
