CONCEPT_NAME_1	CONCEPT_CLASS_ID_1	CONCEPT_ID_2	CONCEPT_NAME_2	PRECEDENCE	CONVERSION_FACTOR
DISULFIRAM	Ingredient	735850	Disulfiram	1	
DITHRANOL	Ingredient	952538	Anthralin	1	
DIVALPROEX SODIUM	Ingredient	745466	Valproate	1	
DL-ALPHA TOCOPHEROL	Ingredient	19009540	Vitamin E	1	
DL-ALPHA TOCOPHERYL ACETATE	Ingredient	19009540	Vitamin E	1	
DL-ALPHA TOCOPHERYL ACID SUCCINATE	Ingredient	19014220	TOCOPHERYL ACID SUCCINATE,D-ALPHA	1	
DL-METHIONINE	Ingredient	19004724	Methionine	1	
DOBUTAMINE HYDROCHLORIDE	Ingredient	1337720	Dobutamine	1	
DOCETAXEL	Ingredient	1315942	docetaxel	1	
DOCOSAHEXAENOIC ACID	Ingredient	19016670	Docosahexaenoate	1	
DOCOSANOL	Ingredient	980955	docosanol	1	
DOCUSATE CALCIUM	Ingredient	941258	Docusate	1	
DOCUSATE SODIUM	Ingredient	941258	Docusate	1	
DOG ROSE	Ingredient	35604869	Rosa canina whole extract	1	
DOG'S MERCURY	Ingredient	42903980	Mercurialis perennis extract	1	
DOLASETRON MESYLATE	Ingredient	903459	Dolasetron	1	
DOLICHOS PRURIENS	Ingredient	43126080	Dolichos Pruriens for homeopathic preparations	1	
DOLICHOVESPULA ARENARIA VENOM PROTEIN EXTRACT	Ingredient	19099126	WASP VENOM PROTEIN	1	
DOLICHOVESPULA MACULATA VENOM PROTEIN EXTRACT	Ingredient	19099126	WASP VENOM PROTEIN	1	
DOLUTEGRAVIR SODIUM	Ingredient	43560385	dolutegravir	1	
DOMIPHEN BROMIDE	Ingredient	19091239	domiphen	1	
DOMPERIDONE MALEATE	Ingredient	19037833	Domperidone	1	
DONEPEZIL HYDROCHLORIDE	Ingredient	715997	donepezil	1	
DONEPEZIL HYDROCHLORIDE MONOHYDRATE	Ingredient	715997	donepezil	1	
DOPAMINE HYDROCHLORIDE	Ingredient	1337860	Dopamine	1	
DORIPENEM MONOHYDRATE	Ingredient	1713905	doripenem	1	
DORNASE ALFA	Ingredient	1125443	Dornase Alfa	1	
DORZOLAMIDE HYDROCHLORIDE	Ingredient	981709	dorzolamide	1	
DOXACURIUM CHLORIDE	Ingredient	19091486	doxacurium	1	
DOXAPRAM HYDROCHLORIDE	Ingredient	738152	Doxapram	1	
DOXAZOSIN MESYLATE	Ingredient	1363053	Doxazosin	1	
DOXEPIN HYDROCHLORIDE	Ingredient	738156	Doxepin	1	
DOXERCALCIFEROL	Ingredient	1512446	Doxercalciferol	1	
DOXORUBICIN HYDROCHLORIDE	Ingredient	1338512	Doxorubicin	1	
DOXYCYCLINE HYCLATE	Ingredient	1738521	Doxycycline	1	
Doxycycline Monohydrate	Ingredient	1738521	Doxycycline	1	
DOXYLAMINE SUCCINATE	Ingredient	738818	Doxylamine	1	
D-PANTOTHENIC ACID	Ingredient	19026739	Pantothenic Acid	1	
D-PENICILLAMINE	Ingredient	19028050	Penicillamine	1	
DROMETRIZOLE TRISILOXANE	Ingredient	43532298	drometrizole	1	
DRONABINOL	Ingredient	1037005	Tetrahydrocannabinol	1	
DRONEDARONE HYDROCHLORIDE	Ingredient	40163615	dronedarone	1	
DROPERIDOL	Ingredient	739323	Droperidol	1	
DROSERA ROTUNDIFOLIA	Ingredient	19070926	Drosera rotundifolia extract	1	
DROSPIRENONE	Ingredient	1512674	drospirenone	1	
DROTRECOGIN ALFA (ACTIVATED)	Ingredient	1731597	drotrecogin alfa	1	
DULAGLUTIDE	Ingredient	45774435	dulaglutide	1	
DULCAMARA	Ingredient	42904014	Solanum dulcamara top extract	2	
DULCAMARA	Ingredient	42900074	Solanum dulcamara stem extract	1	
DULOXETINE HYDROCHLORIDE	Ingredient	715259	duloxetine	1	
DUNALIELLA SALINA	Ingredient	43532346	Dunaliella salina extract	1	
DUTASTERIDE	Ingredient	989482	Dutasteride	1	
DYCLONINE HYDROCHLORIDE	Ingredient	992308	dyclonine	1	
DYPHYLLINE	Ingredient	1140088	Dyphylline	1	
ECHINACEA	Ingredient	1359148	Echinacea Root Extract	1	
ECHINACEA ANGUSTIFOLIA	Ingredient	1391199	ECHINACEA ANGUSTIFOLIA Extract	1	
ECHINACEA PALLIDA	Ingredient	43012668	Echinacea Pallida Preparation	1	
ECHINACEA PURPUREA	Ingredient	1399063	Echinacea purpurea extract	1	
ECHINACEA PURPUREA AERIAL PARTS	Ingredient	19059159	Echinacea Purpurea Aerial Parts Extract	1	
ECHINACEA PURPUREA ROOTS	Ingredient	1398816	Echinacea purpurea root extract	1	
ECHOTHIOPHATE IODIDE	Ingredient	958368	Echothiophate	1	
ECONAZOLE NITRATE	Ingredient	940864	Econazole	1	
ECULIZUMAB	Ingredient	19080458	eculizumab	1	
EDOXUDINE	Ingredient	19063245	edoxudine	1	
EDROPHONIUM CHLORIDE	Ingredient	740924	Edrophonium	1	
EFALIZUMAB	Ingredient	936429	efalizumab	1	
EFAVIRENZ	Ingredient	1738135	efavirenz	1	
Efinaconazole	Ingredient	45775080	efinaconazole	1	
EFLORNITHINE HYDROCHLORIDE	Ingredient	978236	Eflornithine	1	
EGG PHOSPHOLIPIDS	Ingredient	19096891	EGG YOLK PHOSPHATIDES	1	
EICOSAPENTAENOIC ACID	Ingredient	19087063	Eicosapentaenoate	1	
ELAEIS GUINEENSIS	Ingredient	43532343	Elaeis guineensis whole extract	1	
ELATERIUM	Ingredient	42899030	Ecballium elaterium fruit extract	1	
ELETRIPTAN HYDROBROMIDE	Ingredient	1189697	eletriptan	1	
ELM BARK	Ingredient	42900030	Ulmus rubra bark extract	1	
Elosulfase Alfa	Ingredient	44814525	ELOSULFASE ALFA	1	
ELTROMBOPAG OLAMINE	Ingredient	19012346	eltrombopag	1	
Elvitegravir	Ingredient	42874212	elvitegravir	1	
EMEDASTINE DIFUMARATE	Ingredient	903893	emedastine	1	
EMETINE HYDROCHLORIDE	Ingredient	19041857	Emetine	1	
EMPAGLIFLOZIN	Ingredient	45774751	empagliflozin	1	
EMTRICITABINE	Ingredient	1703069	emtricitabine	1	
ENALAPRIL MALEATE	Ingredient	1341927	Enalapril	1	
ENALAPRIL SODIUM	Ingredient	1341927	Enalapril	1	
ENALAPRILAT	Ingredient	1342001	Enalaprilat	1	
ENDIVE	Ingredient	45774904	Cichorium intybus whole extract	1	
ENFLURANE	Ingredient	743196	Enflurane	1	
ENFUVIRTIDE	Ingredient	1717002	enfuvirtide	1	
ENOXAPARIN SODIUM	Ingredient	1301025	Enoxaparin	1	
ENSULIZOLE	Ingredient	19011434	ensulizole	1	
ENTACAPONE	Ingredient	782211	entacapone	1	
ENTECAVIR	Ingredient	1711246	entecavir	1	
ENTECAVIR MONOHYDRATE	Ingredient	1711246	entecavir	1	
ENZACAMENE	Ingredient	42899026	enzacamene	1	
Enzalutamide	Ingredient	42900250	enzalutamide	1	
EPHEDRA	Ingredient	45774477	Ephedra sinica stem extract	2	
EPHEDRA	Ingredient	35603643	Ephedra sinica root extract	1	
EPHEDRA (MA HUANG)	Ingredient	45774477	Ephedra sinica stem extract	2	
EPHEDRA (MA HUANG)	Ingredient	35603643	Ephedra sinica root extract	1	
EPHEDRA SINICA	Ingredient	45774477	Ephedra sinica stem extract	2	
EPHEDRA SINICA	Ingredient	35603643	Ephedra sinica root extract	1	
EPHEDRINE	Ingredient	1143374	Ephedrine	1	
EPHEDRINE AS RESIN COMPLEX	Ingredient	1143374	Ephedrine	1	
EPHEDRINE HYDROCHLORIDE	Ingredient	1143374	Ephedrine	1	
EPHEDRINE RACEMIC	Ingredient	1143374	Ephedrine	1	
EPHEDRINE RACEMIC (MA HUANG)	Ingredient	1143374	Ephedrine	1	
EPHEDRINE SULFATE	Ingredient	1143374	Ephedrine	1	
EPIGAEA REPENS	Ingredient	45776928	Epigaea repens extract	1	
EPINEPHRINE	Ingredient	1343916	Epinephrine	1	
EPINEPHRINE BITARTRATE	Ingredient	1343916	Epinephrine	1	
EPINEPHRINE HYDROCHLORIDE	Ingredient	1343916	Epinephrine	1	
EPINEPHRINE RACEMIC	Ingredient	1343916	Epinephrine	2	
EPINEPHRINE RACEMIC	Ingredient	1300153	Racepinephrine	1	
EPIRUBICIN HYDROCHLORIDE	Ingredient	1344354	Epirubicin	1	
EPITHELIAL TISSUE	Ingredient	40161805	hog epithelia extract	1	
EPLERENONE	Ingredient	1309799	eplerenone	1	
EPOETIN ALFA	Ingredient	1301125	Epoetin Alfa	1	
EPOPROSTENOL SODIUM	Ingredient	1354118	Epoprostenol	1	
EPOXY RESIN	Ingredient	43125984	Epoxy resin	1	
EPROSARTAN MESYLATE	Ingredient	1346686	eprosartan	1	
EPSILON AMINOCAPROIC ACID	Ingredient	1369939	6-Aminocaproic Acid	1	
EPTACOG ALFA (ACTIVATED)	Ingredient	1352141	Factor VIIa	1	
EPTIFIBATIDE	Ingredient	1322199	eptifibatide	1	
EQUISETUM ARVENSE	Ingredient	42899032	Equisetum arvense branch extract	1	
EQUISETUM ARVENSE	Ingredient	42899033	Equisetum arvense top extract	2	
EQUISETUM ARVENSE	Ingredient	44818471	Equisetum arvense whole extract	3	
ERECHTITES HIERACIFOLIA	Ingredient	43532999	Erechtites hieraciifolius extract	1	
ERGOLOID MESYLATES	Ingredient	745268	ergoloid mesylates, USP	1	
ERGONOVINE MALEATE	Ingredient	1345205	Ergonovine	1	
ERGOT	Ingredient	19102230	Ergot Alkaloids	1	
ERGOTAMINE TARTRATE	Ingredient	1145379	Ergotamine	1	
Eribulin Mesylate	Ingredient	40230712	eribulin	1	
ERICA	Ingredient	43126032	Erica cinerea extract	1	
ERIGERON CANADENSIS L.	Ingredient	43125967	Erigeron Canadensis for homeopathic preparations	1	
ERIOBOTRYA JAPONICA	Ingredient	42899042	Eriobotrya japonica leaf extract	1	
ERIODICTYON	Ingredient	43525825	Eriodictyon californicum flowering top extract	1	
ERIODICTYON	Ingredient	42904054	Eriodictyon californicum leaf extract	2	
ERLOTINIB HYDROCHLORIDE	Ingredient	1325363	erlotinib	1	
ERODIUM	Ingredient	43560155	Erodium cicutarium extract	1	
ERODIUM	Ingredient	44785199	Erodium stephanianum top extract	2	
ERTAPENEM SODIUM	Ingredient	1717963	ertapenem	1	
ERYTHROMYCIN	Ingredient	1746940	Erythromycin	1	
ERYTHROMYCIN ESTOLATE	Ingredient	1746940	Erythromycin	1	
ERYTHROMYCIN ETHYLSUCCINATE	Ingredient	1746940	Erythromycin	1	
ERYTHROMYCIN GLUCOHEPTONATE	Ingredient	1746940	Erythromycin	1	
ERYTHROMYCIN LACTOBIONATE	Ingredient	1746940	Erythromycin	1	
ERYTHROMYCIN STEARATE	Ingredient	1746940	Erythromycin	1	
ERYTHROSINE	Ingredient	19103082	Erythrosine	1	
ESCITALOPRAM	Ingredient	715939	Escitalopram	1	
ESCITALOPRAM OXALATE	Ingredient	715939	Escitalopram	1	
ESCULIN	Ingredient	42903834	Esculin	1	
Eslicarbazepine acetate	Ingredient	44507780	eslicarbazepine	1	
ESMOLOL HYDROCHLORIDE	Ingredient	19063575	esmolol	1	
ESOMEPRAZOLE MAGNESIUM	Ingredient	904453	Esomeprazole	1	
Esomeprazole magnesium dihydrate	Ingredient	904453	Esomeprazole	1	
ESOMEPRAZOLE MAGNESIUM TRIHYDRATE	Ingredient	904453	Esomeprazole	1	
ESTAZOLAM	Ingredient	748010	Estazolam	1	
ESTERIFIED ESTROGENS	Ingredient	1551673	Estrogens, Esterified (USP)	1	
ESTRADIOL	Ingredient	1548195	Estradiol	1	
ESTRADIOL BENZOATE	Ingredient	1548195	Estradiol	1	
ESTRADIOL DIENANTHATE	Ingredient	1548195	Estradiol	1	
ESTRADIOL HEMIHYDRATE	Ingredient	1548195	Estradiol	1	
Estradiol Valerate	Ingredient	1548195	Estradiol	1	
ESTRAMUSTINE PHOSPHATE SODIUM	Ingredient	1349025	Estramustine	1	
ESTRONE	Ingredient	1549254	Estrone	1	
ESTROPIPATE	Ingredient	1525278	estropipate	1	
ETAFEDRIN HYDROCHLORIDE	Ingredient	1143374	Ephedrine	1	
ETANERCEPT	Ingredient	1151789	Etanercept	1	
ETHACRYNIC ACID	Ingredient	987406	Ethacrynate	1	
ETHAMBUTOL HYDROCHLORIDE	Ingredient	1749301	Ethambutol	1	
ETHANOLAMINE OLEATE	Ingredient	19095285	ethanolamine oleate	1	
ETHCHLORVYNOL	Ingredient	749727	Ethchlorvynol	1	
ETHINYL ESTRADIOL	Ingredient	1549786	Ethinyl Estradiol	1	
ETHISTERONE	Ingredient	19050090	Ethisterone	1	
ETHOHEPTAZINE CITRATE	Ingredient	19095341	ethoheptazine	1	
ETHOPROPAZINE HYDROCHLORIDE	Ingredient	19050123	profenamine	1	
ETHOSUXIMIDE	Ingredient	750119	Ethosuximide	1	
ETHYL ACETATE	Ingredient	42903838	ethyl acetate	1	
ETHYL CHLORIDE	Ingredient	950316	Ethyl Chloride	1	
ETHYL ETHER	Ingredient	43012272	ethyl ether	1	
ETHYL PARABEN	Ingredient	43012235	ethyl-p-hydroxybenzoate	1	
ETHYL SALICYLATE	Ingredient	45775560	ethyl salicylate	1	
ETHYL SULFIDE	Ingredient	46287456	ethyl sulfate	1	
ETHYLENEDIAMINE DIHYDROCHLORIDE	Ingredient	19104616	Ethylenediamine	1	
ETHYNODIOL DIACETATE	Ingredient	1595461	ethynodiol	1	
ETIDRONATE DISODIUM	Ingredient	1552929	Etidronate	1	
ETODOLAC	Ingredient	1195492	Etodolac	1	
ETONOGESTREL	Ingredient	1519936	Etonogestrel	1	
ETOPOSIDE	Ingredient	1350504	Etoposide	1	
ETRAVIRINE	Ingredient	1758536	etravirine	1	
EUCALYPTOL	Ingredient	19050346	Eucalyptol	1	
EUCALYPTUS	Ingredient	1115588	Eucalyptus extract	2	
EUCALYPTUS	Ingredient	1180412	Eucalyptus oil	1	
EUCALYPTUS GUM	Ingredient	45776125	Eucalyptus gum extract	1	
EUCALYPTUS OIL	Ingredient	1180412	Eucalyptus oil	1	
EUCOMMIAE ULMOIDIS	Ingredient	44818472	Eucommia ulmoides whole extract	1	
EUGENOL	Ingredient	19050560	Eugenol	1	
EUONYMUS ATROPURPUREUS	Ingredient	43533000	Euonymus atropurpureus branch bark-root bark extract	1	
EUPATORIUM CANNABINUM	Ingredient	42898968	Eupatorium cannabinum extract	1	
EUPATORIUM PERFOLIATUM	Ingredient	19071801	Eupatorium perfoliatum preparation	1	
EUPHORBIA	Ingredient	43525792	Euphorbia thymifolia whole extract	5	
EUPHORBIA	Ingredient	42898972	Euphorbia resinifera resin extract	4	
EUPHORBIA	Ingredient	42904037	Euphorbia lathyris extract	3	
EUPHORBIA	Ingredient	42904088	Euphorbia hirta extract	2	
EUPHORBIA	Ingredient	45776145	Euphorbia amygdaloides extract	1	
EUPHORBIA AMYGDALOIDES	Ingredient	45776145	Euphorbia amygdaloides extract	1	
EUPHORBIA LATHYRIS	Ingredient	42904037	Euphorbia lathyris extract	1	
EUPHORBIUM OFFICINARUM	Ingredient	42898972	Euphorbia resinifera resin extract	1	
EUPHRASIA OFFICINALIS	Ingredient	1304412	Euphrasia officinalis preparation	1	
EVENING PRIMROSE OIL	Ingredient	19045290	Evening primrose oil	1	
EVEROLIMUS	Ingredient	19011440	everolimus	1	
EVOLOCUMAB	Ingredient	46287466	evolocumab	1	
EXEMESTANE	Ingredient	1398399	exemestane	1	
EXENATIDE	Ingredient	1583722	exenatide	1	
EYE TISSUE EXTRACT	Ingredient	42900144	Sus scrofa eye preparation	2	
EYE TISSUE EXTRACT	Ingredient	44507484	Bos taurus eye preparation	1	
EZETIMIBE	Ingredient	1526475	ezetimibe	1	
FACTOR IX COMPLEX HUMAN	Ingredient	35602783	factor IX complex	1	
FACTOR XIII	Ingredient	19106100	factor XIII	1	
FAGUS SYLVATICA, FLOS	Ingredient	42899004	FAGUS SYLVATICA FLOWERING TOP	1	
FAMCICLOVIR	Ingredient	1703603	famciclovir	1	
FAMOTIDINE	Ingredient	953076	Famotidine	1	
FAMPRIDINE	Ingredient	40170680	dalfampridine	1	
FATTY ACIDS	Ingredient	44816322	Fatty Acids, Omega-6	1	
FATTY ACIDS UNSATURATED	Ingredient	44816322	Fatty Acids, Omega-6	1	
FEATHERS	Ingredient	40170466	canary feather extract	4	
FEATHERS	Ingredient	40170741	goose feather extract	3	
FEATHERS	Ingredient	40170420	chicken feather extract	1	
FEATHERS	Ingredient	40170531	duck feather extract	2	
FEBUXOSTAT	Ingredient	19017742	febuxostat	1	
FEL TAURI	Ingredient	42898513	Bos taurus bile preparation	1	
FELIS DOMESTICUS	Ingredient	40161124	Cat dander extract	1	
FELODIPINE	Ingredient	1353776	Felodipine	1	
FENFLURAMINE HYDROCHLORIDE	Ingredient	753860	Fenfluramine	1	
FENNEL	Ingredient	43013629	Fennel extract	3	
FENNEL	Ingredient	42899012	Fennel oil	2	
FENNEL	Ingredient	19011162	Fennel seed preparation	1	
FENNEL OIL	Ingredient	42899012	Fennel oil	1	
FENOFIBRATE	Ingredient	1551803	Fenofibrate	1	
FENOPROFEN CALCIUM	Ingredient	1153928	Fenoprofen	1	
FENOTEROL HYDROBROMIDE	Ingredient	19053979	Fenoterol	1	
FENTANYL	Ingredient	1154029	Fentanyl	1	
FENTANYL CITRATE	Ingredient	1154029	Fentanyl	1	
FENUGREEK	Ingredient	19037415	Fenugreek seed preparation	1	
FERRIC AMMONIUM CITRATE	Ingredient	19095744	ferric ammonium citrate	1	
FERRIC CHLORIDE	Ingredient	19095761	ferric chloride	1	
FERRIC CITRATE	Ingredient	45776202	ferric citrate	1	
FERRIC FERROCYANIDE	Ingredient	43532344	FERRIC AMMONIUM FERROCYANIDE	1	
FERRIC HYDROXIDE	Ingredient	43533015	ferric hydroxide	1	
FERRIC NITRATE	Ingredient	43012275	ferric nitrate	1	
FERRIC PHOSPHATE	Ingredient	19061626	ferric phosphate	1	
FERRIC SULFATE	Ingredient	19095802	ferric sulfate	1	
FERRONYL	Ingredient	19054670	Ferrous Ascorbate	1	
FERROUS ASCORBATE	Ingredient	19054670	Ferrous Ascorbate	1	
FERROUS BROMIDE	Ingredient	35603215	ferrous bromide	1	
FERROUS CARBONATE SACCHARATED	Ingredient	1377898	Iron polysaccharide	1	
FERROUS FUMARATE	Ingredient	1595799	Ferrous fumarate	1	
FERROUS GLUCONATE	Ingredient	1396012	ferrous gluconate	1	
FERROUS IODIDE	Ingredient	42900526	ferrous iodide	1	
FERROUS LACTATE	Ingredient	19016234	ferrous lactate	1	
FERROUS PHOSPHATE	Ingredient	19009557	ferrous phosphate	1	
FERROUS SUCCINATE	Ingredient	19096133	ferrous succinate	1	
FERROUS SULFATE	Ingredient	1396131	ferrous sulfate	1	
FERRUM ACETICUM	Ingredient	46275703	ferric acetate, basic	1	
FERRUM PHOSPHORICUM	Ingredient	19009557	ferrous phosphate	1	
FERRUM PICRICUM	Ingredient	42899019	Ferric picrate preparation	1	
FERULA GLAUCA	Ingredient	45776220	Ferula communis subsp. glauca extract	1	
Ferumoxytol	Ingredient	40163731	ferumoxytol	1	
FESOTERODINE FUMARATE	Ingredient	19027958	fesoterodine	1	
FEVERFEW	Ingredient	1310937	feverfew extract	1	
FEXOFENADINE HYDROCHLORIDE	Ingredient	1153428	fexofenadine	1	
FIBER	Ingredient	911891	Fiber	1	
FIBRINOGEN (HUMAN)	Ingredient	19044986	fibrinogen concentrate (human)	1	
Fidaxomicin	Ingredient	40239985	fidaxomicin	1	
FIELD MINT LEAF	Ingredient	42903911	Mentha arvensis leaf extract	1	
FIG	Ingredient	40175870	fig allergenic extract	1	
FIGWORT	Ingredient	42904008	Scrophularia nodosa extract	1	
FILAMENTOUS HAEMAGGLUTININ	Ingredient	19033193	Pertussis Vaccine	1	
FILAMENTOUS HAEMAGGLUTININ ADSORBED	Ingredient	19033193	Pertussis Vaccine	1	
FILGRASTIM (R-METHUG-CSF)	Ingredient	1304850	Filgrastim	1	
FILIPENDULA ULMARIA	Ingredient	42903486	Filipendula ulmaria whole extract	4	
FILIPENDULA ULMARIA	Ingredient	42898978	Filipendula ulmaria flower extract	1	
FILIPENDULA ULMARIA	Ingredient	42898979	Filipendula ulmaria leaf extract	2	
FILIPENDULA ULMARIA	Ingredient	42898981	Filipendula ulmaria root extract	3	
FIMBRIAE	Ingredient	46221326	Bordetella pertussis	1	
FIMBRIAE TYPES 2 AND 3 (FIM)	Ingredient	46221326	Bordetella pertussis	1	
FINASTERIDE	Ingredient	996416	Finasteride	1	
Fingolimod Hydrochloride	Ingredient	40226579	fingolimod	1	
FISH OIL	Ingredient	19110701	Fish Oils	1	
FLAVOXATE HYDROCHLORIDE	Ingredient	954853	Flavoxate	1	
FLECAINIDE ACETATE	Ingredient	1354860	Flecainide	1	
FLOCTAFENINE	Ingredient	19054931	floctafenine	1	
FLOS LONICERAE	Ingredient	42899316	Lonicera caprifolium flower extract	3	
FLOS LONICERAE	Ingredient	42899318	Lonicera japonica flower extract	1	
FLOS LONICERAE	Ingredient	44816299	Lonicera confusa flower extract	2	
FLOXACILLIN SODIUM	Ingredient	19054936	Floxacillin	1	
FLUCONAZOLE	Ingredient	1754994	Fluconazole	1	
FLUDARABINE PHOSPHATE	Ingredient	1395557	fludarabine	1	
FLUDARABINE PHOSPHATE SODIUM	Ingredient	1395557	fludarabine	1	
FLUDROCORTISONE 21-ACETATE	Ingredient	1555120	Fludrocortisone	1	
FLUMAZENIL	Ingredient	19055153	Flumazenil	1	
FLUMETHASONE PIVALATE	Ingredient	19055156	Flumethasone	1	
FLUNARIZINE HYDROCHLORIDE	Ingredient	19055183	Flunarizine	1	
FLUNISOLIDE	Ingredient	1196514	flunisolide	1	
FLUOCINOLONE ACETONIDE	Ingredient	996541	fluocinolone	1	
FLUOCINONIDE	Ingredient	955252	Fluocinonide	1	
FLUORESCEIN SODIUM	Ingredient	996625	Fluorescein	1	
FLUORIDE	Ingredient	19018663	Fluoride Ion	1	
FLUORIDE	Ingredient	19069022	Sodium Fluoride	2	
FLUORINE	Ingredient	42899013	Fluorine	1	
FLUOROMETHOLONE	Ingredient	955583	Fluorometholone	1	
FLUOROMETHOLONE ACETATE	Ingredient	955583	Fluorometholone	1	
FLUOROURACIL	Ingredient	955632	Fluorouracil	1	
FLUOXETINE HYDROCHLORIDE	Ingredient	755695	Fluoxetine	1	
FLUOXYMESTERONE	Ingredient	1555887	Fluoxymesterone	1	
FLUPENTIXOL DECANOATE	Ingredient	19055982	Flupenthixol	1	
FLUPENTIXOL DIHYDROCHLORIDE	Ingredient	19055982	Flupenthixol	1	
FLUPHENAZINE DECANOATE	Ingredient	756018	Fluphenazine	1	
FLUPHENAZINE ENANTHATE	Ingredient	756018	Fluphenazine	1	
FLUPHENAZINE HYDROCHLORIDE	Ingredient	756018	Fluphenazine	1	
FLURANDRENOLIDE	Ingredient	956266	Flurandrenolide	1	
FLURAZEPAM HYDROCHLORIDE	Ingredient	756349	Flurazepam	1	
FLURBIPROFEN	Ingredient	1156378	Flurbiprofen	1	
FLURBIPROFEN SODIUM	Ingredient	1156378	Flurbiprofen	1	
FLUSPIRILENE	Ingredient	19056465	Fluspirilene	1	
FLUTAMIDE	Ingredient	1356461	Flutamide	1	
FLUTICASONE FUROATE	Ingredient	1149380	fluticasone	1	
FLUTICASONE PROPIONATE	Ingredient	1149380	fluticasone	1	
FLUVASTATIN SODIUM	Ingredient	1549686	fluvastatin	1	
FLUVOXAMINE MALEATE	Ingredient	751412	Fluvoxamine	1	
FOENICULUM VULGARIS	Ingredient	45892639	Foeniculum vulgare whole extract	2	
FOENICULUM VULGARIS	Ingredient	46221733	Foeniculum vulgare leaf extract	1	
FOLIC ACID	Ingredient	19111620	Folic Acid	1	
FOLLICLE STIMULATING HORMONE (FSH)	Ingredient	1588712	Follicle Stimulating Hormone	1	
FOLLITROPIN ALFA	Ingredient	1542948	Follitropin Alfa	1	
FOLLITROPIN BETA	Ingredient	1597235	follitropin beta	1	
FOMEPIZOLE	Ingredient	19022479	fomepizole	1	
FONDAPARINUX SODIUM	Ingredient	1315865	fondaparinux	1	
FORMALDEHYDE	Ingredient	1756524	Formaldehyde	1	
FORMESTANE	Ingredient	19020079	formestane	1	
FORMIC ACID	Ingredient	956630	formic acid	1	
FORMOTEROL FUMARATE	Ingredient	1196677	formoterol	1	
FORMOTEROL FUMARATE DIHYDRATE	Ingredient	1196677	formoterol	1	
FORSYTHIA SUSPENSA	Ingredient	42904254	Forsythia suspensa whole extract	1	
FOSAMPRENAVIR CALCIUM	Ingredient	1736829	fosamprenavir	1	
FOSAPREPITANT DIMEGLUMINE	Ingredient	35605594	fosaprepitant	1	
FOSFOMYCIN TROMETHAMINE	Ingredient	956653	Fosfomycin	1	
FOSINOPRIL SODIUM	Ingredient	1363749	Fosinopril	1	
FOSPHENYTOIN SODIUM	Ingredient	713192	fosphenytoin	1	
FRAMYCETIN SULFATE	Ingredient	19056694	Framycetin	1	
FRAXINUS AMERICANA	Ingredient	43533007	Fraxinus americana bark extract	1	
FRAXINUS EXCELSIOR	Ingredient	42899000	Fraxinus excelsior bark extract	1	
FRINGE TREE	Ingredient	42898729	Chionanthus virginicus bark extract	1	
FRITILLARIA CIRRHOSA	Ingredient	44818474	Fritillaria cirrhosa bulb extract	1	
FROVATRIPTAN SUCCINATE	Ingredient	1189458	frovatriptan	1	
Frovatriptan Succinate Monohydrate	Ingredient	1189458	frovatriptan	1	
FRUCTUS GARDENIAE JASMINOIDIS	Ingredient	42899264	Gardenia jasminoides fruit extract	1	
FRUCTUS ORYZAE GERMINATUS	Ingredient	43012859	Oryza sativa whole extract	1	
FUCUS VESICULOSUS	Ingredient	42904025	Fucus vesiculosus extract	1	
FULVESTRANT	Ingredient	1304044	fulvestrant	1	
FUMARIA OFFICINALIS	Ingredient	42899017	Fumaria officinalis flowering top extract	1	
FUROSEMIDE	Ingredient	956874	Furosemide	1	
FUSIDATE SODIUM	Ingredient	19010400	Fusidate	1	
FUSIDIC ACID	Ingredient	19010400	Fusidate	1	
GABAPENTIN	Ingredient	797399	gabapentin	1	
GADOBENATE DIMEGLUMINE	Ingredient	19007652	Gadobenate	1	
GADOBUTROL	Ingredient	19048493	gadobutrol	1	
GADODIAMIDE	Ingredient	19103699	gadodiamide	1	
GADOFOSVESET TRISODIUM	Ingredient	43012718	gadofosveset	1	
GADOPENTETATE DIMEGLUMINE	Ingredient	19097468	Gadopentetate Dimeglumine	1	
GADOTERIDOL	Ingredient	19097463	gadoteridol	1	
GADOVERSETAMIDE	Ingredient	19089496	gadoversetamide	1	
GADOXETATE DISODIUM	Ingredient	19124319	Gadoxetate Disodium	1	
GALACTOSE	Ingredient	19112526	Galactose	1	
GALANTAMINE HYDROBROMIDE	Ingredient	757627	Galantamine	1	
GALANTHUS NIVALIS	Ingredient	35603213	Galanthus nivalis extract	1	
GALLAMINE TRIETHIODIDE	Ingredient	19057690	Gallamine	1	
GALLBLADDER	Ingredient	42898517	Bos taurus gallbladder preparation	2	
GALLBLADDER	Ingredient	42900146	Sus scrofa gallbladder preparation	1	
GALLIC ACID	Ingredient	42899258	Gallic acid	1	
GALPHIMIA GLAUCA	Ingredient	43013647	Galphimia glauca whole extract	1	
Galsulfase	Ingredient	19078649	galsulfase	1	
GAMBOGE	Ingredient	19058348	Gamboge	1	
GAMMA-LINOLENIC ACID	Ingredient	19086939	gamma-Linolenate	1	
GANCICLOVIR	Ingredient	1757803	Ganciclovir	1	
GANCICLOVIR SODIUM	Ingredient	1757803	Ganciclovir	1	
GANODERMA LUCIDUM	Ingredient	42899261	Ganoderma lucidum stem extract	1	
GARLIC	Ingredient	1317597	GARLIC POWDER	3	
GARLIC	Ingredient	1401437	Garlic preparation	1	
