CONCEPT_CODE_1	CONCEPT_NAME_1	CONCEPT_CLASS_ID_1	CONCEPT_CODE_2	CONCEPT_NAME_2	CONCEPT_CLASS_ID_2	CONCEPT_ID_2	INVALID_REASON_2	PRECEDENCE	CONVERSION_FACTOR
OMOP116666	ORAL POWDER	Dose Form	346289	Oral Powder	Dose Form	19095976		1	
OMOP119558	PWD	Dose Form	346289	Oral Powder	Dose Form	19095976		1	
OMOP119559	PWD ORANGE	Dose Form	346289	Oral Powder	Dose Form	19095976		1	
OMOP116669	ORAL POWDER FOR SOLUTION	Dose Form	346289	Oral Powder	Dose Form	19095976		1	
OMOP116668	ORAL POWDER (ENTERIC-COATED)	Dose Form	346289	Oral Powder	Dose Form	19095976		1	
OMOP123483	SUBGINGIVAL POWDER (EXTENDED RELEASE)	Dose Form	346289	Oral Powder	Dose Form	19095976		1	
OMOP104873	DENTAL POWDER	Dose Form	346289	Oral Powder	Dose Form	19095976		1	
OMOP119562	PWD VIAL	Dose Form	346289	Oral Powder	Dose Form	19095976		4	
OMOP116667	ORAL POWDER (EFFERVESCENT)	Dose Form	346289	Oral Powder	Dose Form	19095976		1	
OMOP118813	POWDER FOR SOLUTION	Dose Form	346289	Oral Powder	Dose Form	19095976		4	
OMOP121217	SACHET	Dose Form	346289	Oral Powder	Dose Form	19095976		3	
OMOP118814	POWDER FOR SUSPENSION	Dose Form	346289	Oral Powder	Dose Form	19095976		4	
OMOP119560	PWD SMOOTH TEXTURE	Dose Form	346289	Oral Powder	Dose Form	19095976		1	
OMOP123502	SUBLINGUAL POWDER	Dose Form	346289	Oral Powder	Dose Form	19095976		1	
OMOP108755	GRAN	Dose Form	346289	Oral Powder	Dose Form	19095976		2	
OMOP118812	POWDER	Dose Form	346289	Oral Powder	Dose Form	19095976		2	
OMOP116672	ORAL PWD	Dose Form	346289	Oral Powder	Dose Form	19095976		1	
OMOP119561	PWD SUG FR	Dose Form	346289	Oral Powder	Dose Form	19095976		1	
OMOP101656	BUCCAL SOLUTION	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP104865	DENTAL LIQUID	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP104878	DENTAL SYRUP	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP116667	ORAL POWDER (EFFERVESCENT)	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP116680	ORAL SUSP	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP112184	LIQ RTF	Dose Form	316968	Oral Solution	Dose Form	19082170		3	
OMOP116652	ORAL LIQ	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP104868	DENTAL MISCELLANEOUS	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP104866	DENTAL LOTION	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP123503	SUBLINGUAL SOLUTION	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP116683	ORAL SYRUP	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP123507	SUBMUCOSAL SOLUTION	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP119558	PWD	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP112182	LIQ	Dose Form	316968	Oral Solution	Dose Form	19082170		3	
OMOP106249	ELIXIR	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP117343	PED DROPS	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP116653	ORAL LIQUID	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP116635	ORAL DROPS	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP123059	SPONGE	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP104875	DENTAL SOLUTION	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP104876	DENTAL SUSPENSION	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP121258	SALINE SOL	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP121217	SACHET	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP117344	PED ELIX	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP116702	ORAL TINCTURE	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP105897	DROPS	Dose Form	316968	Oral Solution	Dose Form	19082170		3	
OMOP116620	ORAL AMP	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP112183	LIQ CHERRY	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP116673	ORAL RINSE	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP123483	SUBGINGIVAL POWDER (EXTENDED RELEASE)	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP117345	PED LIQ	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP116650	ORAL KIT	Dose Form	316968	Oral Solution	Dose Form	19082170		4	
OMOP116643	ORAL GRANULES FOR SOLUTION	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP123482	SUBGINGIVAL GEL (CONTROLLED-RELEASE)	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP120261	REFER (SEE DOSAGE FORM) SOLUTION	Dose Form	316968	Oral Solution	Dose Form	19082170		3	
OMOP116676	ORAL SOLUTION	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP122719	SOLUTION	Dose Form	316968	Oral Solution	Dose Form	19082170		3	
OMOP122626	SOL	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP117348	PED SUSP DROPS	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP125104	TINCTURE	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP112191	LIQUID	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP123502	SUBLINGUAL POWDER	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP116669	ORAL POWDER FOR SOLUTION	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP124133	SYRUP	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP116701	ORAL TEA (HERBAL)	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP116668	ORAL POWDER (ENTERIC-COATED)	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP119561	PWD SUG FR	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP104377	CRYSTALS	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP116700	ORAL TEA	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP119559	PWD ORANGE	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP108755	GRAN	Dose Form	316968	Oral Solution	Dose Form	19082170		3	
OMOP119560	PWD SMOOTH TEXTURE	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP116659	ORAL PACKAGE	Dose Form	316968	Oral Solution	Dose Form	19082170		3	
OMOP101653	BUCCAL LIQUID	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP116684	ORAL SYRUP (EXTENDED-RELEASE)	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP123499	SUBLINGUAL LIQUID	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP120258	REFER (SEE DOSAGE FORM) LIQUID	Dose Form	316968	Oral Solution	Dose Form	19082170		3	
OMOP117347	PED SUSP	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP116675	ORAL SOL	Dose Form	316968	Oral Solution	Dose Form	19082170		1	
OMOP116672	ORAL PWD	Dose Form	316968	Oral Solution	Dose Form	19082170		2	
OMOP97911	AEROSOL	Dose Form	346164	Oral Spray	Dose Form	19095911		1	
OMOP101657	BUCCAL SPRAY	Dose Form	346164	Oral Spray	Dose Form	19095911		1	
OMOP116677	ORAL SPRAY	Dose Form	346164	Oral Spray	Dose Form	19095911		1	
OMOP116678	ORAL SPRAY, BAG-ON-VALVE	Dose Form	346164	Oral Spray	Dose Form	19095911		1	
OMOP108334	GEL SPRAY	Dose Form	346164	Oral Spray	Dose Form	19095911		1	
OMOP116619	ORAL AEROSOL	Dose Form	346164	Oral Spray	Dose Form	19095911		1	
OMOP104867	DENTAL METERED-DOSE AEROSOL	Dose Form	346164	Oral Spray	Dose Form	19095911		1	
OMOP104859	DENTAL AEROSOL	Dose Form	346164	Oral Spray	Dose Form	19095911		1	
OMOP104868	DENTAL MISCELLANEOUS	Dose Form	346164	Oral Spray	Dose Form	19095911		3	
OMOP116653	ORAL LIQUID	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP106249	ELIXIR	Dose Form	316969	Oral Suspension	Dose Form	19082191		1	
OMOP123499	SUBLINGUAL LIQUID	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP101656	BUCCAL SOLUTION	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP116681	ORAL SUSPENSION	Dose Form	316969	Oral Suspension	Dose Form	19082191		1	
OMOP119560	PWD SMOOTH TEXTURE	Dose Form	316969	Oral Suspension	Dose Form	19082191		3	
OMOP119561	PWD SUG FR	Dose Form	316969	Oral Suspension	Dose Form	19082191		3	
OMOP106333	EMULSION	Dose Form	316969	Oral Suspension	Dose Form	19082191		1	
OMOP123507	SUBMUCOSAL SOLUTION	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP116652	ORAL LIQ	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP117343	PED DROPS	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP119559	PWD ORANGE	Dose Form	316969	Oral Suspension	Dose Form	19082191		3	
OMOP112184	LIQ RTF	Dose Form	316969	Oral Suspension	Dose Form	19082191		4	
OMOP117347	PED SUSP	Dose Form	316969	Oral Suspension	Dose Form	19082191		1	
OMOP121217	SACHET	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP124031	SUSPENSION (ULTRA-LENTE)	Dose Form	316969	Oral Suspension	Dose Form	19082191		4	
OMOP117348	PED SUSP DROPS	Dose Form	316969	Oral Suspension	Dose Form	19082191		1	
OMOP116684	ORAL SYRUP (EXTENDED-RELEASE)	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP104878	DENTAL SYRUP	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP116683	ORAL SYRUP	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP124133	SYRUP	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP117345	PED LIQ	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP116673	ORAL RINSE	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP112182	LIQ	Dose Form	316969	Oral Suspension	Dose Form	19082191		4	
OMOP104875	DENTAL SOLUTION	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP124030	SUSPENSION	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP123114	SPRAY	Dose Form	316969	Oral Suspension	Dose Form	19082191		1	
OMOP104866	DENTAL LOTION	Dose Form	316969	Oral Suspension	Dose Form	19082191		1	
OMOP119558	PWD	Dose Form	316969	Oral Suspension	Dose Form	19082191		3	
OMOP116675	ORAL SOL	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP116620	ORAL AMP	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP124029	SUSP	Dose Form	316969	Oral Suspension	Dose Form	19082191		4	
OMOP104865	DENTAL LIQUID	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP116644	ORAL GRANULES FOR SUSPENSION	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP116680	ORAL SUSP	Dose Form	316969	Oral Suspension	Dose Form	19082191		1	
OMOP116636	ORAL ELIXIR	Dose Form	316969	Oral Suspension	Dose Form	19082191		1	
OMOP104876	DENTAL SUSPENSION	Dose Form	316969	Oral Suspension	Dose Form	19082191		1	
OMOP123503	SUBLINGUAL SOLUTION	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP116672	ORAL PWD	Dose Form	316969	Oral Suspension	Dose Form	19082191		3	
OMOP116646	ORAL GRANULES FOR SUSPENSION,EXTENDED RELEASE	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP116670	ORAL POWDER FOR SUSPENSION	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP116645	ORAL GRANULES FOR SUSPENSION, DELAYED RELEASE	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP101653	BUCCAL LIQUID	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP116654	ORAL LOTION	Dose Form	316969	Oral Suspension	Dose Form	19082191		1	
OMOP116637	ORAL EMULSION	Dose Form	316969	Oral Suspension	Dose Form	19082191		1	
OMOP117344	PED ELIX	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP125104	TINCTURE	Dose Form	316969	Oral Suspension	Dose Form	19082191		1	
OMOP112183	LIQ CHERRY	Dose Form	316969	Oral Suspension	Dose Form	19082191		2	
OMOP117048	P-PHENYLENEDIAMINE	Ingredient	1435286	M-PHENYLENEDIAMINE	Ingredient	43560189		2	
OMOP98366	ALTHAEA OFFICINALIS	Ingredient	1435101	Althaea officinalis flower extract	Ingredient	43560012		1	
OMOP116690	ORAL TABLET (DELAYED-RELEASE)	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP104868	DENTAL MISCELLANEOUS	Dose Form	317541	Oral Tablet	Dose Form	19082573		1	
OMOP116655	ORAL LOZENGE	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP101659	BUCCAL TABLET (EXTENDED-RELEASE)	Dose Form	317541	Oral Tablet	Dose Form	19082573		3	
OMOP107311	FC CAPLET	Dose Form	317541	Oral Tablet	Dose Form	19082573		3	
OMOP106189	EFF TAB	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP106103	EC CAPLET	Dose Form	317541	Oral Tablet	Dose Form	19082573		3	
OMOP112387	LOZ ORANGE	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP112384	LOZ	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP119978	RAP DS TAB	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP106104	EC TAB	Dose Form	317541	Oral Tablet	Dose Form	19082573		3	
OMOP98563	AMP & TAB	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP116674	ORAL SEED	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP116689	ORAL TABLET (DELAYED AND EXTENDED RELEASE)	Dose Form	317541	Oral Tablet	Dose Form	19082573		3	
OMOP104879	DENTAL TABLET	Dose Form	317541	Oral Tablet	Dose Form	19082573		1	
OMOP102135	CAPLET	Dose Form	317541	Oral Tablet	Dose Form	19082573		1	
OMOP107313	FC TAB	Dose Form	317541	Oral Tablet	Dose Form	19082573		3	
OMOP123153	SR TAB	Dose Form	317541	Oral Tablet	Dose Form	19082573		3	
OMOP125364	TR CAPLET	Dose Form	317541	Oral Tablet	Dose Form	19082573		1	
OMOP114778	ND LA CAPLET	Dose Form	317541	Oral Tablet	Dose Form	19082573		1	
OMOP116662	ORAL PELLET	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP116697	ORAL TABLET (ORALLY DISINTEGRATING)	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP101654	BUCCAL LOZENGE	Dose Form	317541	Oral Tablet	Dose Form	19082573		3	
OMOP125365	TR TAB	Dose Form	317541	Oral Tablet	Dose Form	19082573		1	
OMOP112385	LOZ HONEY	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP121196	SA TAB	Dose Form	317541	Oral Tablet	Dose Form	19082573		1	
OMOP116685	ORAL TAB	Dose Form	317541	Oral Tablet	Dose Form	19082573		1	
OMOP101651	BUCCAL FILM, SOLUBLE	Dose Form	317541	Oral Tablet	Dose Form	19082573		4	
OMOP116695	ORAL TABLET (IMMEDIATE AND EXTENDED RELEASE)	Dose Form	317541	Oral Tablet	Dose Form	19082573		3	
OMOP116663	ORAL PIECE (CHEWABLE)	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP116699	ORAL TABLET FOR SUSPENSION	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP122593	SOFT CHEWS	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP124195	TABLET (EFFERVESCENT)	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP106538	ER TAB	Dose Form	317541	Oral Tablet	Dose Form	19082573		3	
OMOP104872	DENTAL PELLET (DENTAL)	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP124197	TABLET (EXTENDED-RELEASE)	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP126902	WAFER CINNAMON	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP126901	WAFER APPLE	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP116696	ORAL TABLET (IMMEDIATE RELEASE)	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP116693	ORAL TABLET (EXTENDED-RELEASE)	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP112388	LOZENGE	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP124196	TABLET (ENTERIC-COATED)	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP116692	ORAL TABLET (ENTERIC-COATED)	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP123505	SUBLINGUAL TABLET (ORALLY DISINTEGRATING)	Dose Form	317541	Oral Tablet	Dose Form	19082573		3	
OMOP124194	TABLET	Dose Form	317541	Oral Tablet	Dose Form	19082573		1	
OMOP116650	ORAL KIT	Dose Form	317541	Oral Tablet	Dose Form	19082573		3	
OMOP102739	CHEW TAB W/O ALUM H/R	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP112386	LOZ MINT	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP116694	ORAL TABLET (IMMEDIATE AND DELAYED-RELEASE)	Dose Form	317541	Oral Tablet	Dose Form	19082573		3	
OMOP116691	ORAL TABLET (EFFERVESCENT)	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP116686	ORAL TABLET	Dose Form	317541	Oral Tablet	Dose Form	19082573		1	
OMOP116698	ORAL TABLET (SLOW-RELEASE)	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP125284	TOPICAL TABLET	Dose Form	317541	Oral Tablet	Dose Form	19082573		1	
OMOP116659	ORAL PACKAGE	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP101693	BUFF TAB	Dose Form	317541	Oral Tablet	Dose Form	19082573		1	
OMOP123433	STRIPS	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP102738	CHEW TAB	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP116687	ORAL TABLET (CHEWABLE)	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP116641	ORAL GLOBULES	Dose Form	317541	Oral Tablet	Dose Form	19082573		1	
OMOP116651	ORAL LEAF	Dose Form	317541	Oral Tablet	Dose Form	19082573		2	
OMOP116688	ORAL TABLET (COMBINED RELEASE)	Dose Form	317541	Oral Tablet	Dose Form	19082573		3	
OMOP124189	TAB	Dose Form	317541	Oral Tablet	Dose Form	19082573		1	
OMOP121628	SC TAB	Dose Form	317541	Oral Tablet	Dose Form	19082573		1	
OMOP102145	CAPSULE	Dose Form	316995	Delayed Release Oral Capsule	Dose Form	19082255		1	
OMOP116627	ORAL CAPSULE (DELAYED RELEASE)	Dose Form	316995	Delayed Release Oral Capsule	Dose Form	19082255		1	
OMOP116626	ORAL CAPSULE (CONTROLLED-DELIVERY)	Dose Form	316995	Delayed Release Oral Capsule	Dose Form	19082255		1	
OMOP116630	ORAL CAPSULE (IMMEDIATE AND DELAYED RELEASE)	Dose Form	316995	Delayed Release Oral Capsule	Dose Form	19082255		2	
OMOP116631	ORAL CAPSULE (IMMEDIATE AND EXTENDED RELEASE)	Dose Form	316995	Delayed Release Oral Capsule	Dose Form	19082255		2	
OMOP116628	ORAL CAPSULE (ENTERIC-COATED)	Dose Form	316995	Delayed Release Oral Capsule	Dose Form	19082255		1	
OMOP108325	GEL CAP	Dose Form	316995	Delayed Release Oral Capsule	Dose Form	19082255		3	
OMOP124196	TABLET (ENTERIC-COATED)	Dose Form	316995	Delayed Release Oral Capsule	Dose Form	19082255		3	
OMOP123152	SR CAP	Dose Form	316995	Delayed Release Oral Capsule	Dose Form	19082255		1	
OMOP116695	ORAL TABLET (IMMEDIATE AND EXTENDED RELEASE)	Dose Form	10312	Delayed Release Oral Tablet	Dose Form	19001949		2	
OMOP116689	ORAL TABLET (DELAYED AND EXTENDED RELEASE)	Dose Form	10312	Delayed Release Oral Tablet	Dose Form	19001949		1	
OMOP116694	ORAL TABLET (IMMEDIATE AND DELAYED-RELEASE)	Dose Form	10312	Delayed Release Oral Tablet	Dose Form	19001949		2	
OMOP107311	FC CAPLET	Dose Form	10312	Delayed Release Oral Tablet	Dose Form	19001949		2	
OMOP123153	SR TAB	Dose Form	10312	Delayed Release Oral Tablet	Dose Form	19001949		1	
OMOP106104	EC TAB	Dose Form	10312	Delayed Release Oral Tablet	Dose Form	19001949		2	
OMOP106538	ER TAB	Dose Form	10312	Delayed Release Oral Tablet	Dose Form	19001949		2	
OMOP116690	ORAL TABLET (DELAYED-RELEASE)	Dose Form	10312	Delayed Release Oral Tablet	Dose Form	19001949		1	
OMOP116688	ORAL TABLET (COMBINED RELEASE)	Dose Form	10312	Delayed Release Oral Tablet	Dose Form	19001949		1	
OMOP107313	FC TAB	Dose Form	10312	Delayed Release Oral Tablet	Dose Form	19001949		2	
OMOP106103	EC CAPLET	Dose Form	10312	Delayed Release Oral Tablet	Dose Form	19001949		2	
OMOP110270	INHALATION AEROSOL	Dose Form	316999	Gas for Inhalation	Dose Form	19082258		1	
OMOP111553	LABORATORY TEST GAS	Dose Form	316999	Gas for Inhalation	Dose Form	19082258		1	
OMOP110273	INHALATION GAS	Dose Form	316999	Gas for Inhalation	Dose Form	19082258		1	
OMOP120256	REFER (SEE DOSAGE FORM) GAS	Dose Form	316999	Gas for Inhalation	Dose Form	19082258		1	
OMOP108241	GAS	Dose Form	316999	Gas for Inhalation	Dose Form	19082258		1	
OMOP116642	ORAL GRANULES	Dose Form	317690	Oral Granules	Dose Form	19082651		1	
OMOP121217	SACHET	Dose Form	317690	Oral Granules	Dose Form	19082651		4	
OMOP116644	ORAL GRANULES FOR SUSPENSION	Dose Form	317690	Oral Granules	Dose Form	19082651		1	
OMOP108755	GRAN	Dose Form	317690	Oral Granules	Dose Form	19082651		1	
OMOP116643	ORAL GRANULES FOR SOLUTION	Dose Form	317690	Oral Granules	Dose Form	19082651		1	
OMOP116646	ORAL GRANULES FOR SUSPENSION,EXTENDED RELEASE	Dose Form	317690	Oral Granules	Dose Form	19082651		1	
OMOP116645	ORAL GRANULES FOR SUSPENSION, DELAYED RELEASE	Dose Form	317690	Oral Granules	Dose Form	19082651		1	
OMOP116674	ORAL SEED	Dose Form	317690	Oral Granules	Dose Form	19082651		1	
OMOP110448	INTRAMUSCULAR SOLUTION	Dose Form	346166	Intramuscular Solution	Dose Form	19095913		1	
OMOP110449	INTRAMUSCULAR SUSPENSION	Dose Form	346167	Intramuscular Suspension	Dose Form	19095914		1	
OMOP114569	NASAL AEROSOL, METERED DOSE	Dose Form	721655	Nasal Inhaler	Dose Form	19126919		1	
OMOP104860	DENTAL CORD	Dose Form	704866	Oral Strip	Dose Form	19126316		1	
OMOP116679	ORAL STRIP	Dose Form	704866	Oral Strip	Dose Form	19126316		1	
OMOP116651	ORAL LEAF	Dose Form	704866	Oral Strip	Dose Form	19126316		1	
OMOP104861	DENTAL FLOSS	Dose Form	704866	Oral Strip	Dose Form	19126316		1	
OMOP123433	STRIPS	Dose Form	704866	Oral Strip	Dose Form	19126316		1	
OMOP104048	CORD	Dose Form	704866	Oral Strip	Dose Form	19126316		1	
OMOP110280	INHALATION POWDER FOR SOLUTION	Dose Form	744995	Dry Powder Inhaler	Dose Form	19127579		2	
OMOP110279	INHALATION POWDER (METERED DOSE)	Dose Form	744995	Dry Powder Inhaler	Dose Form	19127579		2	
OMOP110278	INHALATION POWDER	Dose Form	744995	Dry Powder Inhaler	Dose Form	19127579		2	
OMOP104877	DENTAL SWAB	Dose Form	797271	Medicated Pad	Dose Form	19130307		1	
OMOP125275	TOPICAL SPONGE	Dose Form	797271	Medicated Pad	Dose Form	19130307		2	
OMOP116682	ORAL SWAB	Dose Form	797271	Medicated Pad	Dose Form	19130307		1	
OMOP104870	DENTAL PAD	Dose Form	797271	Medicated Pad	Dose Form	19130307		1	
OMOP117070	PAD	Dose Form	797271	Medicated Pad	Dose Form	19130307		1	
OMOP125279	TOPICAL STICK	Dose Form	797271	Medicated Pad	Dose Form	19130307		2	
OMOP125290	TOPICAL WIPE	Dose Form	797271	Medicated Pad	Dose Form	19130307		2	
OMOP125283	TOPICAL SWAB	Dose Form	797271	Medicated Pad	Dose Form	19130307		2	
OMOP125285	TOPICAL TAPE	Dose Form	797685	Medicated Tape	Dose Form	19130329		1	
OMOP101651	BUCCAL FILM, SOLUBLE	Dose Form	970789	Buccal Tablet	Dose Form	40175589		2	
OMOP101658	BUCCAL TABLET	Dose Form	970789	Buccal Tablet	Dose Form	40175589		1	
OMOP101659	BUCCAL TABLET (EXTENDED-RELEASE)	Dose Form	970789	Buccal Tablet	Dose Form	40175589		2	
OMOP101654	BUCCAL LOZENGE	Dose Form	970789	Buccal Tablet	Dose Form	40175589		1	
OMOP101651	BUCCAL FILM, SOLUBLE	Dose Form	858080	Buccal Film	Dose Form	40164192		1	
OMOP126215	VAGINAL INSERT	Dose Form	11109	Vaginal Ring	Dose Form	40167393		1	
OMOP126221	VAGINAL RING (SLOW-RELEASE)	Dose Form	11109	Vaginal Ring	Dose Form	40167393		1	
OMOP126207	VAG INSERT	Dose Form	11109	Vaginal Ring	Dose Form	40167393		1	
OMOP110467	INTRAUTERINE INSERT (EXTENDED-RELEASE)	Dose Form	11109	Vaginal Ring	Dose Form	40167393		1	
OMOP113968	MOUTHWASH/GARGLE	Dose Form	7067	Mouthwash	Dose Form	19126590		1	
OMOP116673	ORAL RINSE	Dose Form	7067	Mouthwash	Dose Form	19126590		3	
OMOP113967	MOUTHWASH	Dose Form	7067	Mouthwash	Dose Form	19126590		1	
OMOP120259	REFER (SEE DOSAGE FORM) MOUTHWASH/GARGLE	Dose Form	7067	Mouthwash	Dose Form	19126590		1	
OMOP101655	BUCCAL MOUTHWASH/GARGLE	Dose Form	7067	Mouthwash	Dose Form	19126590		1	
OMOP104869	DENTAL MOUTHWASH/GARGLE	Dose Form	7067	Mouthwash	Dose Form	19126590		1	
OMOP116658	ORAL MOUTHWASH/GARGLE	Dose Form	7067	Mouthwash	Dose Form	19126590		1	
OMOP116531	OPHTH OINT	Dose Form	317544	Ophthalmic Cream	Dose Form	19082576		2	
OMOP116530	OPHTH LOT	Dose Form	317544	Ophthalmic Cream	Dose Form	19082576		2	
