CONCEPT_NAME	CONCEPT_CODE_1	VOCABULARY_ID_1	CONCEPT_ID_2	PRECEDENCE	CONVERSION_FACTOR
Coq-10 [Drug]	2240715	DPD	1351115	1	
Coq10 50mg Plus Vitamin E [Drug]	2243367	DPD	21600856	1	
Coq10 [Drug]	833290	DPD	1351115	1	
Coq10 With E [Drug]	2237708	DPD	21600856	1	
Coq10 With E400 Iu [Drug]	2240139	DPD	21600856	1	
Coquinone Coenzyme Q-10 Capsules [Drug]	2243831	DPD	1351115	1	
Cora Caine [Drug]	70254	DPD	21600045	1	
Coradur Tab 20mg [Drug]	786683	DPD	1383925	1	
Coral [Drug]	223077	DPD	19069022	1	
Coral Calcium [Drug]	2247680	DPD	19035704	1	
Coral Calcium Plus Vitamin D 210mg/100iu [Drug]	2247628	DPD	21600874	1	
Coral Calcium Plus Vitamin D [Drug]	2247910	DPD	21600874	1	
Corallium Rubrum	DPD133949	DPD	42898948	1	
Corax Cap 10mg [Drug]	235873	DPD	990678	1	
Corax Cap 25mg [Drug]	267090	DPD	990678	1	
Corax Cap 5mg [Drug]	295051	DPD	990678	1	
Corbadrine	DPD133950	DPD	19015395	1	
Corbadrine Hydrochloride	DPD133951	DPD	19015395	1	
Cordarone	DPD120510	DPD	19047290	1	
Cordarone [Drug]	2036282	DPD	1309944	1	
Cordarone Intravenous - Liq Iv 50mg/Ml [Drug]	2163616	DPD	1309944	1	
Cordarone Tab 200mg [Drug]	705934	DPD	1309944	1	
Coreg	DPD120512	DPD	19059397	1	
Coreg (Carvedilol) Tablets, 12.5mg [Drug]	2229652	DPD	1346823	1	
Coreg (Carvedilol) Tablets, 25mg [Drug]	2229653	DPD	1346823	1	
Coreg (Carvedilol) Tablets, 3.125 Mg [Drug]	2229650	DPD	1346823	1	
Coreg (Carvedilol) Tablets, 6.25mg [Drug]	2229651	DPD	1346823	1	
Coreg 12.5mg [Drug]	2240810	DPD	1346823	1	
Coreg 25mg [Drug]	2240811	DPD	1346823	1	
Coreg 3.125mg [Drug]	2240808	DPD	1346823	1	
Coreg 6.25mg [Drug]	2240809	DPD	1346823	1	
Corgard	DPD120513	DPD	19021328	1	
Corgard Tab 160mg [Drug]	523372	DPD	1313200	1	
Corgard Tab 40mg [Drug]	607126	DPD	1313200	1	
Corgard Tab 80mg [Drug]	463256	DPD	1313200	1	
Coriander	DPD133952	DPD	19017893	1	
Coriandrum Sativum	DPD133953	DPD	45776110	1	
Coricidin	DPD120514	DPD	19059456	1	
Coricidin 'D' Nasal And Sinus Congestion [Drug]	2244303	DPD	21603213	1	
Coricidin Cold & Flu [Drug]	2246869	DPD	21604348	1	
Coricidin Cold & Flu Extra Strength [Drug]	2245638	DPD	21604348	1	
Coricidin Cold & Flu Multi-Symptom [Drug]	2448289	DPD	21604348	1	
Coricidin Cough & Cold [Drug]	2245637	DPD	21603408	1	
Coricidin D Flu, Nasal And Sinus [Drug]	2245073	DPD	21604348	1	
Coricidin D Long Acting Tab [Drug]	723819	DPD	21603212	1	
Coricidin D Nasal And Sinus Congestion Tablets [Drug]	2244653	DPD	21603213	1	
Coricidin D Tab [Drug]	580503	DPD	21604320	1	
Coricidin Ii Chest Congestion And Cough [Drug]	2246866	DPD	21603439	1	
Coricidin Ii Night Time Cold And Flu [Drug]	2245639	DPD	21604348	1	
Coricidin Nd Tab [Drug]	811351	DPD	21604320	1	
Coricidin Sinus Headache Tab [Drug]	496642	DPD	21604348	1	
Coricidin Tab [Drug]	580511	DPD	21604320	1	
Corifact	DPD120515	DPD	40235159	1	
Corifact 1250 [Drug]	2418746	DPD	19106100	1	
Corifact 250 [Drug]	2418738	DPD	19106100	1	
Coristine-Dh Liq [Drug]	791164	DPD	21603408	1	
Corium Cap [Drug]	391077	DPD	21600204	1	
Corn Poppy	DPD133954	DPD	43527194	1	
Corn Salve Ont 15% [Drug]	1911384	DPD	21602336	1	
Corneo Hypromellose [Drug]	2439921	DPD	21605143	1	
Coronex 5mg Sublingual Tablets [Drug]	2044811	DPD	1383925	1	
Coronex [Drug]	2041715	DPD	1383925	1	
Coronex [Drug]	2041723	DPD	1383925	1	
Correctol Laxative	DPD120523	DPD	19029529	1	
Correctol Laxative - Ect 5mg [Drug]	2210630	DPD	924939	1	
Correctol Stool Softener 100mg/Cap [Drug]	2063549	DPD	21600535	1	
Corrector 2 [Drug]	2248848	DPD	976778	1	
Corrector 4 [Drug]	2248849	DPD	976778	1	
Correvio	DPD120526	DPD	21020300	2	
Correvio	DPD120526	DPD	21020300	1	
Corsym Suspension [Drug]	2018411	DPD	21603212	1	
Cortacet Crm 0.5% [Drug]	1932381	DPD	975125	1	
Cortamed Ont 25 Mg/Gm [Drug]	1980661	DPD	975125	1	
Cortate	DPD120531	DPD	43252720	1	
Cortate Crm 1% [Drug]	502200	DPD	975125	1	
Cortate Ont 1% [Drug]	502197	DPD	975125	1	
Cortef	DPD120533	DPD	19043314	1	
Cortef Tablets 10mg [Drug]	30910	DPD	975125	1	
Cortef Tablets 20 Mg [Drug]	30929	DPD	975125	1	
Cortenema [Drug]	2112736	DPD	975125	1	
Cortenema Sus 100mg/60ml [Drug]	1925172	DPD	975125	1	
Cortex Albizziae Julibrissin	DPD133957	DPD	42898414	1	
Corticreme	DPD120535	DPD	19059631	1	
Corticreme 0.1% [Drug]	477680	DPD	975125	1	
Corticreme 0.5% [Drug]	752398	DPD	975125	1	
Corticreme 1% [Drug]	477699	DPD	975125	1	
Cortifoam [Drug]	579335	DPD	975125	1	
Cortiment	DPD120536	DPD	21018487	1	
Cortiment-10  Sup 10mg [Drug]	2099179	DPD	975125	1	
Cortiment-40 Sup 40mg [Drug]	2099187	DPD	975125	1	
Cortisone Acetate	DPD133958	DPD	1507705	1	
Cortisone Acetate Tab 25mg [Drug]	280437	DPD	1507705	1	
Cortisporin	DPD120539	DPD	19061849	1	
Cortisporin [Drug]	1912828	DPD	21605175	1	
Cortisporin [Drug]	2025736	DPD	21605208	1	
Cortisporin [Drug]	666246	DPD	21602160	1	
Cortisporin [Drug]	701904	DPD	21603654	1	
Cortone	DPD120540	DPD	19062986	1	
Cortone Sus 50mg/Ml [Drug]	16241	DPD	1507705	1	
Cortone Tab 25mg [Drug]	16446	DPD	1507705	1	
Cortone Tab 5mg [Drug]	16438	DPD	1507705	1	
Cortrosyn	DPD120541	DPD	19048447	1	
Cortrosyn Inj 0.25mg [Drug]	22381	DPD	19008009	1	
Corvert	DPD120542	DPD	19032751	1	
Corvert [Drug]	2242470	DPD	19050087	1	
Corylus Avellana	DPD133959	DPD	44784749	1	
Corynebacterium Diphtheriae Crm-197 Protein	DPD133960	DPD	529303	1	
Coryphen 325 Codeine 30 Tab [Drug]	406112	DPD	21604267	1	
Coryphen 325 Tab [Drug]	403350	DPD	1112807	1	
Coryphen 650 Codeine 30 Tab [Drug]	406104	DPD	21604267	1	
Coryphen 650 Tab [Drug]	346098	DPD	1112807	1	
Corytab [Drug]	776386	DPD	21604348	1	
Corzide Tab W Nadolol 40mg [Drug]	593338	DPD	21601707	1	
Corzide Tab W Nadolol 80mg [Drug]	593311	DPD	21601707	1	
Cosentyx	DPD120547	DPD	45892887	1	
Cosentyx [Drug]	2438062	DPD	45892883	1	
Cosentyx [Drug]	2438070	DPD	45892883	1	
Cosmacare White Petrolatum Ointment Usp [Drug]	2368765	DPD	21601972	1	
Cosmegen	DPD120549	DPD	19047320	1	
Cosmegen [Drug]	213071	DPD	1311443	1	
Cosopt	DPD120552	DPD	19059723	1	
Cosopt [Drug]	2240113	DPD	21603705	1	
Cosopt [Drug]	2258692	DPD	21603705	1	
Cotabs [Drug]	162965	DPD	21604348	1	
Cotazym	DPD120554	DPD	19089109	1	
Cotazym 65b	DPD120555	DPD	19089109	1	
Cotazym 65b [Drug]	456233	DPD	21600701	1	
Cotazym [Drug]	263818	DPD	21600701	1	
Cotazym Ecs	DPD120556	DPD	19089109	1	
Cotazym Ecs 20 [Drug]	821373	DPD	21600701	1	
Cotazym Ecs 4 [Drug]	2181215	DPD	21600701	1	
Cotazym Ecs 8 [Drug]	502790	DPD	21600701	1	
Cotellic	DPD120557	DPD	35605808	1	
Cothilyne- Asp-Tct 89.5 [Drug]	2142015	DPD	21601988	1	
Cotrifed [Drug]	809144	DPD	21603408	1	
Cotton Plant	DPD133962	DPD	40174252	2	
Cotton Plant	DPD133962	DPD	40161624	3	
Cotton Plant	DPD133962	DPD	40175806	1	
Cotton Seed Oil Ext.	DPD133963	DPD	42898955	1	
Couch Grass	DPD133965	DPD	42899045	1	
Couch Grass	DPD133965	DPD	42904070	2	
Couch Grass	DPD133965	DPD	46276249	3	
Cough & Chest Congestion [Drug]	2405938	DPD	21603439	1	
Cough & Chest Congestion Extra Strength [Drug]	2405911	DPD	21603439	1	
Cough & Chest Congestion Liquid [Drug]	2432293	DPD	1163944	1	
Cough & Cold [Drug]	1908626	DPD	21603408	1	
Cough & Cold [Drug]	2262614	DPD	21603408	1	
Cough & Cold [Drug]	2328380	DPD	21603408	1	
Cough & Cold Relief	DPD120564	DPD	19049598	1	
Cough & Cold Relief [Drug]	2405873	DPD	21603439	1	
Cough & Cold Relief Extra Strength	DPD120565	DPD	19049598	1	
Cough & Cold Relief Extra Strength [Drug]	2405881	DPD	21603439	1	
Cough & Cold Soft Gel Caps [Drug]	2230128	DPD	21603439	1	
Cough [Drug]	2289938	DPD	21604348	1	
Cough And Chest Congestion Syrup [Drug]	2259044	DPD	21603439	1	
Cough And Chest Congestion Syrup Extra Strength [Drug]	2262932	DPD	21603439	1	
Cough And Cold Medication Menthol Flavour [Drug]	2263491	DPD	21604348	1	
Cough And Flu Syrup [Drug]	2096978	DPD	21604348	1	
Cough Control	DPD120569	DPD	19059760	1	
Cough Control [Drug]	2439832	DPD	21603439	1	
Cough Control Extra Strength	DPD120570	DPD	19059760	1	
Cough Control Extra Strength [Drug]	2441047	DPD	21603439	1	
Cough Lozenges Spearmint Menthol Usp [Drug]	2242403	DPD	21603443	1	
Cough Plus Cold Relief Syrup [Drug]	2263114	DPD	21603442	1	
Cough Syr W Codeine Diphenhyd Hcl & Ammon Cl [Drug]	792160	DPD	21603439	1	
Cough Syr W.Cod. Pseudoephed.Hcl Guaifenesin [Drug]	2024810	DPD	21603439	1	
Cough Syrup [Drug]	690074	DPD	21603439	1	
Cough Syrup Dextromethorphan Extra Strength [Drug]	2292351	DPD	1119510	1	
Cough Syrup Dm - Decongestant - Expectorant [Drug]	2059207	DPD	21603439	1	
Cough Syrup Dm - Decongestant - Expectorant Extra Strength [Drug]	2200708	DPD	21603439	1	
Cough Syrup Dm - Decongestant For Children [Drug]	2142740	DPD	21603408	1	
Cough Syrup Dm 15mg/5ml [Drug]	2017423	DPD	1119510	1	
Cough Syrup Dm 15mg/5ml [Drug]	2021633	DPD	1119510	1	
Cough Syrup Dm 15mg/5ml [Drug]	2021668	DPD	1119510	1	
Cough Syrup Dm [Drug]	2015781	DPD	1119510	1	
Cough Syrup Dm Decongestant [Drug]	2059193	DPD	21603408	1	
Cough Syrup Dm Decongestant [Drug]	2173549	DPD	21603408	1	
Cough Syrup Dm Decongestant [Drug]	2281082	DPD	21603408	1	
Cough Syrup Dm Decongestant And Expectorant With Acetaminophen [Drug]	2290839	DPD	21604348	1	
Cough Syrup Dm Decongestant And Expectorant With Acetaminophen Extra Strength [Drug]	2290847	DPD	21604348	1	
Cough Syrup Dm Decongestant Expectorant [Drug]	2036169	DPD	21603439	1	
Cough Syrup Dm Decongestant Expectorant [Drug]	2036231	DPD	21603439	1	
Cough Syrup Dm Decongestant Expectorant [Drug]	2174847	DPD	21603439	1	
Cough Syrup Dm Decongestant Expectorant [Drug]	2227592	DPD	21603439	1	
Cough Syrup Dm Decongestant For Children [Drug]	2036185	DPD	21603408	1	
Cough Syrup Dm Decongestant For Children [Drug]	2036223	DPD	21603439	1	
Cough Syrup Dm Decongestant For Children [Drug]	2281678	DPD	21603408	1	
Cough Syrup Dm Expectorant [Drug]	2036177	DPD	21603439	1	
Cough Syrup Dm Expectorant [Drug]	2036215	DPD	21603439	1	
Cough Syrup Dm Expectorant [Drug]	2128349	DPD	21603439	1	
Cough Syrup Dm Expectorant Extra Strength [Drug]	2200716	DPD	21603439	1	
Cough Syrup Dm-D-E [Drug]	2017415	DPD	21603439	1	
Cough Syrup Dm-D-E With Acetaminophen [Drug]	2275597	DPD	21604348	1	
Cough Syrup Dm-D-E With Acetaminophen Extra Strength [Drug]	2275600	DPD	21604348	1	
Cough Syrup Dm-Decongestant Expectorant [Drug]	2281686	DPD	21603439	1	
Cough Syrup Dm-Decongestant-Expectorant Extra Strength [Drug]	2281694	DPD	21603439	1	
Cough Syrup Dm-E [Drug]	2017407	DPD	21603439	1	
Cough Syrup Dm-Expectorant [Drug]	2174855	DPD	21603439	1	
Cough Syrup E  100mg/5ml [Drug]	2017393	DPD	1163944	1	
Cough Syrup Expectorant [Drug]	2036207	DPD	1163944	1	
Cough Syrup Expectorant [Drug]	2059185	DPD	1163944	1	
Cough Syrup Expectorant [Drug]	2176378	DPD	1163944	1	
Cough Syrup With Codeine [Drug]	2099748	DPD	21603439	1	
Cough Syrup With Codeine [Drug]	2258099	DPD	21603439	1	
Cough Syrup With Codeine [Drug]	2322196	DPD	21603439	1	
Cough, Cold & Allergy Relief [Drug]	2198908	DPD	21603408	1	
Cough, Cold & Flu [Drug]	2385244	DPD	21604348	1	
Cough, Cold & Flu Super Strength [Drug]	2377845	DPD	21604348	1	
Cough, Cold And Flu Daytime Caplets [Drug]	2247907	DPD	21604348	1	
Cough, Cold And Flu Nightime Caplets [Drug]	2247908	DPD	21604348	1	
Cough, Cold And Flu Relief Complete Night Super Strength [Drug]	2322269	DPD	21604348	1	
Cough, Cold And Flu Relief Day Super Strength [Drug]	2322226	DPD	21604348	1	
Coumadin	DPD120590	DPD	19042260	1	
Coumadin [Drug]	2229741	DPD	1310149	1	
Coumadin Tab 10mg [Drug]	1918362	DPD	1310149	1	
Coumadin Tab 1mg [Drug]	1918311	DPD	1310149	1	
Coumadin Tab 2.5mg [Drug]	1918346	DPD	1310149	1	
Coumadin Tab 2mg [Drug]	1918338	DPD	1310149	1	
Coumadin Tab 3mg [Drug]	2240205	DPD	1310149	1	
Coumadin Tab 4mg [Drug]	2007959	DPD	1310149	1	
Coumadin Tab 5mg [Drug]	1918354	DPD	1310149	1	
Coumadin Tab 6 Mg [Drug]	2240206	DPD	1310149	1	
Coumarin	DPD133966	DPD	19008106	1	
Counteract Acetaminophen E-S [Drug]	2241058	DPD	1125315	1	
Counteract Cough Medicine - Liq [Drug]	2208857	DPD	21603439	1	
Counteract Kids Acetaminophen [Drug]	2241059	DPD	1125315	1	
Counteract Sinus And Allergy [Drug]	2230876	DPD	21604348	1	
Covan Syrup [Drug]	2243063	DPD	21603408	1	
Covera-Hs	DPD120598	DPD	19059810	1	
Covera-Hs [Drug]	2231676	DPD	1307863	1	
Covera-Hs [Drug]	2231677	DPD	1307863	1	
Covergirl Outlast All Day Stay Fabulous 3-In-1 Foundation [Drug]	2381788	DPD	21601980	1	
Coversyl	DPD120600	DPD	19018706	1	
Coversyl [Drug]	2123274	DPD	1373225	1	
Coversyl [Drug]	2123282	DPD	1373225	1	
Coversyl [Drug]	2246624	DPD	1373225	1	
Coversyl Plus	DPD120601	DPD	19018706	1	
Coversyl Plus [Drug]	2246569	DPD	21601806	1	
Coversyl Plus Hd	DPD120602	DPD	19018706	1	
Coversyl Plus Hd [Drug]	2321653	DPD	21601806	1	
Coversyl Plus Ld	DPD120603	DPD	19018706	1	
Coversyl Plus Ld [Drug]	2246568	DPD	21601806	1	
Covidien	DPD120604	DPD	21020517	1	
Cowslip	DPD133967	DPD	42899873	1	
Cozaar	DPD120605	DPD	19021364	1	
Cozaar [Drug]	2182815	DPD	1367500	1	
Cozaar [Drug]	2182874	DPD	1367500	1	
Cozaar [Drug]	2182882	DPD	1367500	1	
Cpd Adenine Cpda 1 [Drug]	516775	DPD	21605362	1	
Cpd Solution [Drug]	2421135	DPD	21605363	1	
Cps Capsules [Drug]	2217171	DPD	21600855	1	
Cran C [Drug]	2229792	DPD	19011773	1	
Creme Blanchissante - Crm 2% [Drug]	2225603	DPD	976778	1	
Creme Douceur Protectrice [Drug]	2241036	DPD	21601971	1	
Creo Grippe Enfants Sup [Drug]	611069	DPD	1163944	1	
Creo Grippe Sup Adultes [Drug]	499501	DPD	1163944	1	
Creo-Rectal Adulte [Drug]	299561	DPD	21603377	1	
Creo-Rectal Enfants/Children [Drug]	299596	DPD	21603377	1	
Creo-Rectal Nourrisson [Drug]	299588	DPD	21603377	1	
Creon 20 Minimicrospheres [Drug]	2239008	DPD	21600701	1	
Creon 5 Minimicrospheres	DPD120623	DPD	19060531	1	
Creon 5 Minimicrospheres [Drug]	2239007	DPD	21600701	1	
Creon 8	DPD120624	DPD	19060531	1	
Creon 8  Cap [Drug]	1985191	DPD	21600701	1	
Creon Minimicrospheres 10 [Drug]	2200104	DPD	21600701	1	
Creon Minimicrospheres 25 [Drug]	1985205	DPD	21600701	1	
Creon Minimicrospheres 6 [Drug]	2415194	DPD	21600701	1	
Creon Minimicrospheres Micro	DPD120626	DPD	19060531	1	
Creon Minimicrospheres Micro [Drug]	2445158	DPD	21600701	1	
Cresol	DPD133968	DPD	19087223	1	
Crest Clean Mint Dentifrice 0.243% [Drug]	1989995	DPD	19069022	1	
Crest Pro-Health For Life Multi-Protection [Drug]	2386631	DPD	989301	1	
Crest Pro-Health Invigorating Clean Multi-Protection	DPD120628	DPD	40235160	1	
Crest Pro-Health Invigorating Clean Multi-Protection [Drug]	2375028	DPD	989301	1	
Crest Pro-Health Multi Protection	DPD120630	DPD	40235160	1	
Crest Pro-Health Multi Protection [Drug]	2268884	DPD	989301	1	
Crest Ultra Dentifrice Tpt 0.243% [Drug]	2054833	DPD	19069022	1	
Crestor	DPD120632	DPD	19015844	1	
Crestor - 10mg [Drug]	2247162	DPD	1510813	1	
Crestor - 20mg [Drug]	2247163	DPD	1510813	1	
Crestor - 40mg [Drug]	2247164	DPD	1510813	1	
Crestor - 5mg [Drug]	2265540	DPD	1510813	1	
Cresyl Acetate	DPD133969	DPD	920064	1	
Crinone	DPD120633	DPD	19023581	1	
Crinone [Drug]	2241013	DPD	1552310	1	
Critic-Aid Clear	DPD120634	DPD	19022470	1	
Critic-Aid Clear [Drug]	2277778	DPD	21601972	1	
Critic-Aid Skin Paste	DPD120635	DPD	44785192	1	
Critic-Aid Skin Paste [Drug]	2229499	DPD	21601971	1	
Crixivan	DPD120636	DPD	19047348	1	
Crixivan [Drug]	2229161	DPD	1711523	1	
Crixivan [Drug]	2229188	DPD	1711523	1	
Crixivan [Drug]	2229196	DPD	1711523	1	
Crizotinib	DPD133970	DPD	40242675	1	
Cromolyn Eye Drops [Drug]	2009277	DPD	1152631	1	
Cromolyn Sodium	DPD133971	DPD	1152631	1	
Crotamiton	DPD133972	DPD	969276	1	
Croton Oil	DPD133973	DPD	42898838	1	
Cruex	DPD120646	DPD	19059911	1	
Cruex Antifungal Cream [Drug]	2021838	DPD	21601943	1	
Cruex Medicated Pwr 10% [Drug]	2021854	DPD	21601943	1	
Cruex Medicated Spray Powder [Drug]	2021846	DPD	21601943	1	
Crystalline Vitamin B12-Liq Im Sc 1000mcg/Ml [Drug]	2148072	DPD	1308738	1	
Crystapen	DPD120651	DPD	19013906	1	
Crystapen 1 000 000 Iu Pws [Drug]	2060086	DPD	1728416	1	
Crystapen 10000000 Iu Pws [Drug]	2060108	DPD	1728416	1	
Crystapen 10m I.U. [Drug]	2300508	DPD	1728416	1	
Crystapen 1m I.U. [Drug]	2300478	DPD	1728416	1	
Crystapen 5m I.U. [Drug]	2300443	DPD	1728416	1	
Crystapen [Drug]	2060094	DPD	1728416	1	
Ctp 30 [Drug]	2296152	DPD	797617	1	
Cubeba Officinalis	DPD133975	DPD	42899903	1	
Cubicin	DPD120660	DPD	19046049	1	
Cubicin [Drug]	2299909	DPD	1786617	1	
Cucurbita Pepo	DPD133976	DPD	45776111	1	
Cucurbita Pepo Semen	DPD133977	DPD	45776111	1	
Cummin	DPD133978	DPD	40172218	1	
Cuplex Gel [Drug]	820377	DPD	21602336	1	
Cupressus Sempervirens	DPD133980	DPD	44784736	1	
Cupric Acetate	DPD133981	DPD	42898849	1	
Cupric Carbonate Basic	DPD133982	DPD	42903620	1	
Cupric Chloride	DPD133983	DPD	19073031	1	
Cupric Citrate	DPD133984	DPD	19071128	1	
Cupric Oxide	DPD133985	DPD	19073229	1	
Cupric Sulfate	DPD133986	DPD	19057346	1	
Cupric Sulfate Basic	DPD133987	DPD	19057346	1	
Cuprimine	DPD120669	DPD	19043569	1	
Cuprimine [Drug]	16055	DPD	19028050	1	
Cuprimine [Drug]	497894	DPD	19028050	1	
Curad Essentials Skin Paste [Drug]	2368315	DPD	21601971	1	
Curare	DPD133988	DPD	46276352	1	
Curel Alpha Hydroxy Dry Skin Lotion [Drug]	2240161	DPD	21601972	1	
Curity 3% Iodoform Packing Strip [Drug]	2155044	DPD	40172365	1	
Curity Povidone Iodine Prep Pad 1% [Drug]	1934643	DPD	1750087	1	
Curosurf	DPD120684	DPD	19060824	1	
Curosurf [Drug]	2241551	DPD	21603534	1	
Cusparia Trifoliata	DPD133990	DPD	42903979	1	
Cutiecaine	DPD120686	DPD	40228884	1	
Cutiecaine [Drug]	2345021	DPD	989878	1	
Cutiecaine-5% [Drug]	2350556	DPD	989878	1	
Cutivate	DPD120688	DPD	19011750	1	
Cutivate [Drug]	2089912	DPD	1149380	1	
Cuvitru	DPD120691	DPD	1718180	1	
Cyanocobalamin	DPD133991	DPD	1308738	1	
Cyanocobalamin Injection Usp 1000mcg/Ml [Drug]	2052717	DPD	1308738	1	
Cyanocobalamin Injection, Usp [Drug]	1987003	DPD	1308738	1	
Cyanocobalamin Injection, Usp [Drug]	2413795	DPD	1308738	1	
Cyanokit	DPD120697	DPD	19005509	1	
Cyanokit [Drug]	2360721	DPD	1377023	1	
Cyanokit [Drug]	2375370	DPD	1377023	1	
Cyclamen Europaeum L.	DPD133992	DPD	42898861	1	
Cyclandelate	DPD133993	DPD	1309323	1	
Cyclen Tablets (21 Day) [Drug]	1968440	DPD	21602484	1	
Cyclen Tablets (28 Day) [Drug]	1992872	DPD	21602484	1	
Cyclizine Hydrochloride	DPD133994	DPD	909358	1	
Cyclizine Lactate	DPD133995	DPD	909358	1	
Cyclobenzaprine [Drug]	2287064	DPD	778711	1	
Cyclobenzaprine [Drug]	2325195	DPD	778711	1	
Cyclobenzaprine [Drug]	2424584	DPD	778711	1	
Cyclobenzaprine Hydrochloride	DPD133996	DPD	778711	1	
Cyclobenzaprine-10  -  Tab 10mg [Drug]	2220644	DPD	778711	1	
Cyclocort	DPD120704	DPD	19059974	1	
Cyclocort [Drug]	2192268	DPD	930747	1	
Cyclocort [Drug]	2192276	DPD	930747	1	
Cyclocort [Drug]	2192284	DPD	930747	1	
Cyclocort Crm 0.1% [Drug]	443824	DPD	930747	1	
Cyclocort Lot 0.1% [Drug]	571016	DPD	930747	1	
Cyclocort Ont 0.1% [Drug]	559237	DPD	930747	1	
Cyclogyl	DPD120707	DPD	19009720	1	
Cyclogyl [Drug]	252506	DPD	910232	1	
Cyclomen [Drug]	2018144	DPD	1511449	1	
Cyclomen [Drug]	2018152	DPD	1511449	1	
Cyclomen [Drug]	2018160	DPD	1511449	1	
Cyclopentolate Hydrochloride	DPD133997	DPD	910232	1	
Cyclophosphamide	DPD133998	DPD	1310317	1	
Cycloserine	DPD133999	DPD	1710446	1	
Cyclospasmol	DPD120709	DPD	19097142	1	
Cyclospasmol Tablets 200mg [Drug]	2041758	DPD	1309323	1	
Cyclosporine	DPD134000	DPD	19010482	1	
Cyclosporine [Drug]	2334763	DPD	19010482	1	
Cyestra-35 [Drug]	2290308	DPD	21602617	1	
Cyklokapron	DPD120712	DPD	19021368	1	
Cyklokapron 100 Mg/Ml [Drug]	2064413	DPD	1303425	1	
Cyklokapron 500 Mg [Drug]	2064405	DPD	1303425	1	
Cymbalta	DPD120713	DPD	19060281	1	
Cymbalta [Drug]	2301482	DPD	715259	1	
Cymbalta [Drug]	2301490	DPD	715259	1	
Cynara Scolymus	DPD134001	DPD	42903976	1	
Cyperus Rotundus	DPD134002	DPD	42898876	1	
Cypress	DPD134003	DPD	40222427	1	
Cyproheptadine 4mg Tablets [Drug]	2332248	DPD	1110727	1	
Cyproheptadine Hydrochloride	DPD134004	DPD	1110727	1	
Cyproterone [Drug]	2237253	DPD	19010792	1	
Cyproterone [Drug]	2245898	DPD	19010792	1	
Cyproterone Acetate	DPD134005	DPD	19010792	1	
Cyramza	DPD120718	DPD	44817866	1	
Cyroplex [Drug]	472352	DPD	21600809	1	
Cyruta Tab [Drug]	874833	DPD	21600854	1	
Cystadane	DPD120722	DPD	19046073	1	
Cystadane [Drug]	2238526	DPD	1520218	1	
Cystine	DPD134006	DPD	19011082	1	
Cystosol W 3% Hexitols [Drug]	799963	DPD	21601190	1	
Cytadren	DPD120724	DPD	19022330	1	
Cytadren Tab 250mg [Drug]	587729	DPD	1503057	1	
Cytarabine	DPD134007	DPD	1311078	1	
Cytarabine - Pws 1gn/Vial [Drug]	2167883	DPD	1311078	1	
Cytarabine - Pws 2gm/Vial [Drug]	2167891	DPD	1311078	1	
Cytarabine - Pws 500mg/Vial [Drug]	2167875	DPD	1311078	1	
Cytarabine Inj 100mg/Ml [Drug]	885797	DPD	1311078	1	
Cytarabine Injection [Drug]	2126656	DPD	1311078	1	
Cytarabine Injection Bp [Drug]	2394901	DPD	1311078	1	
Cytarabine Injection, Mylan Std. [Drug]	2402203	DPD	1311078	1	
Cytarabine-Pws 100mg/Vial [Drug]	2167867	DPD	1311078	1	
Cytisus Scoparius	DPD134008	DPD	45775973	1	
Cytogam	DPD120731	DPD	19060058	1	
Cytogam [Drug]	2231962	DPD	586491	1	
Cytomegalovirus Immune Globulin (Human)	DPD134009	DPD	586491	1	
Cytomel	DPD120732	DPD	19011411	1	
Cytomel [Drug]	1919458	DPD	21602755	1	
Cytomel [Drug]	1919466	DPD	21602755	1	
Cytosar	DPD120733	DPD	19021391	1	
Cytosar [Drug]	194727	DPD	1311078	1	
Cytosar [Drug]	2403811	DPD	1311078	1	
Cytosar [Drug]	2403838	DPD	1311078	1	
Cytosar [Drug]	386715	DPD	1311078	1	
Cytosar [Drug]	646296	DPD	1311078	1	
Cytosar [Drug]	646318	DPD	1311078	1	
Cytotec	DPD120734	DPD	19021395	1	
Cytotec 100 Mcg [Drug]	813966	DPD	1150871	1	
Cytotec 200 Mcg [Drug]	632600	DPD	1150871	1	
Cytovene	DPD120735	DPD	19047899	1	
Cytovene - Cap 250mg [Drug]	2186802	DPD	1757803	1	
Cytovene - Pws 500mg/10m/-Vial Iv [Drug]	2162695	DPD	1757803	1	
Cytovene Inj 500mg/Vial [Drug]	865516	DPD	1757803	1	
Cytovene, 500 Mg [Drug]	2240362	DPD	1757803	1	
Cytoxan	DPD120736	DPD	19043058	1	
Cytoxan Pws For Inj 1000mg/Vial [Drug]	602833	DPD	1310317	1	
Cytoxan Pws For Inj 2000mg/Vial [Drug]	602949	DPD	1310317	1	
Cytoxan Tab 25mg [Drug]	344877	DPD	1310317	1	
Cytoxan Tab 50mg [Drug]	344885	DPD	1310317	1	
D	D	DPD	9325	1	1
D Caps 400 Units [Drug]	1983563	DPD	19095164	1	
D Pantothenic 500mg With 100mg C [Drug]	700533	DPD	21600854	1	
D Pantothenic Acid Tab 100mg [Drug]	619108	DPD	21600851	1	
D Vi Sol Infants Drops 400unit/0.6ml [Drug]	630934	DPD	19095164	1	
D&C Red No. 28	DPD134010	DPD	42898883	1	
