FO_PRD_ID	PRD_NAME	MOL_NAME	INGREDIENT_CONCEPT_CODE	CONCEPT_NAME	BOX_SIZE	AMOUNT_VALUE	AMOUNT_UNIT	NUMERATOR_VALUE	NUMERATOR_UNIT	DENOMINATOR_VALUE	DENOMINATOR_UNIT	VALID_DS
30141	CALCIUM ASCORBATE/FOLIC ACID/GLYCI 75MG/150MCG/	ASCORBATE/FOLATE/GLYCINE/HISTIDINE/MAGNESIUM OXIDE/NICOTINAMIDE/PYRIDOXINE/SERINE/THREONINE/ZINC	OMOP2856858	ZINC								1
30141	CALCIUM ASCORBATE/FOLIC ACID/GLYCI 75MG/150MCG/	ASCORBATE/FOLATE/GLYCINE/HISTIDINE/MAGNESIUM OXIDE/NICOTINAMIDE/PYRIDOXINE/SERINE/THREONINE/ZINC	OMOP2855631	SERINE								1
30141	CALCIUM ASCORBATE/FOLIC ACID/GLYCI 75MG/150MCG/	ASCORBATE/FOLATE/GLYCINE/HISTIDINE/MAGNESIUM OXIDE/NICOTINAMIDE/PYRIDOXINE/SERINE/THREONINE/ZINC	OMOP2855126	PYRIDOXINE								1
30141	CALCIUM ASCORBATE/FOLIC ACID/GLYCI 75MG/150MCG/	ASCORBATE/FOLATE/GLYCINE/HISTIDINE/MAGNESIUM OXIDE/NICOTINAMIDE/PYRIDOXINE/SERINE/THREONINE/ZINC	OMOP2853255	MAGNESIUM OXIDE								1
30141	CALCIUM ASCORBATE/FOLIC ACID/GLYCI 75MG/150MCG/	ASCORBATE/FOLATE/GLYCINE/HISTIDINE/MAGNESIUM OXIDE/NICOTINAMIDE/PYRIDOXINE/SERINE/THREONINE/ZINC	OMOP2853972	NICOTINAMIDE								1
30141	CALCIUM ASCORBATE/FOLIC ACID/GLYCI 75MG/150MCG/	ASCORBATE/FOLATE/GLYCINE/HISTIDINE/MAGNESIUM OXIDE/NICOTINAMIDE/PYRIDOXINE/SERINE/THREONINE/ZINC	OMOP2852425	HISTIDINE								1
30141	CALCIUM ASCORBATE/FOLIC ACID/GLYCI 75MG/150MCG/	ASCORBATE/FOLATE/GLYCINE/HISTIDINE/MAGNESIUM OXIDE/NICOTINAMIDE/PYRIDOXINE/SERINE/THREONINE/ZINC	OMOP2851945	FOLATE		150	MCG					1
30141	CALCIUM ASCORBATE/FOLIC ACID/GLYCI 75MG/150MCG/	ASCORBATE/FOLATE/GLYCINE/HISTIDINE/MAGNESIUM OXIDE/NICOTINAMIDE/PYRIDOXINE/SERINE/THREONINE/ZINC	OMOP2849540	ASCORBATE		75	MG					1
30153	BIOTIN/CALCIUM ASCORBATE/CALCIUM P 10MCG/266MG/	ASCORBATE/BIOTIN/CHROMIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM OROTATE/MANGANESE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXAL PHOSPHATE/RIBOFLAVIN/THIAMINE/ZINC SULFATE	OMOP2850522	CHROMIUM								1
30153	BIOTIN/CALCIUM ASCORBATE/CALCIUM P 10MCG/266MG/	ASCORBATE/BIOTIN/CHROMIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM OROTATE/MANGANESE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXAL PHOSPHATE/RIBOFLAVIN/THIAMINE/ZINC SULFATE	OMOP2850883	CYANOCOBALAMIN								1
30153	BIOTIN/CALCIUM ASCORBATE/CALCIUM P 10MCG/266MG/	ASCORBATE/BIOTIN/CHROMIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM OROTATE/MANGANESE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXAL PHOSPHATE/RIBOFLAVIN/THIAMINE/ZINC SULFATE	OMOP2853254	MAGNESIUM OROTATE								1
30153	BIOTIN/CALCIUM ASCORBATE/CALCIUM P 10MCG/266MG/	ASCORBATE/BIOTIN/CHROMIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM OROTATE/MANGANESE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXAL PHOSPHATE/RIBOFLAVIN/THIAMINE/ZINC SULFATE	OMOP2851945	FOLATE								1
30153	BIOTIN/CALCIUM ASCORBATE/CALCIUM P 10MCG/266MG/	ASCORBATE/BIOTIN/CHROMIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM OROTATE/MANGANESE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXAL PHOSPHATE/RIBOFLAVIN/THIAMINE/ZINC SULFATE	OMOP2853972	NICOTINAMIDE								1
30153	BIOTIN/CALCIUM ASCORBATE/CALCIUM P 10MCG/266MG/	ASCORBATE/BIOTIN/CHROMIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM OROTATE/MANGANESE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXAL PHOSPHATE/RIBOFLAVIN/THIAMINE/ZINC SULFATE	OMOP2856864	ZINC SULFATE								1
30153	BIOTIN/CALCIUM ASCORBATE/CALCIUM P 10MCG/266MG/	ASCORBATE/BIOTIN/CHROMIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM OROTATE/MANGANESE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXAL PHOSPHATE/RIBOFLAVIN/THIAMINE/ZINC SULFATE	OMOP2849540	ASCORBATE		10	MCG					1
30153	BIOTIN/CALCIUM ASCORBATE/CALCIUM P 10MCG/266MG/	ASCORBATE/BIOTIN/CHROMIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM OROTATE/MANGANESE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXAL PHOSPHATE/RIBOFLAVIN/THIAMINE/ZINC SULFATE	OMOP2853274	MANGANESE								1
30153	BIOTIN/CALCIUM ASCORBATE/CALCIUM P 10MCG/266MG/	ASCORBATE/BIOTIN/CHROMIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM OROTATE/MANGANESE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXAL PHOSPHATE/RIBOFLAVIN/THIAMINE/ZINC SULFATE	OMOP2856215	THIAMINE								1
22032	PANADOL CHILDREN'S COLD ELIXIR 160MG-15MG-1	CHLORPHENIRAMINE/PARACETAMOL/PSEUDOEPHEDRINE	OMOP2855100	PSEUDOEPHEDRINE		15	MG					
22032	PANADOL CHILDREN'S COLD ELIXIR 160MG-15MG-1	CHLORPHENIRAMINE/PARACETAMOL/PSEUDOEPHEDRINE	OMOP2854533	PARACETAMOL		160	MG					
22032	PANADOL CHILDREN'S COLD ELIXIR 160MG-15MG-1	CHLORPHENIRAMINE/PARACETAMOL/PSEUDOEPHEDRINE	OMOP2850496	CHLORPHENIRAMINE		1	MG					
22102	METHYL SALICYLATE (LINIMENT) 100 M 100 ML	METHYL SALICYLATE	OMOP2853475	METHYL SALICYLATE				100	MG	100	ML	
22116	GENTIAN ALKALINE MIXTURE APF 200 M 200 ML	GENTIAN	OMOP2852174	GENTIAN				200	MG	200	ML	
22286	CALCIUM COMPOUND TABLET 100MG/12MG/2	CALCIUM PHOSPHATE/FERROUS PHOSPHATE/SODIUM PHOSPHATE	OMOP2851799	FERROUS PHOSPHATE		12	MG					
22286	CALCIUM COMPOUND TABLET 100MG/12MG/2	CALCIUM PHOSPHATE/FERROUS PHOSPHATE/SODIUM PHOSPHATE	OMOP2850110	CALCIUM PHOSPHATE		100	MG					
22286	CALCIUM COMPOUND TABLET 100MG/12MG/2	CALCIUM PHOSPHATE/FERROUS PHOSPHATE/SODIUM PHOSPHATE	OMOP2855793	SODIUM PHOSPHATE		2	MG					
22485	IPOL SYRINGE 0.5ML	POLIOMYELITIS VACCINE - INACTIVATED	OMOP2854851	POLIOMYELITIS VACCINE - INACTIVATED		0.5	ML					
22885	METSAL AR HEAT RUB CREAM 28.3%/8.8%/3	EUCALYPTUS OIL/MENTHOL/METHYL SALICYLATE	OMOP2853401	MENTHOL				88	MG	1	ML	
22885	METSAL AR HEAT RUB CREAM 28.3%/8.8%/3	EUCALYPTUS OIL/MENTHOL/METHYL SALICYLATE	OMOP2853475	METHYL SALICYLATE				30	MG	1	ML	
22885	METSAL AR HEAT RUB CREAM 28.3%/8.8%/3	EUCALYPTUS OIL/MENTHOL/METHYL SALICYLATE	OMOP2851626	EUCALYPTUS OIL				283	MG	1	ML	
24001	XYLOCAINE - ADRENALINE AMPOULE 2%/1:80.000	ADRENALINE (EPINEPHRINE)/LIGNOCAINE	OMOP2849027	ADRENALINE (EPINEPHRINE)				12.5	MG	1	ML	
24001	XYLOCAINE - ADRENALINE AMPOULE 2%/1:80.000	ADRENALINE (EPINEPHRINE)/LIGNOCAINE	OMOP2853063	LIGNOCAINE				20	MG	1	ML	
24074	OTOCOMB OTIC EAR DROPS 0.1%-0.25%-0.025%-100.000U/ML	GRAMICIDIN/NEOMYCIN/NYSTATIN/TRIAMCINOLONE	OMOP2854152	NYSTATIN				0.25	MG	1	ML	
24074	OTOCOMB OTIC EAR DROPS 0.1%-0.25%-0.025%-100.000U/ML	GRAMICIDIN/NEOMYCIN/NYSTATIN/TRIAMCINOLONE	OMOP2856361	TRIAMCINOLONE				100	IU	1	ML	
24074	OTOCOMB OTIC EAR DROPS 0.1%-0.25%-0.025%-100.000U/ML	GRAMICIDIN/NEOMYCIN/NYSTATIN/TRIAMCINOLONE	OMOP2853909	NEOMYCIN				2.5	MG	1	ML	
24074	OTOCOMB OTIC EAR DROPS 0.1%-0.25%-0.025%-100.000U/ML	GRAMICIDIN/NEOMYCIN/NYSTATIN/TRIAMCINOLONE	OMOP2852286	GRAMICIDIN				1	MG	1	ML	
24488	CITANEST 3 % WITH OCTAPRESSIN CART 3%/0.03IU	FELYPRESSIN/PRILOCAINE	OMOP2851747	FELYPRESSIN				0.03	IU	1	ML	
24488	CITANEST 3 % WITH OCTAPRESSIN CART 3%/0.03IU	FELYPRESSIN/PRILOCAINE	OMOP2854970	PRILOCAINE				30	MG	1	ML	
24829	CODRAL COLD & FLU TABLET 500MG/30MG/6	CODEINE/PARACETAMOL/PSEUDOEPHEDRINE	OMOP2855100	PSEUDOEPHEDRINE		30	MG					
24829	CODRAL COLD & FLU TABLET 500MG/30MG/6	CODEINE/PARACETAMOL/PSEUDOEPHEDRINE	OMOP2850718	CODEINE		6	MG					
24829	CODRAL COLD & FLU TABLET 500MG/30MG/6	CODEINE/PARACETAMOL/PSEUDOEPHEDRINE	OMOP2854533	PARACETAMOL		500	MG					
25136	PENTHROX INHALATION ANALGESIC >=99.9%	METHOXYFLURANE	OMOP2853468	METHOXYFLURANE				999	MG	1	ML	
25137	PENTHROX INHALATION ANALGESIC (+ INHALER) >=99.9%	METHOXYFLURANE	OMOP2853468	METHOXYFLURANE				999	MG	1	ML	
25256	JE-VAX VIAL + DIL 1ML	JAPANESE ENCEPHALITIS VACCINE INACTIVATED	OMOP2852787	JAPANESE ENCEPHALITIS VACCINE INACTIVATED		1	ML					
27012	GINKGO BILOBA 2500 PLUS CAPSULE 2.5G/500MG/5	BILBERRY/GINKGO BILOBA/LECITHIN	OMOP2849861	BILBERRY		500	MG					
27012	GINKGO BILOBA 2500 PLUS CAPSULE 2.5G/500MG/5	BILBERRY/GINKGO BILOBA/LECITHIN	OMOP2852185	GINKGO BILOBA		2.5	G					
27012	GINKGO BILOBA 2500 PLUS CAPSULE 2.5G/500MG/5	BILBERRY/GINKGO BILOBA/LECITHIN	OMOP2852979	LECITHIN		5	MG					
27952	GINKGO BILOBA 2000 PLUS TABLET 2000MG/150MG100MG/100MG	CRATAEGUS/ELEUTHEROCOCCUS SENTICOSUS/GINKGO BILOBA/PANAX GINSENG	OMOP2852185	GINKGO BILOBA		2000	MG					
27952	GINKGO BILOBA 2000 PLUS TABLET 2000MG/150MG100MG/100MG	CRATAEGUS/ELEUTHEROCOCCUS SENTICOSUS/GINKGO BILOBA/PANAX GINSENG	OMOP2854501	PANAX GINSENG		100	MG					
27952	GINKGO BILOBA 2000 PLUS TABLET 2000MG/150MG100MG/100MG	CRATAEGUS/ELEUTHEROCOCCUS SENTICOSUS/GINKGO BILOBA/PANAX GINSENG	OMOP2850851	CRATAEGUS		100	MG					
27952	GINKGO BILOBA 2000 PLUS TABLET 2000MG/150MG100MG/100MG	CRATAEGUS/ELEUTHEROCOCCUS SENTICOSUS/GINKGO BILOBA/PANAX GINSENG	OMOP2851457	ELEUTHEROCOCCUS SENTICOSUS		150	MG					
30648	CHLORIDE COMPOUND TABLET 50MG/12MG/20	FERROUS PHOSPHATE/POTASSIUM CHLORIDE/SODIUM PHOSPHATE	OMOP2855793	SODIUM PHOSPHATE		20	MG					
30648	CHLORIDE COMPOUND TABLET 50MG/12MG/20	FERROUS PHOSPHATE/POTASSIUM CHLORIDE/SODIUM PHOSPHATE	OMOP2851799	FERROUS PHOSPHATE		50	MG					
30648	CHLORIDE COMPOUND TABLET 50MG/12MG/20	FERROUS PHOSPHATE/POTASSIUM CHLORIDE/SODIUM PHOSPHATE	OMOP2854891	POTASSIUM CHLORIDE		12	MG					
31552	GINKGO PLUS TABLET 10MG/25MG/50	ALLIUM SATIVUM/CRATAEGUS/GINKGO BILOBA	OMOP2850851	CRATAEGUS		25	MG					
31552	GINKGO PLUS TABLET 10MG/25MG/50	ALLIUM SATIVUM/CRATAEGUS/GINKGO BILOBA	OMOP2852185	GINKGO BILOBA		50	MG					
31552	GINKGO PLUS TABLET 10MG/25MG/50	ALLIUM SATIVUM/CRATAEGUS/GINKGO BILOBA	OMOP2849123	ALLIUM SATIVUM		10	MG					
588418	FOSAMAX PLUS D-CAL TABLETS 70MG/5.600 UNITS (140MCG) + 1.250MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2850100	CALCIUM CARBONATE		1250	MG					
588418	FOSAMAX PLUS D-CAL TABLETS 70MG/5.600 UNITS (140MCG) + 1.250MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2850505	CHOLECALCIFEROL		140	MG					
588418	FOSAMAX PLUS D-CAL TABLETS 70MG/5.600 UNITS (140MCG) + 1.250MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2849089	ALENDRONATE		70	MG					
588555	DRONALEN PLUS D-CAL TABLET 70MG/5.600 UNITS (140MCG) + 1.250MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2850505	CHOLECALCIFEROL		140	MG					
588555	DRONALEN PLUS D-CAL TABLET 70MG/5.600 UNITS (140MCG) + 1.250MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2849089	ALENDRONATE		70	MG					
588555	DRONALEN PLUS D-CAL TABLET 70MG/5.600 UNITS (140MCG) + 1.250MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2850100	CALCIUM CARBONATE		1250	MG					
590377	ALENDRONATE SODIUM/COLECALCIFEROL + CALCIUM CARBONATE TABLETS 70MG/5.600IU (140MCG) + 1.250MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2849089	ALENDRONATE		70	MG					
590377	ALENDRONATE SODIUM/COLECALCIFEROL + CALCIUM CARBONATE TABLETS 70MG/5.600IU (140MCG) + 1.250MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2850100	CALCIUM CARBONATE		1250	MG					
590377	ALENDRONATE SODIUM/COLECALCIFEROL + CALCIUM CARBONATE TABLETS 70MG/5.600IU (140MCG) + 1.250MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2850505	CHOLECALCIFEROL		140	MG					
590472	ALENDRONATE SODIUM/COLECALCIFEROL + CALCIUM CARBONATE TABLET 70MG/5.600 UNITS (140MCG) + 1.250MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2849089	ALENDRONATE		70	MG					
590472	ALENDRONATE SODIUM/COLECALCIFEROL + CALCIUM CARBONATE TABLET 70MG/5.600 UNITS (140MCG) + 1.250MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2850100	CALCIUM CARBONATE		1250	MG					
590472	ALENDRONATE SODIUM/COLECALCIFEROL + CALCIUM CARBONATE TABLET 70MG/5.600 UNITS (140MCG) + 1.250MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2850505	CHOLECALCIFEROL		140	MG					
13369	MYLANTA 2GO DUAL ACTION TABLET 37LMG/215MG/234MG	ALGINATE/ALUMINIUM HYDROXIDE/MAGNESIUM HYDROXIDE/SODIUM BICARBONATE	OMOP2855779	SODIUM BICARBONATE								1
13622	TERAZOSIN HYDROCHLORIDE TABLET 7*1MG/7*2MG	TERAZOSIN	OMOP2856133	TERAZOSIN					MG		MG	1
13797	NEO-MEDROL ACNE LOTION 0.25%/0.25%/	ALUMINIUM CHLOROHYDRATE/METHYLPREDNISOLONE/NEOMYCIN/SULFUR	OMOP2849173	ALUMINIUM CHLOROHYDRATE				2.5	MG		ML	1
13797	NEO-MEDROL ACNE LOTION 0.25%/0.25%/	ALUMINIUM CHLOROHYDRATE/METHYLPREDNISOLONE/NEOMYCIN/SULFUR	OMOP2853909	NEOMYCIN								1
13797	NEO-MEDROL ACNE LOTION 0.25%/0.25%/	ALUMINIUM CHLOROHYDRATE/METHYLPREDNISOLONE/NEOMYCIN/SULFUR	OMOP2853485	METHYLPREDNISOLONE				2.5	MG		ML	1
13797	NEO-MEDROL ACNE LOTION 0.25%/0.25%/	ALUMINIUM CHLOROHYDRATE/METHYLPREDNISOLONE/NEOMYCIN/SULFUR	OMOP2855972	SULFUR								1
14358	NORMACOL PLUS GRANULES 62%/8%/25%	FRANGULA/STERCULIA	OMOP2851987	FRANGULA								1
14358	NORMACOL PLUS GRANULES 62%/8%/25%	FRANGULA/STERCULIA	OMOP2855899	STERCULIA								1
14516	SENEGA/AMMONIA MIXTURE 25MG-0.3MG-2.5MG-25MG-8.2MG/ML	AMMONIUM BICARBONATE/CAMPHOR/LICORICE/SENEGA	OMOP2849222	AMMONIUM BICARBONATE								1
14516	SENEGA/AMMONIA MIXTURE 25MG-0.3MG-2.5MG-25MG-8.2MG/ML	AMMONIUM BICARBONATE/CAMPHOR/LICORICE/SENEGA	OMOP2855597	SENEGA								1
14516	SENEGA/AMMONIA MIXTURE 25MG-0.3MG-2.5MG-25MG-8.2MG/ML	AMMONIUM BICARBONATE/CAMPHOR/LICORICE/SENEGA	OMOP2853059	LICORICE								1
14516	SENEGA/AMMONIA MIXTURE 25MG-0.3MG-2.5MG-25MG-8.2MG/ML	AMMONIUM BICARBONATE/CAMPHOR/LICORICE/SENEGA	OMOP2850139	CAMPHOR								1
14760	PARACETAMOL/PSEUDOEPHEDRINE HYDROCHLORIDE/DEXTROMETHORPHAN HYDROBROMI TABLET 500MG-30MG-15MG	CHLORPHENIRAMINE/DEXTROMETHORPHAN/PARACETAMOL/PSEUDOEPHEDRINE	OMOP2854533	PARACETAMOL		15	MG					1
14760	PARACETAMOL/PSEUDOEPHEDRINE HYDROCHLORIDE/DEXTROMETHORPHAN HYDROBROMI TABLET 500MG-30MG-15MG	CHLORPHENIRAMINE/DEXTROMETHORPHAN/PARACETAMOL/PSEUDOEPHEDRINE	OMOP2851085	DEXTROMETHORPHAN		30	MG					1
14760	PARACETAMOL/PSEUDOEPHEDRINE HYDROCHLORIDE/DEXTROMETHORPHAN HYDROBROMI TABLET 500MG-30MG-15MG	CHLORPHENIRAMINE/DEXTROMETHORPHAN/PARACETAMOL/PSEUDOEPHEDRINE	OMOP2855100	PSEUDOEPHEDRINE								1
14760	PARACETAMOL/PSEUDOEPHEDRINE HYDROCHLORIDE/DEXTROMETHORPHAN HYDROBROMI TABLET 500MG-30MG-15MG	CHLORPHENIRAMINE/DEXTROMETHORPHAN/PARACETAMOL/PSEUDOEPHEDRINE	OMOP2850496	CHLORPHENIRAMINE		500	MG					1
14810	LIGNOCAINE HYDROCHLORIDE/ADRENALIN 2%/1:80.000	ADRENALINE (EPINEPHRINE)/LIGNOCAINE	OMOP2849027	ADRENALINE (EPINEPHRINE)								1
14810	LIGNOCAINE HYDROCHLORIDE/ADRENALIN 2%/1:80.000	ADRENALINE (EPINEPHRINE)/LIGNOCAINE	OMOP2853063	LIGNOCAINE				20	MG		ML	1
15501	POTASSIUM/GLUCOSE/NORMAL SALINE IN 20MMOL/4%/0.	GLUCOSE/POTASSIUM CHLORIDE/SODIUM CHLORIDE	OMOP2852230	GLUCOSE		20	MMOL					1
15501	POTASSIUM/GLUCOSE/NORMAL SALINE IN 20MMOL/4%/0.	GLUCOSE/POTASSIUM CHLORIDE/SODIUM CHLORIDE	OMOP2854891	POTASSIUM CHLORIDE				40	MG		ML	1
15501	POTASSIUM/GLUCOSE/NORMAL SALINE IN 20MMOL/4%/0.	GLUCOSE/POTASSIUM CHLORIDE/SODIUM CHLORIDE	OMOP2855783	SODIUM CHLORIDE								1
15824	OXYMETAZOLINE HYDROCHLORIDE/EUCALY 0.05%/0.02%/	CINEOLE/MENTHOL/OXYMETAZOLINE	OMOP2854408	OXYMETAZOLINE								1
15824	OXYMETAZOLINE HYDROCHLORIDE/EUCALY 0.05%/0.02%/	CINEOLE/MENTHOL/OXYMETAZOLINE	OMOP2850552	CINEOLE				0.5	MG		ML	1
15824	OXYMETAZOLINE HYDROCHLORIDE/EUCALY 0.05%/0.02%/	CINEOLE/MENTHOL/OXYMETAZOLINE	OMOP2853401	MENTHOL				0.2	MG		ML	1
15903	PEDOZ POWDER 1%/1%/5%/5%	TETRABROMOCRESOL/UNDECENOIC ACID/ZINC OXIDE	OMOP2856863	ZINC OXIDE								1
15903	PEDOZ POWDER 1%/1%/5%/5%	TETRABROMOCRESOL/UNDECENOIC ACID/ZINC OXIDE	OMOP2856199	TETRABROMOCRESOL								1
15903	PEDOZ POWDER 1%/1%/5%/5%	TETRABROMOCRESOL/UNDECENOIC ACID/ZINC OXIDE	OMOP2856487	UNDECENOIC ACID								1
15967	METHYL SALICYLATE/MENTHOL/CAMPHOR/ 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2851626	EUCALYPTUS OIL								1
15967	METHYL SALICYLATE/MENTHOL/CAMPHOR/ 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2853400	MENTHA PIPERITA								1
15967	METHYL SALICYLATE/MENTHOL/CAMPHOR/ 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2853475	METHYL SALICYLATE								1
15967	METHYL SALICYLATE/MENTHOL/CAMPHOR/ 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2856444	TURPENTINE OIL								1
15967	METHYL SALICYLATE/MENTHOL/CAMPHOR/ 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2854775	PINUS								1
15967	METHYL SALICYLATE/MENTHOL/CAMPHOR/ 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2853401	MENTHOL								1
15967	METHYL SALICYLATE/MENTHOL/CAMPHOR/ 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2850070	CAJUPUT OIL				50	MG		ML	1
15967	METHYL SALICYLATE/MENTHOL/CAMPHOR/ 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2852496	HYDROXYBENZOATE								1
15967	METHYL SALICYLATE/MENTHOL/CAMPHOR/ 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2850139	CAMPHOR								1
15967	METHYL SALICYLATE/MENTHOL/CAMPHOR/ 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2850179	CAPSICUM								1
16013	CALCIUM CARBONATE/CHOLECALCIFEROL/ 600MG/200IU/	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2850100	CALCIUM CARBONATE		600	MG					1
16013	CALCIUM CARBONATE/CHOLECALCIFEROL/ 600MG/200IU/	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2853255	MAGNESIUM OXIDE								1
16013	CALCIUM CARBONATE/CHOLECALCIFEROL/ 600MG/200IU/	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2853274	MANGANESE								1
16013	CALCIUM CARBONATE/CHOLECALCIFEROL/ 600MG/200IU/	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2856863	ZINC OXIDE								1
16013	CALCIUM CARBONATE/CHOLECALCIFEROL/ 600MG/200IU/	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2850795	COPPER								1
30153	BIOTIN/CALCIUM ASCORBATE/CALCIUM P 10MCG/266MG/	ASCORBATE/BIOTIN/CHROMIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM OROTATE/MANGANESE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXAL PHOSPHATE/RIBOFLAVIN/THIAMINE/ZINC SULFATE	OMOP2854526	PANTOTHENATE								1
30153	BIOTIN/CALCIUM ASCORBATE/CALCIUM P 10MCG/266MG/	ASCORBATE/BIOTIN/CHROMIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM OROTATE/MANGANESE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXAL PHOSPHATE/RIBOFLAVIN/THIAMINE/ZINC SULFATE	OMOP2855353	RIBOFLAVIN								1
30153	BIOTIN/CALCIUM ASCORBATE/CALCIUM P 10MCG/266MG/	ASCORBATE/BIOTIN/CHROMIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM OROTATE/MANGANESE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXAL PHOSPHATE/RIBOFLAVIN/THIAMINE/ZINC SULFATE	OMOP2849912	BIOTIN		266	MG					1
