CONCEPT_NAME	CONCEPT_ID	CONCEPT_NAME_2	PRECEDENCE
Carmen Ace	43568080	Carmen Ace	1
Carmol	19087627	Carmol	1
Carmol Baldrian	19087627	Carmol	1
Carmol Franzbr.W.	19087627	Carmol	1
Carmubris	43568150	Carmubris	1
Carmustine	1350066	Carmustine	1
Carnauba Wax	42900355	Carnauba Wax	1
Carnosine	43012198	Carnosine	1
Carotaben	21016092	Carotaben	1
Carotana	43568151	Carotana	1
Caroten	19037223	Beta Carotene	1
Carotenoids (Unspecified)	19037223		1
Carotinora	43568152	Carotinora	1
Carpinus Betulus	42898744	Carpinus betulus flower extract	1
Carpinus Betulus	42898745	Carpinus betulus flowering top extract	2
Carprofen	19046454	carprofen	1
Carteolol	950370	Carteolol	1
Carthamus Tinctorius	42903887	Carthamus tinctorius seedcake extract	2
Carthamus Tinctorius	44816323	Carthamus tinctorius flower oil	5
Carthamus Tinctorius	35603640	Carthamus tinctorius whole extract	1
Carthamus Tinctorius	42898746	Carthamus tinctorius (safflower) oleosomes extract	4
Carthamus Tinctorius	43526035	Carthamus tinctorius flower bud extract	3
Cartilage	1340875	Shark cartilage extract	5
Cartilage	42900133	Sus scrofa cartilage preparation	2
Cartilage	19112547	bovine cartilage extract	4
Cartilage	35602905	Oryctolagus cuniculus cartilage preparation	3
Cartilage	42898514	Bos taurus cartilage preparation	1
Carum Carvi	40172084	caraway seed allergenic extract	1
Carum Carvi	42900378	caraway oil	2
Carum Petroselinum	19015198	Parsley extract	1
Carum Petroselinum	44507735	parsley oil	2
Carve Tad	43568158	Carve Tad	1
Carvedigamma	43568161	Carvedigamma	1
Carvedilol	1346823	carvedilol	1
Carvedilol Abz	43568164	Carvedilol Abz	1
Carvedilol Acis	43568165	Carvedilol Acis	1
Carvedilol Al	43568166	Carvedilol Al	1
Carvedilol Atid	43568167	Carvedilol Atid	1
Carvedilol Aurobindo	43568168	Carvedilol Aurobindo	1
Carvedilol Axcount	43568169	Carvedilol Axcount	1
Carvedilol Heumann	43568170	Carvedilol Heumann	1
Carvedilol Hexal	43568171	Carvedilol Hexal	1
Carvedilol Sandoz	43568245	Carvedilol Sandoz	1
Carvedilol Stada	43568246	Carvedilol Stada	1
Carvedilol Teva	43126812	CARVEDILOL TEVA	1
Carvomin Pom	43568253	Carvomin Verdauungstropfen	1
Carzenide	19026951	carzenide	1
Cascan	43579071	Cascan GmbH & Co.KG	1
Cascara Amara	900017	Cascara sagrada	1
Casein	44506785	Caseins	1
Casodex	19021244	Casodex	1
Caspofungin	1718054	Caspofungin	1
Cassadan	43568254	Cassadan	1
Cassella Med	43578394	Cassella-med GmbH & Co.KG	1
Castanea Vulgaris	42898750	Castanea sativa flower extract	1
Castanea Vulgaris	36249425	Castanea sativa whole extract	2
Castanea Vulgaris	42898751	Castanea sative leaf extract	3
Castoreum Sibiricum	43525789	Castor canadensis scent gland secretion preparation	1
Castoreum Sibiricum	43526456	castor fiber scent gland secretion	2
Castufemin	43568354	Castufemin	1
Catalase	19047698	CATALASE	1
Catapresan	43568356	Catapresan	1
Catapressan	43126815	CATAPRESSAN	1
Cathapharm	43579372	CathaPham GmbH [HIST]	1
Cathine	19015812	cathine	1
Catumaxomab	36879077	Catumaxomab	1
Caulophyllum Thalictroides	42904055	Caulophyllum thalictroides root extract	1
Causticum	44014734	Causticum	1
Causticum Hahnemanni	42898761	Causticum preparation	1
Caverject	19059344	Caverject	1
Caverject	21015917	Caverject Dual Chamber	2
Cayston	40173802	Cayston	1
Ccnu	19018744	CCNU	1
Ceanothus Americanus	42904219	Ceanothus americanus whole extract	1
Ceanothus Americanus	42898762	Ceanothus americanus leaf extract	2
Cebion	43568365	Cebion Tropfen	1
Cedar Wood Oil	42898763	cedar leaf oil	1
Cedax	19021246	Cedax	1
Cedur	43568373	Cedur	1
Cefa Wolff	19031230	Cefa	1
Cefabronchin	43568376	Cefabronchin	1
Cefaclor	1768849	Cefaclor	1
Cefaclor Acis	43568383	Cefaclor Acis	1
Cefaclor Aristo	43568388	Cefaclor Aristo	1
Cefaclor Basics	43568390	Cefaclor Basics	1
Cefaclor Pb	43568393	Cefaclor Pb	1
Cefaclor Sandoz	43568470	Cefaclor Sandoz	1
Cefaclor Stada	43568471	Cefaclor Stada	1
Cefacynar	43568475	Cefacynar	1
Cefadroxil	1769535	Cefadroxil	1
Cefadroxil Hexal	43568479	Cefadroxil Hexal	1
Cefadroxil Sandoz	43127241	CEFADROXIL SANDOZ	1
Cefadyn	19058205	Cephadyn	1
Cefak	43579012	Cefak KG	1
Cefakliman	43568481	Cefakliman Mono	1
Cefakliman Mono	43568481	Cefakliman Mono	1
Cefalexin	1786621	Cephalexin	1
Cefaloridine	19052683	Cephaloridine	1
Cefalotin	19086759	Cephalothin	1
Cefamandole	19070174	Cefamandole	1
Cefanorm	43568482	Cefanorm	1
Cefapirin	19086790	Cephapirin	1
Cefasel	43568483	Cefasel	1
Cefasilymarin	43568485	Cefasilymarin	1
Cefazink	43568488	Cefazink	1
Cefazolin	1771162	Cefazolin	1
Cefazolin Hexal	43568489	Cefazolin Hexal	1
Cefazolin Hikma	43568490	Cefazolin Hikma	1
Cefepime	1748975	cefepime	1
Ceferro	43568578	Ceferro	1
Cefetamet Pivoxil	19028241	cefetamet	1
Cefixdura	43568579	Cefixdura	1
Cefixim Al	43568584	Cefixim Al	1
Cefixim Hexal	43568585	Cefixim Hexal	1
Cefixim Sandoz	43568588	Cefixim Sandoz	1
Cefixim Stada	43568589	Cefixim Stada	1
Cefixime	1796435	Cefixime	1
Cefodizime	19028286	cefodizime	1
Cefoperazone	1773402	Cefoperazone	1
Cefotaxim Eberth	43568594	Cefotaxim Eberth	1
Cefotaxim Fresenius	43568595	Cefotaxim Fresenius	1
Cefotaxim Hexal	43568596	Cefotaxim Hexal	1
Cefotaxim Hikma	43568597	Cefotaxim Hikma	1
Cefotaxim Stragen	43566870	Cefotaxim Stragen	1
Cefotaxime	1774470	Cefotaxime	1
Cefotiam	19051271	Cefotiam	1
Cefotrix	43566874	Cefotrix	1
Cefoxitin	1775741	Cefoxitin	1
Cefpo Basics	43566875	Cefpo Basics	1
Cefpodoxim Al	43566877	Cefpodoxim Al	1
Cefpodoxim Aurobindo	43566878	Cefpodoxim Aurobindo	1
Cefpodoxim Hexal	43566879	Cefpodoxim Hexal	1
Cefpodoxim Stada	43566880	Cefpodoxim Stada	1
Cefpodoxime Proxetil	1749008	cefpodoxime	2
Cefpodoxime Proxetil	1778162	Cefuroxime	1
Cefradine	1786842	Cephradine	1
Cefsulodin	19051345	Cefsulodin	1
Ceftaroline Fosamil	46274210	Ceftaroline Fosamil	1
Ceftazidim Hexal	43566886	Ceftazidim Hexal	1
Ceftazidim Kabi	43566889	Ceftazidim Kabi	1
Ceftazidime	1776684	Ceftazidime	1
Ceftibuten	1749083	ceftibuten	1
Ceftizoxime	1777254	Ceftizoxime	1
Ceftobiprole Medocaril	44012563	Ceftobiprole Medocaril	1
Ceftolozane	45892599	Ceftolozane	1
Ceftriaxon Eberth	43566984	Ceftriaxon Eberth	1
Ceftriaxon Hexal	43566985	Ceftriaxon Hexal	1
Ceftriaxon Hikma	43566986	Ceftriaxon Hikma	1
Ceftriaxon Stragen	43566993	Ceftriaxon Stragen	1
Ceftriaxone	1777806	Ceftriaxone	1
Cefudura	43566997	Cefudura	1
Cefuhexal	43567002	Cefuhexal	1
Cefuhexal Saft	43567002	Cefuhexal	1
Cefurax	43567003	Cefurax	1
Cefurox Basics	43567966	Cefurox Basics	1
Cefuroxim Abz	43567972	Cefuroxim Abz	1
Cefuroxim Al	43567974	Cefuroxim Al 500	2
Cefuroxim Al	43567973	Cefuroxim Al 250	1
Cefuroxim Aristo	43567976	Cefuroxim Aristo	1
Cefuroxim Axcount	43567977	Cefuroxim Axcount	1
Cefuroxim Ct	43567967	Cefuroxim	1
Cefuroxim Hikma	43567981	Cefuroxim Hikma	1
Cefuroxim Sandoz	43567985	Cefuroxim Sandoz	1
Cefuroxim Stada	43567986	Cefuroxim Stada	1
Cefuroxime	1778162	Cefuroxime	1
Cefuroxime Axetil	1778162	Cefuroxime	1
Celance	21017745	Celance	1
Celebrex	19058153	Celebrex	1
Celecoxib	1118084	celecoxib	1
Celecoxib Abz	43568086	Celecoxib Abz	1
Celecoxib Al	43568088	Celecoxib Al	1
Celecoxib Alembic	43568089	Celecoxib Alembic	1
Celecoxib Beta	43568090	Celecoxib Beta	1
Celecoxib Heumann	43568093	Celecoxib Heumann	1
Celecoxib Mylan	43568095	Celecoxib Mylan	1
Celecoxib Pfizer	43126571	CELECOXIB PFIZER	1
Celecoxib Stada	43568096	Celecoxib Stada	1
Celecoxib Tad	43568097	Celecoxib Tad	1
Celecoxib Zentiva	43126575	CELECOXIB ZENTIVA	1
Celestamine	43126577	CELESTAMINE	1
Celestone	19047752	Celestone	1
Celestone N	19047752	Celestone	1
Celgene	43132409	CELGENE EUROPE (ROYAUME-UNI)	1
Celipro Lich	43568172	Celipro Lich	1
Celiprolol	19049145	Celiprolol	1
Celitin	43568173	Celitin	1
Cell Pharm	43578480	cell Pharm GmbH	1
Cellcept	19023134	Cellcept	1
Cellidrin	43568175	Cellidrin	1
Cellmustin	43568176	Cellmustin	1
Cellondan	43568177	Cellondan	1
Cellulase	986515	CELLULASE	1
Cellulose	986517	Cellulose	1
Celluvisc	21017559	Celluvisc	1
Celsentri	21015218	Celsentri	1
Centaurea Cyanus	42898714	Centaurea cyanus flower extract	1
Centaurium Erytrhaea	43013538	Centaurium erythraea preparation	1
Centella Asiatica	42898716	Centella asiatica extract	1
Cephaelis Ipecacuanha	19082672	Cephaelis Ipecacuanha Preparation	1
Cephalex Ct	43252391	Cephalex	1
Cephalon	21019907	Cephalon UK Ltd	2
Cephalon	21019704	Cephalon Ltd	1
Cephazolin	43568185	Cephazolin Fresenius	1
Ceratonia Siliqua	43012572	Ceratonia siliqua whole extract	1
Cerazette	21016511	Cerazette	1
Cerdelga	45775786	Cerdelga	1
Cerebral Cortex	42900135	Sus scrofa cerebral cortex preparation	1
Cerebrospinal Fluid	36879065		1
Ceretard	43568187	Ceretard	1
Cereus Grandiflorus	42899771	Selenicereus grandiflorus stem extract	2
Cereus Grandiflorus	42899770	Selenicereus grandiflorus flower extract	3
Cereus Grandiflorus	35602851	Selenicereus grandiflorus whole extract	1
Cerezyme	19048390	Cerezyme	1
Cergem	43568188	Cergem	1
Ceritinib	44818466	Ceritinib	1
Cerium	43012573	Cerium	1
Cerivastatin	1586226	Cerivastatin sodium	1
Cerivastatin	19059482	cetalkonium chloride	2
Cernevit	21017815	Cernevit	1
Cerson	43568189	Cerson	1
Certican	21018066	Certican	1
Certolizumab Pegol	912263	certolizumab pegol	1
Certoparin Sodium	19016072	certoparin	1
Cerucal	43568192	Cerucal	1
Ceruletide	19023395	ceruletide diethylamine	1
Cerumenex N	19049173	Cerumenex	1
Cervarix	40167005	Cervarix	1
Cesium	42898739	Cesium	1
Cesol	21015041	Cesol	1
Cesra	43580492	Cesra-Arzneimittel GmbH & Co. KG	1
Cetalkonium	19059482	cetalkonium chloride	1
Cetearyl Isononanoate	42903430	Cetearyl Isononanoate	1
Cetidex	43568259	Cetidex	1
Cetirigamma	43568261	Cetirigamma	1
Cetirizin Abz	43568263	Cetirizin Abz	1
Cetirizin Al	43568264	Cetirizin Al	1
Cetirizin Basics	43568268	Cetirizin Basics	1
Cetirizin Beta	43568269	Cetirizin Beta	1
Cetirizin Heumann	43568272	Cetirizin Heumann	1
Cetirizin Sandoz	43568277	Cetirizin Sandoz	1
Cetirizin Stada	43568278	Cetirizin Stada	1
Cetirizin Zentiva	43568280	Cetirizin Zentiva	1
Cetirizine	1149196	Cetirizine	1
Cetixin	43568292	Cetixin	1
Cetomacrogol 1000	43013775	Polyethylene Glycol 1000	2
Cetomacrogol 1000	948515	Polyethylene Glycols	1
Cetostearylic Alcohol	42900366	cetostearyl alcohol	1
Cetraria Islandica	42903422	Cetraria islandica subsp. islandica extract	1
Cetrimide	19007748	Cetrimide	1
Cetrorelix	1503983	cetrorelix	1
Cetrotide	19005328	Cetrotide	1
Cetuximab	1315411	cetuximab	1
Cetylpyridinium	989301	Cetylpyridinium	1
Chalant Hexal	43568396	Chalant Hexal	1
Chamaelirium Luteum	42903977	Chamaelirium luteum root extract	1
Champix	21016858	Champix	1
Charcoal	1789521	Charcoal	1
Chariva	43568403	Chariva	1
Chattem	21020151	Chattem (U.K.) Ltd	1
Cheiranthus Cheiri	40220681	Erysimum cheiri extract	1
Cheiranthus Cheiri	19082733	Erysimum preparation	2
Chelidonium Majus	19071835	Chelidonium majus extract	1
Chenodeoxycholic Acid	19052447	Chenodeoxycholate	1
Chenofalk	19013850	Chenofalk	1
Chenopodium Ambrosioides	42904058	Chenopodium ambrosioides extract	1
Cheplapharm	21019190	Cheplapharm Arzneimittel GmbH	1
Cherry	40175841	cherry allergenic extract	1
Cherry	42898599	CHERRY JUICE	2
Chibro Cadron	43126636	CHIBRO CADRON	1
Chibroxin	19058381	Chibroxin	1
Chiesi	43132668	CHIESI	1
Chimaphila Umbellata	42903948	Chimaphila umbellata extract	1
Chinosol	43568495	Chinosol Tabletten	1
Chinosolfabrik	43578516	Chinosolfabrik Zweigniederlassung der AlliedSignal	1
Chionanthus	42898729	Chionanthus virginicus bark extract	1
Chitin	35604440	shrimp shell chitin	1
Chloee	43568498	Chloee	1
Chloral Hydrate	742594	trichloroacetaldehyde	1
Chloraldurat	43568499	Chloraldurat	1
Chlorambucil	1390051	Chlorambucil	1
Chloramphenicol	990069	Chloramphenicol	1
Chlordiazepoxide	990678	Chlordiazepoxide	1
Chlorella	35603436	Chlorella minutissima extract	1
Chlorella	45775013	Chlorella pyrenoidosa extract	2
Chlorella	43013562	Chlorella vulgaris extract	3
Chlorfenethazine	19036658	chlorfenethazine	1
Chlorhexamed	43568502	Chlorhexamed	1
Chlorhexidindigluconat Sage	43568508	Chlorhexidindigluconat Sage	1
Chlorhexidine	1790812	Chlorhexidine	1
Chlorine	42898711	Chlorine	1
Chlormadinon	43568509	Chlormadinon	1
Chlormadinon Jenap	43568509	Chlormadinon	1
Chlormadinone	19026733	Chlormadinone	1
Chlormethine	1394337	Mechlorethamine	1
Chlormezanone	19092290	Chlormezanone	1
Chlorobutanol	19092412	Chlorobutanol	1
Chlorocresol	19037891	chlorocresol	1
Chlorodehydro Methyltestosterone	1506602	Methyltestosterone	1
Chloroethane	43013088	diphenyltrichloroethane	1
Chloroform	43012199	Chloroform	1
Chlorophyll	992456	Chlorophyll	1
Chlorophyllin	19049402	chlorophyllin	1
Chlorophyllin Copper Complex	942494	chlorophyllin copper complex	1
Chloroprocaine	19049410	Chloroprocaine	1
Chloroquine	1792515	Chloroquine	1
Chlorotheophylline	19056647	CHLOROTHEOPHYLLINE	1
Chlorothymol	43012384	Chlorothymol	1
Chlorotrianisene	19092684	Chlorotrianisene	1
Chloroxine	949453	chloroxine	1
Chloroxylenol	949459	chloroxylenol	1
Chlorphenamine	1192710	Chlorpheniramine	1
Chlorphenesin	19092712	Chlorphenesin	1
Chlorphenoxamine	19049707	chlorphenoxamine	1
Chlorpromazine	794852	Chlorpromazine	1
Chlorpropamide	1594973	Chlorpropamide	1
Chlorprothixene	19095002	Chlorprothixene	1
Chlorquinaldol	19095028	Chlorquinaldol	1
Chlortalidone	1395058	Chlorthalidone	1
Chlortetracycline	19095043	Chlortetracycline	1
Chlorthenoxazine	19040071	chlorthenoxazin	1
Chlorzoxazone	795113	Chlorzoxazone	1
Chol Kugeletten	43568513	Chol-Kugeletten Mono	1
Choleodoron	43566890	Choleodoron	1
Cholesterin	19059097	Cholesterol	1
Cholesterinum	44015802	Cholesterinum	1
Cholesterol	19059097	Cholesterol	1
Cholic Acid	44506782	Cholic Acid	1
Choline	1195334	Choline	1
Choline Theophyllinate	1237049	Theophylline	1
Cholinesterase	19018636	Acetylcholinesterase	1
Cholspasmin Artischocke	43566892	Cholspasmin Artischocke	1
Cholspasmin Phyto	43566892	Cholspasmin Artischocke	1
Chondodendron Tomentosum	42904050	chondrodendron tomentosum root extract	1
Chondrocyte	40224705	autologous cultured chondrocytes	1
Chondroitin Sulphate-Iron Complex	1395573	Chondroitin Sulfates	1
Chondroitinsulfuric Acid	1395573	Chondroitin Sulfates	1
Chondrus Crispus	42898963	Chondrus crispus extract	1
Choragon	19016994	Choragon	1
Choriogonadotropin Alfa	1563600	Chorionic Gonadotropin	1
Chorionic Gonadotrophin	1563600	Chorionic Gonadotropin	1
Chromium	19061821	Chromium	1
Chrysanthemum Cinerariaefolium	40175648	Pyrethrum cinerariifolium allergenic extract	1
Chrysanthemum Cinerariaefolium	42709314	Pyrethrum extract	2
Chrysin	43012231	Chrysin	1
Chugai	21019370	Chugai Pharma UK Ltd	1
Chymodiactin	19069140	Chymodiactin	1
Chymopapain	19096683	Chymopapain	1
Chymotrypsin	19096710	CHYMOTRYPSIN	1
Cialis	19011057	Cialis	1
Cianidanol	43012577	Catechin	1
Ciatyl	21016469	Ciatyl-Z	1
Ciatyl Z	21016469	Ciatyl-Z	1
Cibacen	43566901	Cibacen	1
Cibadrex	43126706	CIBADREX	1
Cibotium	36249468	Cibotium barometz root extract	1
Cichorium Intybus	42898858	Cichorium intybus flower extract	1
Cichorium Intybus	45774904	Cichorium intybus whole extract	2
Ciclacillin	19009277	Cyclacillin	1
Ciclesonide	902938	ciclesonide	1
Cicletanine	19051444	cicletanine	1
Ciclocutan	43566906	Ciclocutan	1
Ciclonium	19081153	cyclonium	1
Ciclopirox	950098	ciclopirox	1
Ciclopirox Acis	43566907	Ciclopirox Acis	1
Ciclopirox Hexal	43566910	Ciclopirox Hexal	1
Ciclopoli	43566913	Ciclopoli	1
Cicloral Hexal	43566914	Cicloral Hexal	1
Ciclosporin	19010482	Cyclosporine	1
Ciclosporin Dura	43566918	Ciclosporin Dura	1
Ciclosporin Hexal	43566919	Ciclosporin Hexal	1
Ciclosporin Pro	43567005	Ciclosporin Pro	1
Ciclotau	43567006	Ciclotau	1
Cicuta Virosa	44784734	Cicuta virosa whole extract	1
Cidofovir	1745072	Cidofovir	1
Cilastatin	1797258	Cilastatin	1
Cilazapril	19050216	Cilazapril	1
Cilest	21015504	Cilest	1
Cilex	43252501	Cilex	1
Cilodex	21015841	Cilodex	1
Cilostazol	1350310	cilostazol	1
Cilostazol Al	43567009	Cilostazol Al	1
Cilostazol Elpen	43567011	Cilostazol Elpen	1
Cilostazol Hexal	43567012	Cilostazol Hexal	1
Cilostazol Stada	43567013	Cilostazol Stada	1
Cilostazol Ucb Pharma	43567014	Cilostazol Ucb Pharma	1
Ciloxan	19047252	Ciloxan	1
Cimetidin Al	43567016	Cimetidin Al 200	1
Cimetidin Al	43567017	Cimetidin Al 400	2
Cimetidin Al	43567018	Cimetidin Al 800	3
Cimetidin Stada	43567019	Cimetidin Stada	1
Cimetidin Vp	43567020	Cimetidin Vp 400	1
Cimetidin Vp	43567021	Cimetidin Vp 800	2
Cimetidine	997276	Cimetidine	1
Cimicifuga Al	43567023	Cimicifuga Al	1
(Rs)-4-Methyl-2-Oxovalerianic Acid	36878650	4-methyl-2-oxopentanoate calcium	1
"1,2-Octanediol"	43012318	"1,2-Octanediol"	1
"1,4-Benzoquinone"	42904299	"1,4-benzoquinone"	1
1a Pharma	43577906	1 A Pharma GmbH	1
1-Hexadecanol	19031524	cetyl alcohol	1
1-Octadecanol	19100412	stearyl alcohol	1
1-Propanol	43012215	1-Propanol	1
"2,4-Dichlorobenzyl Alcohol"	19054875	dichlorobenzyl alcohol	1
28 Mini	43563520	28 Mini	1
2-Diethylaminoethyl P-Butylaminobenzoate	1036884	Tetracaine	1
2-Naphthol	44012538	Betanaphthol	1
2-Oxoglutaric Acid	19018434	alpha-ketoglutaric acid	1
2-Phenoxyethanol	19058343	Phenoxyethanol	1
2-Propanol	19028106	Isopropyl Alcohol	1
3-(4-Methylbenzylidene)Camphor	42899026	enzacamene	1
"3,5-Diiodotyrosine"	19006692	Tyrosine	1
3-Bromo-D-Camphor	43525920	"3-BROMOCAMPHOR, (+-)-"	1
3m Deutschland	21020319	3M Health Care Ltd	1
4-(Dimethylamino)Phenol	19012223	4-dimethylaminophenol	1
4-Aminobutyric Acid	19123846	gamma-Aminobutyrate	1
8-(2-Chloroethyl)Theophylline	1237049	Theophylline	1
8-Quinolinol	19018287	5-methyl-8-hydroxyquinoline	1
A E Mulsin	43564343	A-Mulsin Forte	1
A Mulsin	43564343	A-Mulsin Forte	1
Aaa Pharma	43580636	AAA-Pharma GmbH	1
Aar O S	43564304	Aar Os N	1
Aar Vir	43564308	Aar Vir	1
Aarane	43564309	Aarane N	1
Abacavir	1736971	abacavir	1
Abarelix	19010868	abarelix	1
Abasaglar	21018121	Abasaglar	1
Abatacept	1186087	abatacept	1
Abbott	21019200	Abbott Healthcare Products Ltd	1
Abbott/Sanofi-Aven	43132754	ABBOTT PRODUCTS	1
Abbott/Sanofi-Aven	21020335	Boehringer Ingelheim Ltd	2
Abbvie	43132740	ABBVIE	1
Abc Waerme	43564310	Abc Lokale Schmerz-Therapie Waerme-Creme	1
Abciximab	19047423	abciximab	1
Abdomilon	43564313	Abdomilon N	1
Abelcet	19035347	Abelcet	1
Abello	21020428	ALK-Abello Ltd	1
Abfuehrtee	43564327	Abfuehrtee	1
Abies Pectinata	45776815	Abies alba leaf oil	1
Abies Pectinata	45774562	Abies alba leafy twig extract	2
Abies Sibirica	42898252	ABIES SIBIRICA LEAF OIL	1
Abilify	19031636	Abilify	1
Abilify Maintena	21015038	Abilify Maintena	1
Abiraterone Acetate	40239056	abiraterone	1
Abnoba	43580535	ABNOBA GmbH	1
Abo&Painex	43578979	ABO & PAINEX Pharma GmbH und Co. KG	1
Abopretten	43564328	Abopretten	1
Abraxane	19080348	Abraxane	1
Absorbable Gelatin/Collagen Sponge	19058092		1
Abstral	40233228	Abstral	1
Abtei Baldrian	43564341	Abtei Baldrian Beruhigungs-Tropfen	1
Abtei Baldrian	43564342	Abtei Baldrian Plus Passionsblume	2
Abtei Baldrian	43563529	Abtei Baldrian-Hopfen Beruhigungs-Dragees	3
Abtei Kieselerde	43563534	Abtei Kieselerde	1
Abz Pharma	43580688	AbZ-Pharma GmbH - Geschaeftsanschrift -	1
Ac Pharma	43580300	ac Pharma Aktiengesellschaft	1
Acacia Catechu	45775957	Acacia catechu bark extract	1
Acacia Catechu	46233723	Acacia catechu whole extract	2
Acacia Catechu	1718927	Acacia catechu wood extract	3
Acalypha Indica	44506787	Acalypha indica extract	1
Acamprosate	19043959	acamprosate	1
Acanthopanax	42899044	Eleutherococcus nodiflorus root bark extract	1
Acanthopanax	42903630	Eleutherococcus sessilflorus whole extract	2
Acara	43563538	Acara	1
Acarbose	1529331	Acarbose	1
Acarbose Abz	43563540	Acarbose Abz	1
Acarbose Al	43563541	Acarbose Al	1
Acarbose Dura	43563542	Acarbose Dura	1
Acarbose Genevida	43563543	Acarbose Genevida	1
Acarbose Hexal	43563544	Acarbose Hexal	1
Acarbose Stada	43563545	Acarbose Stada	1
Accedo	43578738	ACCEDO Arzneimittel GmbH	1
Accord Healthcare	21019336	Accord Healthcare Ltd	1
Accupro	19013468	Accupro	1
Accuzide	43563561	Accuzide	1
Acebutolol	1319998	Acebutolol	1
Acecarbromal	19029370	acecarbromal	1
Aceclofenac	19029393	aceclofenac	1
Ace-Hemmer-Ratioph	43563562	Ace-Hemmer-Ratiopharm	1
Ace-Hemmer-Ratioph	43563563	Ace-Hemmer-Ratiopharm Comp	2
Acemetacin	19029398	acemetacin	1
Acemetacin Stada	43563566	Acemetacin Stada	1
Acemit	43563568	Acemit	1
Acenocoumarol	19024063	Acenocoumarol	1
Acenorm	43252098	Acenorm	1
Aceprometazine	19018328	aceprometazine	1
Acer Negundo	35604521	Acer negundo inner bark extract	1
Acercomp	43563569	Acercomp	1
Acerpes	43563571	Acerpes	1
Acesal	43563572	Acesal	1
Acesulfame	42898253	Acesulfame	1
Acetabs	43563573	Acetabs Akut	1
Acetabs	43563574	Acetabs Rp	2
Acetarsol	44012478	Acetarsol	1
Acetarsol	36878773	Acetarsol	2
Acetazolamide	929435	Acetazolamide	1
Acetiamine	19056032	ACETIAMINE	1
Acetic Acid	929549	Acetic Acid	1
Acetocaustin	43563575	Acetocaustin	1
Acetolyt	43563576	Acetolyt	1
Acetone	19032614	Acetone	1
Acetylcholine	19037624	Acetylcholine	1
Acetylcystein Siga	43563580	Acetylcystein Siga	1
Acetylcysteine	1139042	Acetylcysteine	1
Acetyl-L-Carnitine	19037596	Acetylcarnitine	1
Acetylsalicylic Acid	1112807	Aspirin	1
Acetylsulfamethoxy-Pyridazine	19000820	Sulfamethoxypyridazine	1
Acetyst	43563586	Acetyst	1
Achillea Millefolium	43525846	Achillea millefolium extract	1
Achromycin	19089104	Achromycin	1
Achyranthes	42898397	Achyranthes bidentata root extract	1
Achyranthes	44012479	Achyranthes Calea	2
Achyranthes	42903755	Achyranthes japonica whole extract	3
Acic	43563588	Acic	1
Aciclo Basics	43563593	Aciclo Basics	1
Aciclobeta	43563595	Aciclobeta	1
Aciclostad	43563599	Aciclostad	1
Aciclovir	1703687	Acyclovir	1
Aciclovir Al	43563607	Aciclovir Al	1
Aciclovir Aristo	43563611	Aciclovir Aristo	1
Aciclovir Heumann	43563614	Aciclovir Heumann	1
Aciclovir Hospira	43563616	Aciclovir Hospira	1
Aciclovir Ksk	43563617	Aciclovir Ksk	1
Aciclovir Ratiopharm	43126866	ACICLOVIR RATIOPHARM	1
Acicutan	43563621	Acicutan	1
Acidophilus-Jura	43563622	Acidophilus-Jura N	1
