generic_group	generic_desc	drug_code	generic_type	serial_number
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	61650728	2	4
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	61370516	1	5
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	66479206	2	6
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	62046798	1	7
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	61923511	1	8
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	62046218	1	9
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	69511004	1	10
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	62288520	1	11
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	63662558	1	12
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	69481162	1	13
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	60896424	1	14
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	63502945	1	15
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	68890423	2	16
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	62812268	1	17
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	65475443	1	18
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	61823920	1	19
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	67255378	1	20
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	66760146	1	21
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	68186846	2	22
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	63753698	1	23
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	61588123	2	24
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	69032370	1	25
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	61077666	1	26
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	64414658	1	27
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	65663922	1	28
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	63964916	1	29
380	"PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable."	64059342	1	30
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	68013125	0	1
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	66424715	0	2
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	69214818	1	3
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	63141886	1	4
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	61696953	1	5
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	62323042	1	6
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	64398855	1	7
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	62610754	1	8
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	65603156	1	9
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	63158412	1	10
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	62182990	1	11
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	66364570	1	12
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	62952003	1	13
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	67130474	1	14
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	61202792	1	15
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	62145725	1	16
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	68714222	1	17
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	69168160	1	18
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	61565046	1	19
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	63394544	1	20
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	63911447	1	21
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	64842776	1	22
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	61353972	1	23
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	60270452	1	24
381	"PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé."	63738721	1	25
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	60161143	0	1
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	60049895	1	2
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	65851454	1	3
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	65274629	1	4
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	60372197	1	5
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	62561175	1	6
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	65322636	1	7
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	61945753	1	8
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	69827059	1	9
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	60914477	1	10
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	60728316	1	11
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	68537633	1	12
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	60185201	1	13
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	66649103	1	14
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	66177542	1	15
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	60180720	1	16
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	62025170	1	17
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	63586270	1	18
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	66938912	1	19
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	67418398	1	20
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	68079036	1	21
382	"RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable."	60489617	1	22
384	"AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE  + ACIDE CLAVULANIQUE 2 g + 200 mg ADULTES - AUGMENTIN 2 g/200 mg ADULTES, poudre pour solution injectable (I.V.)."	63084015	0	1
384	"AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE  + ACIDE CLAVULANIQUE 2 g + 200 mg ADULTES - AUGMENTIN 2 g/200 mg ADULTES, poudre pour solution injectable (I.V.)."	67744718	1	2
384	"AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE  + ACIDE CLAVULANIQUE 2 g + 200 mg ADULTES - AUGMENTIN 2 g/200 mg ADULTES, poudre pour solution injectable (I.V.)."	64473140	1	3
384	"AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE  + ACIDE CLAVULANIQUE 2 g + 200 mg ADULTES - AUGMENTIN 2 g/200 mg ADULTES, poudre pour solution injectable (I.V.)."	63327759	1	4
385	"CARBOPLATINE 10 mg/ml - PARAPLATINE 10 mg/ml, solution injectable pour perfusion."	65660965	0	1
385	"CARBOPLATINE 10 mg/ml - PARAPLATINE 10 mg/ml, solution injectable pour perfusion."	69067841	1	2
385	"CARBOPLATINE 10 mg/ml - PARAPLATINE 10 mg/ml, solution injectable pour perfusion."	60446612	1	3
385	"CARBOPLATINE 10 mg/ml - PARAPLATINE 10 mg/ml, solution injectable pour perfusion."	69921291	1	4
385	"CARBOPLATINE 10 mg/ml - PARAPLATINE 10 mg/ml, solution injectable pour perfusion."	69671343	1	5
385	"CARBOPLATINE 10 mg/ml - PARAPLATINE 10 mg/ml, solution injectable pour perfusion."	64560570	1	6
385	"CARBOPLATINE 10 mg/ml - PARAPLATINE 10 mg/ml, solution injectable pour perfusion."	64223005	1	7
387	"CLARITHROMYCINE 500 mg - ZECLAR 500 mg, comprimé pelliculé"	67997205	0	1
387	"CLARITHROMYCINE 500 mg - ZECLAR 500 mg, comprimé pelliculé"	68293225	1	2
387	"CLARITHROMYCINE 500 mg - ZECLAR 500 mg, comprimé pelliculé"	60814021	1	3
387	"CLARITHROMYCINE 500 mg - ZECLAR 500 mg, comprimé pelliculé"	65441220	1	4
387	"CLARITHROMYCINE 500 mg - ZECLAR 500 mg, comprimé pelliculé"	64635578	1	5
387	"CLARITHROMYCINE 500 mg - ZECLAR 500 mg, comprimé pelliculé"	64255017	1	6
387	"CLARITHROMYCINE 500 mg - ZECLAR 500 mg, comprimé pelliculé"	64888574	1	7
387	"CLARITHROMYCINE 500 mg - ZECLAR 500 mg, comprimé pelliculé"	63486416	1	8
387	"CLARITHROMYCINE 500 mg - ZECLAR 500 mg, comprimé pelliculé"	61904023	1	9
387	"CLARITHROMYCINE 500 mg - ZECLAR 500 mg, comprimé pelliculé"	68596083	1	10
387	"CLARITHROMYCINE 500 mg - ZECLAR 500 mg, comprimé pelliculé"	69132627	1	11
387	"CLARITHROMYCINE 500 mg - ZECLAR 500 mg, comprimé pelliculé"	68591677	1	12
387	"CLARITHROMYCINE 500 mg - ZECLAR 500 mg, comprimé pelliculé"	65576684	1	13
387	"CLARITHROMYCINE 500 mg - ZECLAR 500 mg, comprimé pelliculé"	67210002	1	14
387	"CLARITHROMYCINE 500 mg - ZECLAR 500 mg, comprimé pelliculé"	64712373	1	15
389	"FENOFIBRATE 160 mg - LIPANTHYL 160 mg, comprimé pelliculé."	64563132	0	1
389	"FENOFIBRATE 160 mg - LIPANTHYL 160 mg, comprimé pelliculé."	63972172	1	2
389	"FENOFIBRATE 160 mg - LIPANTHYL 160 mg, comprimé pelliculé."	65310242	1	3
389	"FENOFIBRATE 160 mg - LIPANTHYL 160 mg, comprimé pelliculé."	65254758	1	4
389	"FENOFIBRATE 160 mg - LIPANTHYL 160 mg, comprimé pelliculé."	68849914	1	5
389	"FENOFIBRATE 160 mg - LIPANTHYL 160 mg, comprimé pelliculé."	64090124	1	6
389	"FENOFIBRATE 160 mg - LIPANTHYL 160 mg, comprimé pelliculé."	61942668	1	7
389	"FENOFIBRATE 160 mg - LIPANTHYL 160 mg, comprimé pelliculé."	66211012	1	8
389	"FENOFIBRATE 160 mg - LIPANTHYL 160 mg, comprimé pelliculé."	61618029	1	9
389	"FENOFIBRATE 160 mg - LIPANTHYL 160 mg, comprimé pelliculé."	68753129	1	10
389	"FENOFIBRATE 160 mg - LIPANTHYL 160 mg, comprimé pelliculé."	69154591	1	11
389	"FENOFIBRATE 160 mg - LIPANTHYL 160 mg, comprimé pelliculé."	61967205	1	12
389	"FENOFIBRATE 160 mg - LIPANTHYL 160 mg, comprimé pelliculé."	65946703	1	13
389	"FENOFIBRATE 160 mg - LIPANTHYL 160 mg, comprimé pelliculé."	68576718	1	14
389	"FENOFIBRATE 160 mg - LIPANTHYL 160 mg, comprimé pelliculé."	63686872	1	15
389	"FENOFIBRATE 160 mg - LIPANTHYL 160 mg, comprimé pelliculé."	67877152	1	16
389	"FENOFIBRATE 160 mg - LIPANTHYL 160 mg, comprimé pelliculé."	68462198	1	17
393	"LAMOTRIGINE 5 mg - LAMICTAL 5 mg, comprimé dispersible ou à croquer."	68058063	0	1
393	"LAMOTRIGINE 5 mg - LAMICTAL 5 mg, comprimé dispersible ou à croquer."	61626015	1	2
394	"LAMOTRIGINE 25 mg - LAMICTAL 25 mg, comprimé dispersible ou à croquer."	68080063	0	1
394	"LAMOTRIGINE 25 mg - LAMICTAL 25 mg, comprimé dispersible ou à croquer."	65043661	1	2
394	"LAMOTRIGINE 25 mg - LAMICTAL 25 mg, comprimé dispersible ou à croquer."	67514820	1	3
394	"LAMOTRIGINE 25 mg - LAMICTAL 25 mg, comprimé dispersible ou à croquer."	62897973	1	4
394	"LAMOTRIGINE 25 mg - LAMICTAL 25 mg, comprimé dispersible ou à croquer."	65529193	1	5
394	"LAMOTRIGINE 25 mg - LAMICTAL 25 mg, comprimé dispersible ou à croquer."	61065653	1	6
394	"LAMOTRIGINE 25 mg - LAMICTAL 25 mg, comprimé dispersible ou à croquer."	64755474	1	7
394	"LAMOTRIGINE 25 mg - LAMICTAL 25 mg, comprimé dispersible ou à croquer."	60355931	1	8
394	"LAMOTRIGINE 25 mg - LAMICTAL 25 mg, comprimé dispersible ou à croquer."	65503120	1	9
395	"LAMOTRIGINE 50 mg - LAMICTAL 50 mg, comprimé dispersible ou à croquer."	67326619	0	1
395	"LAMOTRIGINE 50 mg - LAMICTAL 50 mg, comprimé dispersible ou à croquer."	60650636	1	2
395	"LAMOTRIGINE 50 mg - LAMICTAL 50 mg, comprimé dispersible ou à croquer."	62000092	1	3
395	"LAMOTRIGINE 50 mg - LAMICTAL 50 mg, comprimé dispersible ou à croquer."	60659891	1	4
395	"LAMOTRIGINE 50 mg - LAMICTAL 50 mg, comprimé dispersible ou à croquer."	65772003	1	5
395	"LAMOTRIGINE 50 mg - LAMICTAL 50 mg, comprimé dispersible ou à croquer."	69080600	1	6
395	"LAMOTRIGINE 50 mg - LAMICTAL 50 mg, comprimé dispersible ou à croquer."	67948731	1	7
395	"LAMOTRIGINE 50 mg - LAMICTAL 50 mg, comprimé dispersible ou à croquer."	69377288	1	8
396	"LAMOTRIGINE 100 mg - LAMICTAL 100 mg, comprimé dispersible ou à croquer."	69658075	0	1
396	"LAMOTRIGINE 100 mg - LAMICTAL 100 mg, comprimé dispersible ou à croquer."	67873093	1	2
396	"LAMOTRIGINE 100 mg - LAMICTAL 100 mg, comprimé dispersible ou à croquer."	61699593	1	3
396	"LAMOTRIGINE 100 mg - LAMICTAL 100 mg, comprimé dispersible ou à croquer."	65386749	1	4
396	"LAMOTRIGINE 100 mg - LAMICTAL 100 mg, comprimé dispersible ou à croquer."	67829684	1	5
396	"LAMOTRIGINE 100 mg - LAMICTAL 100 mg, comprimé dispersible ou à croquer."	69967246	1	6
396	"LAMOTRIGINE 100 mg - LAMICTAL 100 mg, comprimé dispersible ou à croquer."	60487922	1	7
396	"LAMOTRIGINE 100 mg - LAMICTAL 100 mg, comprimé dispersible ou à croquer."	68403716	1	8
396	"LAMOTRIGINE 100 mg - LAMICTAL 100 mg, comprimé dispersible ou à croquer."	69356080	1	9
397	"LAMOTRIGINE 200 mg - LAMICTAL 200 mg, comprimé dispersible ou à croquer."	65667034	0	1
397	"LAMOTRIGINE 200 mg - LAMICTAL 200 mg, comprimé dispersible ou à croquer."	65263198	1	2
397	"LAMOTRIGINE 200 mg - LAMICTAL 200 mg, comprimé dispersible ou à croquer."	60038468	1	3
397	"LAMOTRIGINE 200 mg - LAMICTAL 200 mg, comprimé dispersible ou à croquer."	64681216	1	4
397	"LAMOTRIGINE 200 mg - LAMICTAL 200 mg, comprimé dispersible ou à croquer."	62578192	1	5
397	"LAMOTRIGINE 200 mg - LAMICTAL 200 mg, comprimé dispersible ou à croquer."	63118161	1	6
397	"LAMOTRIGINE 200 mg - LAMICTAL 200 mg, comprimé dispersible ou à croquer."	69801840	1	7
397	"LAMOTRIGINE 200 mg - LAMICTAL 200 mg, comprimé dispersible ou à croquer."	63079979	1	8
397	"LAMOTRIGINE 200 mg - LAMICTAL 200 mg, comprimé dispersible ou à croquer."	65131079	1	9
398	"MITOXANTRONE (CHLORHYDRATE DE) équivalant à MITOXANTRONE 10 mg/5 ml - NOVANTRONE 10 mg/5 ml, solution à diluer pour perfusion (FLACON de 5 ml)."	69578113	0	1
398	"MITOXANTRONE (CHLORHYDRATE DE) équivalant à MITOXANTRONE 10 mg/5 ml - NOVANTRONE 10 mg/5 ml, solution à diluer pour perfusion (FLACON de 5 ml)."	61760943	1	2
398	"MITOXANTRONE (CHLORHYDRATE DE) équivalant à MITOXANTRONE 10 mg/5 ml - NOVANTRONE 10 mg/5 ml, solution à diluer pour perfusion (FLACON de 5 ml)."	64896051	1	3
398	"MITOXANTRONE (CHLORHYDRATE DE) équivalant à MITOXANTRONE 10 mg/5 ml - NOVANTRONE 10 mg/5 ml, solution à diluer pour perfusion (FLACON de 5 ml)."	65272375	1	4
398	"MITOXANTRONE (CHLORHYDRATE DE) équivalant à MITOXANTRONE 10 mg/5 ml - NOVANTRONE 10 mg/5 ml, solution à diluer pour perfusion (FLACON de 5 ml)."	67550446	1	5
400	"MITOXANTRONE (CHLORHYDRATE DE) équivalant à MITOXANTRONE 20 mg/10 ml - NOVANTRONE 20 mg/10 ml, solution à diluer pour perfusion (FLACON de 10 ml)."	64962170	0	1
400	"MITOXANTRONE (CHLORHYDRATE DE) équivalant à MITOXANTRONE 20 mg/10 ml - NOVANTRONE 20 mg/10 ml, solution à diluer pour perfusion (FLACON de 10 ml)."	64896051	1	2
400	"MITOXANTRONE (CHLORHYDRATE DE) équivalant à MITOXANTRONE 20 mg/10 ml - NOVANTRONE 20 mg/10 ml, solution à diluer pour perfusion (FLACON de 10 ml)."	65272375	1	3
400	"MITOXANTRONE (CHLORHYDRATE DE) équivalant à MITOXANTRONE 20 mg/10 ml - NOVANTRONE 20 mg/10 ml, solution à diluer pour perfusion (FLACON de 10 ml)."	61307028	1	4
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	66387487	0	1
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	60736188	1	2
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	64309326	1	3
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	67523221	1	4
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	60100667	1	5
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	65673877	1	6
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	65940757	1	7
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	60108678	1	8
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	62798530	1	9
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	61376024	1	10
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	64766816	1	11
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	69624856	1	12
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	60274536	1	13
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	66250976	1	14
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	60810674	1	15
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	67182371	1	16
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	63760034	1	17
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	61032895	1	18
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	68758884	1	19
401	"TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable."	62772489	1	20
402	"NALOXONE (CHLORHYDRATE DE) 0,4 mg/1 ml - NARCAN 0,4 mg/1 ml, solution injectable en ampoule."	64117646	0	1
402	"NALOXONE (CHLORHYDRATE DE) 0,4 mg/1 ml - NARCAN 0,4 mg/1 ml, solution injectable en ampoule."	66883896	1	2
403	"NIFEDIPINE 30 mg - CHRONADALATE L.P. 30 mg, comprimé osmotique pelliculé à libération prolongée."	69805340	0	1
403	"NIFEDIPINE 30 mg - CHRONADALATE L.P. 30 mg, comprimé osmotique pelliculé à libération prolongée."	66932763	1	2
403	"NIFEDIPINE 30 mg - CHRONADALATE L.P. 30 mg, comprimé osmotique pelliculé à libération prolongée."	61387533	1	3
403	"NIFEDIPINE 30 mg - CHRONADALATE L.P. 30 mg, comprimé osmotique pelliculé à libération prolongée."	61636187	1	4
403	"NIFEDIPINE 30 mg - CHRONADALATE L.P. 30 mg, comprimé osmotique pelliculé à libération prolongée."	65904960	1	5
403	"NIFEDIPINE 30 mg - CHRONADALATE L.P. 30 mg, comprimé osmotique pelliculé à libération prolongée."	64893386	1	6
404	"VALPROATE DE SODIUM 500 mg - DEPAKINE CHRONO 500 mg, comprimé pelliculé sécable à libération prolongée."	61358994	0	1
404	"VALPROATE DE SODIUM 500 mg - DEPAKINE CHRONO 500 mg, comprimé pelliculé sécable à libération prolongée."	69386390	1	2
404	"VALPROATE DE SODIUM 500 mg - DEPAKINE CHRONO 500 mg, comprimé pelliculé sécable à libération prolongée."	67025516	1	3
404	"VALPROATE DE SODIUM 500 mg - DEPAKINE CHRONO 500 mg, comprimé pelliculé sécable à libération prolongée."	67082887	1	4
404	"VALPROATE DE SODIUM 500 mg - DEPAKINE CHRONO 500 mg, comprimé pelliculé sécable à libération prolongée."	61698947	1	5
404	"VALPROATE DE SODIUM 500 mg - DEPAKINE CHRONO 500 mg, comprimé pelliculé sécable à libération prolongée."	66334552	1	6
404	"VALPROATE DE SODIUM 500 mg - DEPAKINE CHRONO 500 mg, comprimé pelliculé sécable à libération prolongée."	65995604	1	7
404	"VALPROATE DE SODIUM 500 mg - DEPAKINE CHRONO 500 mg, comprimé pelliculé sécable à libération prolongée."	62327311	1	8
404	"VALPROATE DE SODIUM 500 mg - DEPAKINE CHRONO 500 mg, comprimé pelliculé sécable à libération prolongée."	61446889	1	9
406	"LIDOCAINE  2,5 % + PRILOCAINE 2,5 % - EMLA 5 POUR CENT, crème."	63396602	0	1
406	"LIDOCAINE  2,5 % + PRILOCAINE 2,5 % - EMLA 5 POUR CENT, crème."	63794766	1	2
406	"LIDOCAINE  2,5 % + PRILOCAINE 2,5 % - EMLA 5 POUR CENT, crème."	67973040	1	3
406	"LIDOCAINE  2,5 % + PRILOCAINE 2,5 % - EMLA 5 POUR CENT, crème."	64053510	1	4
406	"LIDOCAINE  2,5 % + PRILOCAINE 2,5 % - EMLA 5 POUR CENT, crème."	63085761	1	5
406	"LIDOCAINE  2,5 % + PRILOCAINE 2,5 % - EMLA 5 POUR CENT, crème."	64746219	1	6
407	"AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE  + ACIDE CLAVULANIQUE 500 mg + 50 mg  - AUGMENTIN 500 mg/50 mg, poudre pour solution injectable/pour perfusion (I.V.)."	69325964	0	1
407	"AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE  + ACIDE CLAVULANIQUE 500 mg + 50 mg  - AUGMENTIN 500 mg/50 mg, poudre pour solution injectable/pour perfusion (I.V.)."	61103310	1	2
407	"AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE  + ACIDE CLAVULANIQUE 500 mg + 50 mg  - AUGMENTIN 500 mg/50 mg, poudre pour solution injectable/pour perfusion (I.V.)."	61119706	1	3
407	"AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE  + ACIDE CLAVULANIQUE 500 mg + 50 mg  - AUGMENTIN 500 mg/50 mg, poudre pour solution injectable/pour perfusion (I.V.)."	65324007	1	4
408	"AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE + ACIDE CLAVULANIQUE 1 g + 100 mg ENFANTS - AUGMENTIN 1 g/100 mg ENFANTS, poudre pour solution injectable (I.V.)."	62168834	0	1
408	"AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE + ACIDE CLAVULANIQUE 1 g + 100 mg ENFANTS - AUGMENTIN 1 g/100 mg ENFANTS, poudre pour solution injectable (I.V.)."	60851920	1	2
408	"AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE + ACIDE CLAVULANIQUE 1 g + 100 mg ENFANTS - AUGMENTIN 1 g/100 mg ENFANTS, poudre pour solution injectable (I.V.)."	64999959	1	3
409	"CYPROTERONE (ACETATE DE) 100 mg, - ANDROCUR 100 mg, comprimé sécable."	60389531	0	1
409	"CYPROTERONE (ACETATE DE) 100 mg, - ANDROCUR 100 mg, comprimé sécable."	65900339	1	2
409	"CYPROTERONE (ACETATE DE) 100 mg, - ANDROCUR 100 mg, comprimé sécable."	60899178	1	3
409	"CYPROTERONE (ACETATE DE) 100 mg, - ANDROCUR 100 mg, comprimé sécable."	65230796	1	4
