"CONCEPT_CODE"	"CONCEPT_NAME"	"MAPPED_ID"	"MAPPED_NAME"	"Supplier_name"
"mp37713-612"	"Flurbiprofen EG"	36256674	"Flurbiprofen EG"	"Eurogenerics"
"mp40113-3046"	"Flusalio"	43570334	"Flusalio"	"HM3A"
"mp10876-612"	"Flutamide EG"	43130054	"FLUTAMIDE EG"	"Eurogenerics"
"mp10900-1271"	"Flutiform"	21014462	"Flutiform"	"Mundipharma"
"mp10942-612"	"Fluvoxamine EG"	43130303	"FLUVOXAMINE EG"	"Eurogenerics"
"mp10967-166"	"FML Liquifilm"	19080967	"FML"	"Allergan"
"mp38018-1982"	"Focuzine"	36777189	"Focuzine"	"VSM"
"mp10975-968"	"Folavit"	36256703	"Folavit"	"Kela"
"mp10983-612"	"Folinate EG"	36256218	"Folinate EG"	"Eurogenerics"
"mp10991-570"	"Fontex"	36256271	"Fontex"	"Eli Lilly"
"mp11007-1347"	"Foradil"	19023132	"Foradil"	"Novartis Pharma"
"mp11015-1529"	"Forlax"	43130320	"FORLAX"	"PI-Pharma"
"mp11015-927"	"Forlax"	43130320	"FORLAX"	"Ipsen"
"mp11023-1743"	"Formagal"	40806976	"Formagal"	"SMB"
"mp11031-455"	"Formoair"	43130321	"FORMOAIR"	"Chiesi"
"mp19349-1115"	"Novolizer Formoterol"	43569469	"Formoterol Novolizer"	"Meda Pharma"
"mp11049-570"	"Forsteo"	21015304	"Forsteo"	"Eli Lilly"
"mp33233-257"	"Forxiga"	21017512	"Forxiga"	"AstraZeneca"
"mp11064-1172"	"Forzaten"	36256821	"Forzaten"	"Menarini"
"mp11072-1172"	"Forzaten / HCT"	36256296	"Forzaten / HCT"	"Menarini"
"mp11080-1263"	"Fosamax"	19011505	"Fosamax"	"MSD"
"mp11098-1263"	"Fosavance"	21018783	"Fosavance"	"MSD"
"mp11114-463"	"Foscavir"	19087976	"Foscavir"	"Clinigen"
"mp11130-1503"	"Fosinil"	36256323	"Fosinil"	"PharmaSwiss"
"mp11148-1727"	"Fosrenol"	19036269	"Fosrenol"	"Shire"
"mp11163-1446"	"Fragmin"	19003908	"Fragmin"	"Pfizer"
"mp11171-232"	"Fraxiparine"	43130363	"FRAXIPARINE"	"Aspen"
"mp11189-232"	"Fraxodi"	43130364	"FRAXODI"	"Aspen"
"mp11197-2097"	"Frisium"	19014190	"Frisium"	"Sanofi Belgium"
"mp11205-1172"	"Frovatex"	36256322	"Frovatex"	"Menarini"
"mp11213-1511"	"Fructines"	43130365	"FRUCTINES AU PICOSULFATE DE SODIUM"	"Pharmethic"
"mp11221-2097"	"Frusamil"	36256589	"Frusamil"	"Sanofi Belgium"
"mp11239-1446"	"FSME Immun"	40806877	"Fsme Immun"	"Pfizer"
"mp11254-1040"	"Fucicort"	43570059	"Fucicort"	"Leo"
"mp11262-1040"	"Fucidin"	19014244	"Fucidin"	"Leo"
"mp11262-885"	"Fucidin"	19014244	"Fucidin"	"Impexeco"
"mp11270-1040"	"Fucidin Hydrocortisone"	36256478	"Fucidin Hydrocortisone"	"Leo"
"mp11288-182"	"Fucithalmic"	19026332	"Fucithalmic"	"Amdipharm"
"mp11304-1057"	"Furacine"	19089034	"Furacin"	"Limacom"
"mp11312-2618"	"Furadantine MC"	19098383	"Furadantin"	"Mercury"
"mp37531-67"	"Furosemide Accord"	36256348	"Furosemide Accord"	"Accord"
"mp11320-612"	"Furosemide EG"	43130542	"FUROSEMIDE EG"	"Eurogenerics"
"mp11346-1636"	"Furosemide Sandoz"	43130549	"FUROSEMIDE SANDOZ"	"Sandoz"
"mp30874-1818"	"Fusidine Teva"	36256234	"Fusidine Teva"	"Teva"
"mp11361-562"	"Fycompa"	42901225	"FYCOMPA"	"Eisai"
"mp11387-612"	"Gabapentine EG"	43130562	"GABAPENTINE EG LABO"	"Eurogenerics"
"mp11395-1289"	"Gabapentine Mylan"	43130565	"GABAPENTINE MYLAN"	"Mylan"
"mp31393-1289"	"Gabapentine Mylan Pharma"	43130565	"GABAPENTINE MYLAN"	"Mylan"
"mp11379-1636"	"Gabapentin Sandoz"	43130571	"GABAPENTINE SANDOZ"	"Sandoz"
"mp11403-1636"	"Gabapentine Sandoz"	43130571	"GABAPENTINE SANDOZ"	"Sandoz"
"mp11411-1446"	"Gabbroral"	36256332	"Gabbroral"	"Pfizer"
"mp11429-1818"	"Gabitril"	19066487	"Gabitril"	"Teva"
"mp34165-1222"	"Gaelle 20"	36256860	"Gaelle"	"Mithra"
"mp34173-1222"	"Gaelle 30"	36256860	"Gaelle"	"Mithra"
"mp34140-2634"	"Galafold"	40806634	"Galafold"	"Amicus Therapeutics"
"mp11445-1636"	"Galantamin Sandoz"	43130582	"GALANTAMINE SANDOZ"	"Sandoz"
"mp11478-1347"	"Galvus"	21019010	"Galvus"	"Novartis Pharma"
"mp11486-1115"	"Gambaran"	36256324	"Gambaran"	"Meda Pharma"
"mp11494-1370"	"Gammanorm"	21014307	"Gammanorm"	"Octapharma"
"mp11502-1255"	"Gamunex"	19058058	"Gamunex"	"MPI"
"mp11510-166"	"Ganfort"	21017536	"Ganfort"	"Allergan"
"mp32961-1263"	"Gardasil 9"	45892507	"Gardasil 9"	"MSD"
"mp11536-2097"	"Gardenal"	43130590	"GARDENAL"	"Sanofi Belgium"
"mp11544-1388"	"Gastricalm"	36256609	"Gastricalm"	"OJG"
"mp11551-1610"	"Gaviscon"	19097662	"Gaviscon"	"Reckitt Benckiser"
"mp31807-1628"	"Gazyvaro"	21017285	"Gazyvaro"	"Roche"
"mp11569-1826"	"Geltim"	43130611	"GELTIM LP"	"Thea"
"mp11593-2485"	"Gemcitabine AB"	43570238	"Gemcitabin Aurobindo"	"Aurobindo"
"mp11585-67"	"Gemcitabine Accord Healthcare"	43130749	"GEMCITABINE ACCORD"	"Accord"
"mp11601-612"	"Gemcitabine EG"	43130752	"GEMCITABINE EG"	"Eurogenerics"
"mp11627-844"	"Gemcitabine Hospira"	43130753	"GEMCITABINE HOSPIRA"	"Hospira"
"mp11619-711"	"Gemcitabine Fresenius Kabi"	43130755	"GEMCITABINE KABI"	"Fresenius Kabi"
"mp11577-1636"	"Gemcitabin Sandoz"	43130757	"GEMCITABINE SANDOZ"	"Sandoz"
"mp11635-1818"	"Gemcitabine Teva"	43130759	"GEMCITABINE TEVA"	"Teva"
"mp11643-1446"	"Genotonorm"	43130762	"GENOTONORM"	"Pfizer"
"mp11650-265"	"Gentamycine B. Braun"	43570376	"Gentamicin B. Braun"	"B. Braun"
"mp33019-794"	"Genvoya"	35605553	"Genvoya"	"Gilead Sciences"
"mp11668-968"	"Gestiferrol"	36256704	"Gestiferrol"	"Kela"
"mp38711-885"	"Gestodelle"	36777156	"Gestodelle"	"Impexeco"
"mp38729-885"	"Gestofeme"	36777187	"Gestofeme"	"Impexeco"
"mp11692-661"	"GHRH-Ferring"	21017929	"GHRH Ferring"	"Ferring"
"mp11700-1347"	"Gilenya"	40226860	"Gilenya"	"Novartis Pharma"
"mp11718-372"	"Giotrif"	21017565	"Giotrif"	"Boehringer Ingelheim"
"mp11734-828"	"Glazidim"	36256532	"Glazidim"	"GSK"
"mp11742-1446"	"Glibenese"	19014272	"Glibenese"	"Pfizer"
"mp11759-1289"	"Gliclazide Mylan"	43130805	"GLICLAZIDE MYLAN"	"Mylan"
"mp11767-1636"	"Gliclazide Sandoz"	43130810	"GLICLAZIDE SANDOZ"	"Sandoz"
"mp11775-612"	"Glimepiride EG"	43130820	"GLIMEPIRIDE EG"	"Eurogenerics"
"mp11783-1636"	"Glimepiride Sandoz"	43130826	"GLIMEPIRIDE SANDOZ"	"Sandoz"
"mp11809-1347"	"Glivec"	21016790	"Glivec"	"Novartis Pharma"
"mp11833-1354"	"Glucagen"	19021783	"GlucaGen"	"Novo Nordisk"
"mp11841-299"	"Glucobay"	21017811	"Glucobay"	"Bayer"
"mp11858-1180"	"Glucophage"	19021789	"Glucophage"	"Merck"
"mp11866-1479"	"Glucosamine Pharma Nord"	36256646	"Glucosamine Pharma Nord"	"Pharma Nord"
"mp31369-1784"	"Glucose Sterop"	36256614	"Glucose Sterop"	"Sterop"
"mp11874-1172"	"Glurenorm"	21014574	"Glurenorm"	"Menarini"
"mp11882-968"	"Glycerine Suppo's"	36256272	"Glycerine Suppo's"	"Kela"
"mp11890-1016"	"Glycerine Zetkaarsjes Lambo"	36256724	"Glycerine Zetkaarsjes Lambo"	"Lambo"
"mp11908-661"	"Glypressin"	36403393	"Glypressin"	"Ferring"
"mp11916-1743"	"Golaseptine-Lidocaine"	36256647	"Golaseptine-Lidocaine"	"SMB"
"mp11924-1180"	"Gonal-F"	19012690	"Gonal F"	"Merck"
"mp11932-661"	"Gonapeptyl"	43131078	"GONAPEPTYL"	"Ferring"
"mp11940-232"	"Gracial"	40807275	"Gracial"	"Aspen"
"mp2378-711"	"Grafalon"	21018716	"Grafalon"	"Fresenius Kabi"
"mp11973-1602"	"Grains de Vals Senna"	36256379	"Grains de Vals Senna"	"Qualiphar"
"mp11999-1453"	"Granocyte"	43131093	"GRANOCYTE"	"Pharma Logistics"
"mp12005-141"	"Grazax"	21018119	"Grazax"	"ALK"
"mp12013-935"	"Gyno-Daktarin"	19014276	"Gyno-Daktarin"	"Janssen-Cilag"
"mp12021-760"	"Gynoflor"	43569707	"Gynoflor"	"Gedeon Richter"
"mp12039-2014"	"Gynomyk"	36256485	"Gynomyk"	"Will-Pharma"
"mp12054-2022"	"Gynoxin"	21017835	"Gynoxin"	"Zambon"
"mp12062-1230"	"H.A.C."	36256548	"H.A.C."	"Mölnlycke"
"mp12070-1230"	"Hacdil-S"	36256283	"Hacdil-S"	"Mölnlycke"
"mp12088-513"	"Haemate P"	36256500	"Haemate P"	"CSL Behring"
"mp12096-562"	"Halaven"	40231122	"Halaven"	"Eisai"
"mp12104-1446"	"Halcion"	19088617	"Halcion"	"Pfizer"
"mp12112-935"	"Haldol"	19021814	"Haldol"	"Janssen-Cilag"
"mp12138-1446"	"Harmonet"	43131110	"HARMONET"	"Pfizer"
"mp32011-794"	"Harvoni"	45775028	"Harvoni"	"Gilead Sciences"
"mp12146-885"	"Havrix"	19046486	"Havrix"	"Impexeco"
"mp12146-828"	"Havrix"	19046486	"Havrix"	"GSK"
"mp12153-1263"	"Hbvaxpro"	21016292	"HBvaxPRO"	"MSD"
"mp12161-2014"	"Hebucol"	36256823	"Hebucol"	"Will-Pharma"
"mp12179-1222"	"Helen"	40808253	"Helen"	"Mithra"
"mp12187-2386"	"Heliclar"	36256163	"Heliclar"	"Mylan EPD"
"mp32904-1545"	"Hemangiol"	43253076	"Hemangiol"	"Pierre Fabre Medicament"
"mp12211-414"	"Hepacaf"	36256615	"Hepacaf"	"C.A.F. - D.C.F."
"mp12229-1040"	"Heparine Leo"	44015214	"Heparin Leo"	"Leo"
"mp12237-265"	"Heparine Natrium B. Braun"	43569869	"Heparin-Natrium Braun"	"B. Braun"
"mp12245-794"	"Hepsera"	19026665	"Hepsera"	"Gilead Sciences"
"mp12260-1628"	"Herceptin"	19136215	"Herceptin"	"Roche"
"mp12278-1222"	"Heria"	36256794	"Heria"	"Mithra"
"mp39255-1271"	"Herzuma"	42910259	"HERZUMA"	"Mundipharma"
"mp12294-1164"	"Hexomedine"	43131310	"HEXOMEDINE"	"Melisana"
"mp12302-943"	"Hextril"	43131312	"HEXTRIL"	"Johnson & Johnson Consumer"
"mp12328-2097"	"Hexyon"	35406618	"HEXYON"	"Sanofi Belgium"
"mp12336-1230"	"Hibidil"	43131314	"HIBIDIL"	"Mölnlycke"
"mp12344-1230"	"Hibiscrub"	19053957	"Hibiscrub"	"Mölnlycke"
"mp12351-1230"	"Hibitane"	19113061	"Hibitane"	"Mölnlycke"
"mp12369-1305"	"Hirudoid"	21017407	"Hirudoid"	"Neocare"
"mp12377-513"	"Hizentra"	40174760	"Hizentra"	"CSL Behring"
"mp38984-455"	"Holoclar"	40808394	"Holoclar"	"Chiesi"
"mp12385-281"	"Holoxan"	43131321	"HOLOXAN"	"Baxter"
"mp33902-1602"	"Hospaq"	36256838	"Hospaq"	"Qualiphar"
"mp40204-1289"	"Hulio"	994467	"Hulio"	"Mylan"
"mp12393-570"	"Humalog"	19016116	"Humalog"	"Eli Lilly"
"mp12401-570"	"Humalog Mix 25"	42914437	"HUMALOG MIX 25"	"Eli Lilly"
"mp12419-570"	"Humalog Mix 50"	42905763	"HUMALOG MIX 50"	"Eli Lilly"
"mp12427-570"	"Humatrope"	19039177	"Humatrope"	"Eli Lilly"
"mp12435-59"	"Humira"	19035221	"Humira"	"AbbVie"
"mp12443-570"	"Humuline 30/70"	43525530	"Humulin"	"Eli Lilly"
"mp12450-570"	"Humuline NPH"	43525530	"Humulin"	"Eli Lilly"
"mp12468-570"	"Humuline Regular"	43525530	"Humulin"	"Eli Lilly"
"mp31419-2378"	"Hurricaine"	19098363	"Hurricaine"	"Vedefar"
"mp12476-968"	"Hyalgan"	19024096	"Hyalgan"	"Kela"
"mp12484-1347"	"Hycamtin"	19046572	"Hycamtin"	"Novartis Pharma"
"mp12492-406"	"Hydrea"	19021880	"Hydrea"	"Bristol-Myers Squibb"
"mp12518-2162"	"Hydrocortisone"	36256852	"Hydrocortisone Bepharbel"	"BePharBel"
"mp12534-1784"	"Hydroxocobalamine Acetate Sterop"	36256793	"Hydroxocobalamine Acetate Sterop"	"Sterop"
"mp12542-182"	"Hygroton"	19021904	"Hygroton"	"Amdipharm"
"mp12575-1982"	"Hyperiplant"	36256649	"Hyperiplant"	"VSM"
"mp12583-2097"	"Hyperlipen"	36256825	"Hyperlipen"	"Sanofi Belgium"
"mp33324-1305"	"Hyperreact"	36256333	"Hyperreact"	"Neocare"
"mp12609-935"	"Hypnomidate"	40756462	"Hypnomidate"	"Janssen-Cilag"
"mp12617-1172"	"Hypoloc"	21015129	"Hypoloc"	"Menarini"
"mp31500-1172"	"Hyporetic"	36256325	"Hyporetic"	"Menarini"
"mp40337-1636"	"Hyrimoz"	994471	"Hyrimoz"	"Sandoz"
"mp12625-182"	"Hytrin"	19021908	"Hytrin"	"Amdipharm"
"mp12633-216"	"Ibandronate Apotex"	36256380	"Ibandronate Apotex"	"Apotex"
"mp12641-612"	"Ibandronate EG"	36256404	"Ibandronate EG"	"Eurogenerics"
"mp12674-67"	"Ibandronic Acid Accord"	40808071	"Ibandronic Acid Accord"	"Accord"
"mp12666-1289"	"Ibandronate Mylan"	43569317	"Ibandronsaeure Mylan"	"Mylan"
"mp12682-1636"	"Ibandronic Acid Sandoz"	40808090	"Ibandronsaeure Sandoz"	"Sandoz"
"mp38216-1446"	"Ibrance"	45892079	"Ibrance"	"Pfizer"
"mp30650-216"	"Ibucaps"	36256705	"Ibucaps"	"Apotex"
"mp12708-1487"	"Ibumed"	19100592	"Ibumed"	"Pharmacobel"
"mp12716-2485"	"Ibuprofen AB"	36777135	"Ibuprofen AB"	"Aurobindo"
"mp12732-968"	"Ibuprofen Kela"	36256738	"Ibuprofen Kela"	"Kela"
"mp12757-1636"	"Ibuprofen Sandoz"	43569159	"Ibuprofen Sandoz"	"Sandoz"
"mp12724-612"	"Ibuprofen EG"	43131602	"IBUPROFENE EG"	"Eurogenerics"
"mp12765-1818"	"Ibuprofen Teva"	43131616	"IBUPROFENE TEVA"	"Teva"
"mp32417-3053"	"Iclusig"	43012723	"Iclusig"	"Incyte"
"mp33456-513"	"Idelvion"	35606576	"IDELVION"	"CSL Behring"
"mp30577-2485"	"Ifenin"	36256824	"Ifenin"	"Aurobindo"
"mp12799-1347"	"Ilaris"	40161227	"Ilaris"	"Novartis Pharma"
"mp12807-1172"	"Ilexel"	36256573	"Ilexel"	"Menarini"
"mp12815-596"	"Imap"	21018668	"Imap"	"Eumedica"
"mp33761-67"	"Imatinib Accord"	35406722	"IMATINIB ACCORD"	"Accord"
"mp33779-612"	"Imatinib EG"	35406507	"IMATINIB EG"	"Eurogenerics"
"mp33787-2303"	"Imatinib Krka"	36256326	"Imatinib Krka"	"KRKA"
"mp34082-1636"	"Imatinib Sandoz"	35406638	"IMATINIB SANDOZ"	"Sandoz"
"mp31013-935"	"Imbruvica"	44507815	"Imbruvica"	"Janssen-Cilag"
"mp12823-828"	"Imitrex"	19069704	"Imitrex"	"GSK"
"mp12849-422"	"Imnovid"	21014490	"Imnovid"	"Celgene"
"mp12856-943"	"Imodium"	19021943	"Imodium"	"Johnson & Johnson Consumer"
"mp12856-885"	"Imodium"	19021943	"Imodium"	"Impexeco"
"mp12864-943"	"Imodium Duo"	36256425	"Imodium Duo"	"Johnson & Johnson Consumer"
"mp12872-943"	"Imonogas"	43131890	"IMONOGAS"	"Johnson & Johnson Consumer"
"mp12880-1529"	"Imovane"	43131892	"IMOVANE"	"PI-Pharma"
"mp12880-1115"	"Imovane"	43131892	"IMOVANE"	"Meda Pharma"
"mp12898-2097"	"Imovax Polio"	46275643	"Imovax"	"Sanofi Belgium"
"mp12906-1263"	"Implanon"	19037709	"Implanon"	"MSD"
"mp12914-83"	"Importal"	43131893	"IMPORTAL"	"ACRAF"
"mp12922-596"	"Impromen"	40808909	"Impromen"	"Eumedica"
"mp39941-331"	"Imraldi"	994472	"Imraldi"	"Biogen"
"mp12930-232"	"Imuran"	19042983	"Imuran"	"Aspen"
"mp12930-1529"	"Imuran"	19042983	"Imuran"	"PI-Pharma"
"mp12948-1602"	"Inalpin"	36256464	"Inalpin"	"Qualiphar"
"mp12963-927"	"Increlex"	19086094	"Increlex"	"Ipsen"
"mp31120-828"	"Incruse"	45775238	"Incruse"	"GSK"
"mp12971-612"	"Indapamide EG"	43131899	"INDAPAMIDE EG"	"Eurogenerics"
"mp12997-257"	"Inderal"	19021945	"Inderal"	"AstraZeneca"
"mp13003-1305"	"Inderm"	43568657	"Inderm"	"Neocare"
"mp13011-273"	"Indocollyre"	43131914	"INDOCOLLYRE"	"Bausch & Lomb"
"mp13037-1156"	"InductOs"	21014966	"InductOs"	"Medtronic Biopharma"
"mp13045-1263"	"Inegy"	21018288	"Inegy"	"MSD"
"mp13052-828"	"Infanrix Hexa"	43253158	"Infanrix Hexa"	"GSK"
"mp30858-844"	"Inflectra"	42629516	"Inflectra"	"Hospira"
"mp39131-2386"	"Influvac Tetra 2018-2019"	43131919	"INFLUVAC"	"Mylan EPD"
"mp13086-2097"	"Inhalo Rhinathiol"	36256616	"Inhalo Rhinathiol"	"Sanofi Belgium"
"mp13094-1628"	"Inhibace"	44018138	"Inhibace"	"Roche"
"mp13102-1958"	"Injectafer"	43560211	"Injectafer"	"Vifor"
"mp13110-1446"	"Inlyta"	42705851	"Inlyta"	"Pfizer"
"mp13128-1040"	"Innohep"	19021986	"Innohep"	"Leo"
"mp13136-1917"	"Inotyol"	43131928	"INOTYOL"	"Urgo"
"mp13144-562"	"Inovelon"	21014848	"Inovelon"	"Eisai"
"mp13151-802"	"Inprosub"	36256618	"Inprosub"	"Goodlife"
"mp13169-1446"	"Inspra"	19026662	"Inspra"	"Pfizer"
"mp13177-1164"	"Instillagel"	19003076	"Instillagel"	"Melisana"
"mp13185-1354"	"Insulatard"	21017392	"Insulatard"	"Novo Nordisk"
"mp13193-2097"	"Insuman Basal"	40809094	"Insuman"	"Sanofi Belgium"
"mp13201-2097"	"Insuman Rapid"	40809094	"Insuman"	"Sanofi Belgium"
"mp13227-828"	"Integrilin"	19007806	"Integrilin"	"GSK"
"mp13235-935"	"Intelence"	19022311	"Intelence"	"Janssen-Cilag"
"mp13250-1263"	"IntronA"	21016753	"IntronA"	"MSD"
"mp33704-1727"	"Intuniv"	40166282	"Intuniv"	"Shire"
"mp13268-455"	"Inuvair"	43569225	"Inuvair"	"Chiesi"
"mp13276-935"	"Invega"	19005338	"Invega"	"Janssen-Cilag"
"mp13284-1628"	"Invirase"	19047634	"Invirase"	"Roche"
"mp13292-1271"	"Invokana"	43526233	"Invokana"	"Mundipharma"
"mp13375-1347"	"Iopidine"	19022041	"Iopidine"	"Novartis Pharma"
"mp13383-216"	"Ippracid"	36256826	"Ippracid"	"Apotex"
"mp40089-414"	"Iqymune"	43569296	"Iqymune"	"C.A.F. - D.C.F."
"mp13391-612"	"Irbesartan / HCT EG"	36256590	"Irbesartan / HCT EG"	"Eurogenerics"
"mp13441-2485"	"Irbesartan Actavis"	40808768	"Irbesartan Actavis"	"Aurobindo"
"mp13466-612"	"Irbesartan EG"	43132203	"IRBESARTAN EG"	"Eurogenerics"
"mp13433-1818"	"Irbesartan / Hydrochlorothiazide Teva"	43132204	"IRBESARTAN HYDROCHLOROTHIAZIDE TEVA"	"Teva"
"mp13474-1289"	"Irbesartan Mylan"	43132207	"IRBESARTAN MYLAN"	"Mylan"
"mp13482-1636"	"Irbesartan Sandoz"	43132212	"IRBESARTAN SANDOZ"	"Sandoz"
"mp13490-1818"	"Irbesartan Teva"	43132213	"IRBESARTAN TEVA"	"Teva"
"mp13425-1636"	"Irbesartan / Hydrochlorothiazide Sandoz"	43132223	"IRBESARTAN/HYDROCHLOROTHIAZIDE SANDOZ"	"Sandoz"
"mp13508-257"	"Iressa"	19004026	"Iressa"	"AstraZeneca"
"mp34074-67"	"Irinotecan Accord"	40808810	"Irinotecan Accord"	"Accord"
"mp13524-2485"	"Irinotecan AB"	43568706	"Irinotecan Aurobindo"	"Aurobindo"
"mp38653-596"	"Irinotecan Hikma Farmaceutica"	36777145	"Irinotecan Hikma Farmaceutica"	"Eumedica"
"mp39800-711"	"Irinotecan Kabi"	43132230	"IRINOTECAN KABI"	"Fresenius Kabi"
"mp13573-1289"	"Irinotecan Mylan"	43132231	"IRINOTECAN MYLAN"	"Mylan"
"mp13607-1750"	"Iruxol Mono"	43568732	"Iruxol"	"Smith & Nephew"
"mp13615-1263"	"Isentress"	19020191	"Isentress"	"MSD"
"mp13631-1537"	"Isocural"	36256672	"Isocural"	"Pierre Fabre"
"mp13649-2097"	"Isoprinosine"	43132242	"ISOPRINOSINE"	"Sanofi Belgium"
"mp13656-2386"	"Isoptine"	19046636	"Isoptin"	"Mylan EPD"
"mp13664-1347"	"Isopto Tears"	40808758	"Isopto"	"Novartis Pharma"
"mp13698-1743"	"Isosupra"	36256198	"Isosupra"	"SMB"
"mp13706-1115"	"Isoten"	36256208	"Isoten"	"Meda Pharma"
"mp13714-612"	"Isotretinoine EG"	36256470	"Isotretinoine EG"	"Eurogenerics"
"mp13722-844"	"Isuprel"	42800965	"Isuprel"	"Hospira"
"mp13748-216"	"Itraconazol Apotex"	36256625	"Itraconazol Apotex"	"Apotex"
"mp13755-612"	"Itraconazole EG"	36256334	"Itraconazole EG"	"Eurogenerics"
"mp13763-1289"	"Itraconazole Mylan"	43132250	"ITRACONAZOLE MYLAN"	"Mylan"
"mp13771-1636"	"Itraconazol Sandoz"	43132251	"ITRACONAZOLE SANDOZ"	"Sandoz"
"mp13789-1818"	"Itraconazole Teva"	43132252	"ITRACONAZOLE TEVA"	"Teva"
"mp39206-2303"	"Ivabradine Krka"	36777175	"Ivabradine Krka"	"KRKA"
"mp13805-1263"	"Ivemend"	21016978	"Ivemend"	"MSD"
"mp13813-2311"	"Ixiaro"	19047624	"Ixiaro"	"Eco.Pharma.Supply"
"mp37705-2469"	"IzzyRing"	36256469	"IzzyRing"	"Exeltis"
"mp13821-1347"	"Jakavi"	21015658	"Jakavi"	"Novartis Pharma"
"mp13847-1263"	"Janumet"	43525524	"Janumet"	"MSD"
"mp13854-1263"	"Januvia"	19089883	"Januvia"	"MSD"
"mp30965-372"	"Jardiance"	45774755	"Jardiance"	"Boehringer Ingelheim"
"mp13862-299"	"Jaydess"	21016141	"Jaydess"	"Bayer"
"mp13870-372"	"Jentadueto"	43525492	"Jentadueto"	"Boehringer Ingelheim"
"mp13888-125"	"Jetrea"	42901144	"Jetrea"	"Alcon"
"mp13896-2097"	"Jevtana"	40222766	"Jevtana"	"Sanofi Belgium"
"mp13904-141"	"Jext"	21015575	"Jext"	"ALK"
"mp33241-2501"	"Jinarc"	21018180	"Jinarc"	"Otsuka"
"mp40246-1966"	"Juluca"	793029	"Juluca"	"ViiV"
"mp13912-1628"	"Kadcyla"	43525373	"KADCYLA"	"Roche"
"mp13920-59"	"Kaletra"	19071596	"Kaletra"	"AbbVie"
"mp13938-1784"	"Kali-Sterop"	36256769	"Kali-Sterop"	"Sterop"
"mp13946-1982"	"Kaloban"	36256160	"Kaloban"	"VSM"
"mp13961-2048"	"Kalydeco"	42705869	"Kalydeco"	"Vertex"
"mp13979-1784"	"Kamfer Vaseline"	36256849	"Kamfer Vaseline"	"Sterop"
"mp13987-1784"	"Kamferzalf"	36256209	"Kamferzalf"	"Sterop"
"mp13995-1115"	"Kamillosan"	43571864	"Kamillosan"	"Meda Pharma"
"mp14001-1347"	"Kanavig"	36256204	"Kanavig"	"Novartis Pharma"
"mp40410-190"	"Kanjinti"	40756155	"Kanjinti"	"Amgen"
"mp14019-2097"	"Kayexalate Ca"	19067301	"Kayexalate"	"Sanofi Belgium"
"mp14027-2097"	"Kayexalate Na"	19067301	"Kayexalate"	"Sanofi Belgium"
"mp14035-604"	"Kefadim"	40756072	"Kefadim"	"Eurocept"
"mp14043-604"	"Keforal"	43127708	"KEFORAL"	"Eurocept"
"mp14068-604"	"Kefzol"	40756127	"Kefzol"	"Eurocept"
"mp14084-232"	"Kemadrin"	19085254	"Kemadrin"	"Aspen"
"mp14092-406"	"Kenacort A"	43253204	"Kenacort-A"	"Bristol-Myers Squibb"
"mp40352-455"	"Kengrexal"	21016440	"Kengrexal"	"Chiesi"
"mp14100-604"	"Kentera"	21014325	"Kentera"	"Eurocept"
"mp14126-1529"	"Keppra"	19099447	"Keppra"	"PI-Pharma"
"mp14126-1909"	"Keppra"	19099447	"Keppra"	"UCB"
"mp14142-1446"	"Ketalar"	19085630	"Ketalar"	"Pfizer"
"mp14167-1172"	"Ketesse"	43127717	"KETESSE"	"Menarini"
"mp14175-1818"	"Ketotifen Teva"	36256671	"Ketotifen Teva"	"Teva"
"mp38448-1677"	"Kevzara"	1594600	"Kevzara"	"Sanofi-Aventis"
"mp32656-1263"	"Keytruda"	45775969	"Keytruda"	"MSD"
"mp30981-1792"	"Kineret"	19033444	"Kineret"	"Swedish Orphan"
"mp14183-1818"	"Kinespir Patch"	36256706	"Kinespir Patch"	"Teva"
"mp14191-299"	"Kinzalkomb"	40809347	"Kinzalkomb"	"Bayer"
"mp14209-299"	"Kinzalmono"	40809368	"Kinzalmono"	"Bayer"
"mp39230-1347"	"Kisqali"	1592923	"Kisqali"	"Novartis Pharma"
"mp14217-1966"	"Kivexa"	21018339	"Kivexa"	"ViiV"
"mp14225-1321"	"Klean-Prep"	21017788	"Klean-Prep"	"Norgine"
"mp14233-1453"	"Klinotab"	36256327	"Klinotab"	"Pharma Logistics"
"mp14241-1354"	"Kliogest"	43127760	"KLIOGEST"	"Novo Nordisk"
"mp14266-257"	"Komboglyze"	21017528	"Komboglyze"	"AstraZeneca"
"mp14274-1628"	"Konakion"	19022044	"Konakion"	"Roche"
"mp33282-299"	"Kovaltry"	35606355	"Kovaltry"	"Bayer"
"mp14282-2162"	"Kredex"	43128002	"KREDEX"	"BePharBel"
"mp14290-2964"	"Kuvan"	19021530	"Kuvan"	"Biomarin"
"mp33985-299"	"Kyleena"	1718404	"Kyleena"	"Bayer"
"mp39024-1040"	"Kyntheum"	40756063	"Kyntheum"	"Leo"
"mp33399-190"	"Kyprolis"	42873408	"Kyprolis"	"Amgen"
"mp14308-1628"	"Kytril"	19058365	"Kytril"	"Roche"
"mp14316-1800"	"L-Thyroxine"	36256872	"L-Thyroxine Takeda"	"Takeda"
"mp38141-1222"	"Laclimella"	36777147	"Laclimella"	"Mithra"
"mp14332-273"	"Lacrinorm"	43128007	"LACRINORM"	"Bausch & Lomb"
