concept_name	concept_class_id	concept_id	precedence	conversion_factor
"i.uter. afleveringssysteem"	"Dose Form"	"19082103"	"1"	
"inj. oploss. (pdr. + solv.) i.v. [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III]"	"Dose Form"	"46234469"	"2"	
"zetpil Kinderen"	"Dose Form"	"19082200"	"1"	
"inhalatiepdr. Diskus"	"Dose Form"	"19082259"	"1"	
"inhalatiepdr. (voorverdeeld) Genuair"	"Dose Form"	"19082259"	"1"	
"inj. oploss. i.v./s.c./i.arter. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. (pdr. + solv.) s.c. [flac. + amp.]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.mucos. Special [patr.]"	"Dose Form"	"19082103"	"1"	
"inj./inf./verneveloploss. (pdr.) i.v./inhal. [flac.]"	"Dose Form"	"19095898"	"2"	
"ocul. zalf [zonder bew.]"	"Dose Form"	"19135925"	"1"	
"inj./inf./drinkb. oploss. (pdr. + solv.) i.m./i.v./or. [flac. + amp.]"	"Dose Form"	"19082170"	"1"	
"inj. oploss. (pdr. + solv.) i.m./s.c. [flac. + voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"tabl. (deelb.) A"	"Dose Form"	"19082573"	"1"	
"inj. oploss. i.vitr. [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"orodisp. tabl. Odis"	"Dose Form"	"19082076"	"1"	
"zeep Germicide"	"Dose Form"	"19082109"	"2"	
"inj./inf. oploss. i.v. [voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"nas. spray oploss."	"Dose Form"	"19011167"	"1"	
"inj. oploss. i.vitr. [flac.]"	"Dose Form"	"46234469"	"2"	
"oromuc. spray oploss. Freshmint"	"Dose Form"	"19082170"	"2"	
"subling. glob. Junior"	"Dose Form"	"19082573"	"2"	
"crème"	"Dose Form"	"19082224"	"1"	
"maagsapresist. tabl. Enteric Coated"	"Dose Form"	"19082255"	"2"	
"inj. susp. verl. afgifte i.m./i.derm./i.artic./i.laes./i.burs./p.artic. Chronodose [flac.]"	"Dose Form"	"19082104"	"1"	
"inj. oploss. i.v./i.arter./i.card. [zak]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. i.m./i.v./s.c. [flac.]"	"Dose Form"	"46234469"	"2"	
"verband Signal"	"Dose Form"	"19082228"	"2"	
"inj. oploss. s.mucos. Special [patr.]"	"Dose Form"	"46234469"	"2"	
"orofar. spray oploss. Lemon"	"Dose Form"	"19082228"	"3"	
"wiek T"	"Dose Form"	"46234410"	"2"	
"inj. oploss. i.v./s.c./i.derm./epidur. [amp.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. i.m. Junior [voorgev. pen]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (pdr.) i.m./i.v. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf./verneveloploss. (pdr.) i.v./inhal. [flac.]"	"Dose Form"	"46234469"	"3"	
"vag. zachte caps."	"Dose Form"	"19093368"	"1"	
"zachte caps."	"Dose Form"	"19082168"	"1"	
"verband Adhesive [Ovaal]"	"Dose Form"	"19082228"	"2"	
"susp. (pdr., zakjes)"	"Dose Form"	"19082104"	"1"	
"siroop oploss. (zonder suiker) Kind"	"Dose Form"	"19082223"	"2"	
"tabl. verl. afgifte Ocas"	"Dose Form"	"19082077"	"1"	
"inj. oploss. i.v./s.c./epidur. [amp.]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. dent. [patr.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. i.v./epidur. Forte [amp.]"	"Dose Form"	"46234469"	"2"	
"dosisaerosol susp. Evohaler"	"Dose Form"	"19095898"	"1"	
"oploss. (pdr., zakjes) Junior Neutral"	"Dose Form"	"19095976"	"1"	
"siroop susp. Baby"	"Dose Form"	"19082191"	"1"	
"inj. susp. i.m./s.c. [flac.]"	"Dose Form"	"19082104"	"1"	
"inj. oploss. s.c. SimpleXx [patr.] voor NordiPen 5"	"Dose Form"	"46234467"	"1"	
"inf. oploss. (conc.) i.v. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.mucos. [patr.]"	"Dose Form"	"46234469"	"2"	
"rect. oploss."	"Dose Form"	"19082283"	"1"	
"inj. oploss. i.v./s.c. [amp.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. i.m./i.v./s.c. [amp.]"	"Dose Form"	"46234469"	"2"	
"harde caps. verl. afgifte P"	"Dose Form"	"19082077"	"1"	
"tabl. (deelb. in 4) PAK"	"Dose Form"	"19082079"	"2"	
"siroop oploss. Pediatrie"	"Dose Form"	"19082223"	"2"	
"harde caps. verl. afgifte Exel"	"Dose Form"	"19082077"	"1"	
"zachte caps."	"Dose Form"	"19082077"	"3"	
"inj. oploss. (pdr. + solv.) i.m. [2x flac.]"	"Dose Form"	"46234469"	"2"	
"inj./instill. susp. verl. afgifte i.m./i.artic./i.laes./i.burs./p.artic./rect. [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. s.c. [patr.] voor Genotonorm Pen 12"	"Dose Form"	"46234467"	"1"	
"transderm. lok. spray oploss."	"Dose Form"	"19095912"	"1"	
"verband Adhesive"	"Dose Form"	"46234410"	"1"	
"inj. oploss. s.c. ACTPen [voorgev. pen]"	"Dose Form"	"19082103"	"1"	
"orofar. spray oploss. Lemon"	"Dose Form"	"19095911"	"1"	
"inj./inf. oploss. (conc.) i.v./s.c. [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"gran. (zakjes) Junior Instant"	"Dose Form"	"19082651"	"1"	
"inj. susp. s.c. Penfill [patr.]"	"Dose Form"	"46234467"	"1"	
"inj. oploss. i.m. [voorgev. pen]"	"Dose Form"	"19126920"	"1"	
"disp. tabl. Instant"	"Dose Form"	"19082076"	"1"	
"inhalatiepdr. (patr.) [Novolizer]"	"Dose Form"	"19082259"	"1"	
"inj./inf. oploss. epidur./p.neur. [amp., locoregionale infiltr.]"	"Dose Form"	"46234469"	"2"	
"inf. oploss. (pdr.) i.arter. [flac.]"	"Dose Form"	"19082103"	"1"	
"ovule"	"Dose Form"	"19093368"	"1"	
"cut. oploss. (alc.)"	"Dose Form"	"19082228"	"1"	
"inj. susp. i.m. [flac.]"	"Dose Form"	"19082104"	"3"	
"inj. oploss. s.c. SmartJect [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"inj./inf. oploss. (pdr.) i.v. [flac.]"	"Dose Form"	"19082103"	"1"	
"2% - 1/200 000 inj. oploss. i.artic./epidur./p.neur. [flac., locoregionale infiltr.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. i.v./i.duct. Meglumine [flac.]"	"Dose Form"	"19082103"	"1"	
"gel (alc.) Viscorub"	"Dose Form"	"19095973"	"1"	
"tabl. (deelb.) A"	"Dose Form"	"19001949"	"3"	
"inj./inf. oploss. (conc.) i.v. [flac.]"	"Dose Form"	"19082103"	"1"	
"i.laes. implantatiematrix (pdr. + solv. + matrix)"	"Dose Form"	"19124968"	"1"	
"cut. oploss. (conc.)"	"Dose Form"	"19082228"	"1"	
"inj. susp. s.c. [flac.]"	"Dose Form"	"46234469"	"2"	
"disp. tabl."	"Dose Form"	"19082076"	"1"	
"cut. oploss. Lotion"	"Dose Form"	"19082225"	"1"	
"bruisgran. (zakjes)"	"Dose Form"	"45775490"	"2"	
"tabl. verl. afgifte XR"	"Dose Form"	"19082077"	"1"	
"filmomh. tabl. Fasttabs"	"Dose Form"	"19082168"	"1"	
"inhalatiepdr. (harde caps.) [Handihaler]"	"Dose Form"	"19082259"	"1"	
"oploss. (pdr., zakjes) Chocoladesmaak"	"Dose Form"	"19095976"	"1"	
"bucc./or. druppels oploss."	"Dose Form"	"19082170"	"1"	
"bucc. film"	"Dose Form"	"40175589"	"2"	
"inj. susp. i.vitr. [flac.]"	"Dose Form"	"19082104"	"1"	
"inj. oploss. s.c. [patr.] voor Puregon Pen"	"Dose Form"	"19082103"	"1"	
"nas. zalf"	"Dose Form"	"19082164"	"1"	
"orodisp. tabl. Velotab"	"Dose Form"	"19082076"	"1"	
"verband [Rond]"	"Dose Form"	"19082228"	"2"	
"inhalatiepdr. (harde caps.) Breezhaler"	"Dose Form"	"19082259"	"1"	
"siroop susp. (zonder suiker) Kinderen"	"Dose Form"	"19082191"	"1"	
"maagsapresist. gran. verl. afgifte (zakjes)"	"Dose Form"	"19082651"	"1"	
"inj. oploss. i.m. [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. s.c. [voorgev. pen]"	"Dose Form"	"19082103"	"1"	
"ocul. druppels oploss. (unidose) EDO [zonder bew.]"	"Dose Form"	"19129634"	"1"	
"inj. susp. (pdr. + solv.) s.c. [flac. + amp.]"	"Dose Form"	"19082104"	"1"	
"inj. susp. (pdr.) s.c. [flac.]"	"Dose Form"	"19082104"	"1"	
"medic. nagellak"	"Dose Form"	"43126087"	"1"	
"i.v./or. inf./drinkb. oploss. conc. (pdr.) [flac.]"	"Dose Form"	"19082103"	"2"	
"omh. tabl. Forte"	"Dose Form"	"19082077"	"2"	
"susp."	"Dose Form"	"19001144"	"1"	
"inj./instill. oploss. i.v./i.arter./i.card./i.cavern./i.duct./i.uter./urethr. [flac.]"	"Dose Form"	"19082103"	"1"	
"siroop oploss. (zakjes)"	"Dose Form"	"19082170"	"1"	
"tabl. verl. afgifte (deelb.) Chrono 500"	"Dose Form"	"19082077"	"1"	
"inj. oploss. i.uter. Hystero [flac.]"	"Dose Form"	"19082103"	"1"	
"tabl. verl. afgifte (deelb.) 25"	"Dose Form"	"19082077"	"1"	
"inj. oploss. i.v./s.mucos. [amp.]"	"Dose Form"	"19082103"	"1"	
"verband Border"	"Dose Form"	"46234410"	"1"	
"verband Island"	"Dose Form"	"19082228"	"2"	
"bruisgran. (zakjes)"	"Dose Form"	"45775489"	"1"	
"tabl. verl. afgifte (deelb.) 300"	"Dose Form"	"19082077"	"1"	
"gingiv./oromuc. oploss."	"Dose Form"	"19082170"	"1"	
"inj./drinkb. oploss. i.m./i.v./or. [amp.]"	"Dose Form"	"19082103"	"2"	
"inj. oploss. s.c. Kwikpen [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"siroop susp. Munt"	"Dose Form"	"19082223"	"2"	
"subling. tabl."	"Dose Form"	"19082285"	"1"	
"inj./inf. oploss. (conc.) i.v./s.c. [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. (pdr. + solv.) i.cavern. [flac. + voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"nas. spray oploss. Eucalyptus"	"Dose Form"	"19011167"	"1"	
"gel (pdr. + solv. + gel)"	"Dose Form"	"19095916"	"2"	
"inj./inf./instill. oploss. i.m./i.v./rect. [amp.]"	"Dose Form"	"19082103"	"1"	
"siroop oploss. (zonder suiker)"	"Dose Form"	"19082170"	"1"	
"cut. oploss. Once"	"Dose Form"	"19082228"	"1"	
"auric. druppels oploss. (unidose)"	"Dose Form"	"19082195"	"1"	
"tabl. verl. afgifte (deelb.) Slow"	"Dose Form"	"19082077"	"1"	
"inj. oploss. i.v./s.c. Solostar [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"inj. susp. s.c. [patr.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (conc.) i.v. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. (pdr. + solv.) i.m. [flac. + amp.]"	"Dose Form"	"19082103"	"1"	
"or. pasta"	"Dose Form"	"19095918"	"1"	
"inj. oploss. s.c. Junior Kwikpen [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. (pdr.) i.camer. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. i.vitr. [voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"oploss. (unidose) Forte"	"Dose Form"	"19082103"	"1"	
"laryngofar./oromuc. spray oploss."	"Dose Form"	"19082228"	"3"	
"inj. oploss. i.v. [amp.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. i.v./s.c./i.arter. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. i.v./epidur. Forte [amp.]"	"Dose Form"	"19082103"	"1"	
"inj./inf./instill. oploss. i.v./i.arter./i.card. [flac.]"	"Dose Form"	"19082103"	"1"	
"1% - 1/200 000 inj. oploss. i.artic./epidur./p.neur. [flac., locoregionale infiltr.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. i.m./i.v. [flac.]"	"Dose Form"	"46234469"	"2"	
"oplosb. tabl. (deelb.)"	"Dose Form"	"1592486"	"1"	
"inj. oploss. i.thec. Hyperbare [amp., locoregionale infiltr.]"	"Dose Form"	"19082104"	"1"	
"druppels oploss."	"Dose Form"	"19082228"	"1"	
"inj. oploss. s.c. FlexPen [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"harde caps. Forte"	"Dose Form"	"19082168"	"1"	
"oploss. (gran.)"	"Dose Form"	"19082170"	"2"	
"inj. oploss. i.m./i.v./s.c. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. i.v./i.arter. [flac.]"	"Dose Form"	"46234469"	"2"	
"siroop susp. (pdr.)"	"Dose Form"	"19082223"	"2"	
"vag. gel"	"Dose Form"	"19010880"	"1"	
"orodisp. tabl. SolTab"	"Dose Form"	"19082076"	"1"	
"inj./inf. oploss. i.m./i.v./i.thec./i.arter./i.ventr. [flac.]"	"Dose Form"	"46234469"	"2"	
"verband Sacrum"	"Dose Form"	"46234410"	"1"	
"crème (zakjes)"	"Dose Form"	"19082224"	"1"	
"inj./inf. oploss. i.thec. [amp.]"	"Dose Form"	"19082104"	"1"	
"maagsapresist. tabl. verl. afgifte"	"Dose Form"	"19082077"	"1"	
"ocul. druppels susp."	"Dose Form"	"19082167"	"1"	
"inj. susp. verl. afgifte i.m./i.derm./i.artic./i.laes./i.burs./p.artic. [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. s.c. Autogel [voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"inj. susp. verl. afgifte s.c. Press [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. s.c. ClickJect [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"verband Contour"	"Dose Form"	"46234410"	"1"	
"siroop oploss. Kind"	"Dose Form"	"19082170"	"1"	
"tabl. Mitis"	"Dose Form"	"19001949"	"3"	
"auric./ocul. zalf [zonder bew.]"	"Dose Form"	"19082227"	"1"	
"verband Gentle Border Lite"	"Dose Form"	"46234410"	"1"	
"zeep"	"Dose Form"	"19082108"	"1"	
"inj. susp. (pdr. + solv.) s.c. [flac. + voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"harde caps. geregul. afgifte Modified Release"	"Dose Form"	"19082255"	"1"	
"inj./inf. emuls. i.v. [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"cut. oploss. (alc.) Transdermaal"	"Dose Form"	"19082228"	"1"	
"inf. oploss. (conc.) i.m./i.v. [amp.]"	"Dose Form"	"19082103"	"1"	
"orofar. zuigtabl. Honing"	"Dose Form"	"19082253"	"1"	
"gran. (zakjes) Instant Vanille/Fraise"	"Dose Form"	"19082651"	"1"	
"verband [Ovaal]"	"Dose Form"	"46234410"	"1"	
"inf. oploss. conc. (pdr. + solv.) i.v. [flac.]"	"Dose Form"	"19082103"	"1"	
"rect. zalf"	"Dose Form"	"19082282"	"1"	
"siroop oploss. (zakjes) Fruit"	"Dose Form"	"19082170"	"1"	
"inj./inf. oploss. (conc.) i.m./i.v./i.thec./i.arter./i.ventr. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. s.c. [voorgev. spuit, kit Onpro]"	"Dose Form"	"19082103"	"1"	
"verband Lite"	"Dose Form"	"19082228"	"2"	
"inj./inf. oploss. (conc.) i.v./s.c. [flac.]"	"Dose Form"	"46234469"	"2"	
"dosisaerosol susp. Autohaler [ademgest.]"	"Dose Form"	"19095898"	"1"	
"inj./inf. oploss. i.m./i.v./s.c. [amp.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. i.v./s.c./epidur. [amp.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr. + solv.) i.m./i.v. SAB [flac. + amp.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr.) i.v. P [flac.]"	"Dose Form"	"46234469"	"2"	
"verband Klevend"	"Dose Form"	"19082228"	"2"	
"inhalatiepdr. (harde caps.) Podhaler"	"Dose Form"	"19082259"	"1"	
"inj. oploss. i.derm. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. i.m./i.v./epidur./p.neur. [flac., locoregionale infiltr.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (conc.) i.m./i.v./i.thec./i.arter./i.ventr. [flac.]"	"Dose Form"	"19082103"	"1"	
"endocerv. gel [voorgev. spuit]"	"Dose Form"	"19095973"	"1"	
"zalf"	"Dose Form"	"19082227"	"1"	
"rect. susp. (tabl.) Enema"	"Dose Form"	"19082221"	"1"	
"inj./inf. oploss. i.v./s.c./i.thec. Cytosafe [flac.]"	"Dose Form"	"46234469"	"2"	
"oromuc. spray oploss. Fruit & Mint"	"Dose Form"	"19095911"	"1"	
"filmomh. tabl. (deelb.) Minor"	"Dose Form"	"19082168"	"1"	
"verband Transparent"	"Dose Form"	"19082228"	"2"	
"harde caps. verl. afgifte L.A."	"Dose Form"	"19082077"	"1"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. Consta [flac. + voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"oploss. (gran.)"	"Dose Form"	"19082228"	"3"	
"verband Signal"	"Dose Form"	"46234410"	"1"	
"inj. susp. s.c. Cartridge [patr.]"	"Dose Form"	"19082104"	"1"	
"inj. oploss. s.c. [patr.] voor Genotonorm Pen 5,3"	"Dose Form"	"46234469"	"2"	
"cut. poeder"	"Dose Form"	"19082286"	"1"	
"inj. oploss. i.vitr. [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj./inf. oploss. i.m./i.v./i.thec./i.arter. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. i.m. Junior [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. i.v./i.artic./epidur./p.neur. [flac., locoregionale infiltr.]"	"Dose Form"	"46234469"	"2"	
"inj./inf. oploss. (pdr. + solv.) i.m./i.v. [flac.]"	"Dose Form"	"46234469"	"2"	
"subling. tabl. (patr.)"	"Dose Form"	"19082573"	"2"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. SR [flac. + amp.]"	"Dose Form"	"19082104"	"3"	
"inj. oploss. s.c. Penfill [patr.]"	"Dose Form"	"46234467"	"1"	
"verband Sacrum Niet-klevend"	"Dose Form"	"19082228"	"2"	
"inj. susp. verl. afgifte s.c. Press [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj./inf. oploss. conc. (pdr.) i.v. [flac.]"	"Dose Form"	"19082103"	"1"	
"omh. tabl. Bedtime"	"Dose Form"	"19082077"	"2"	
"druppels oploss. (doseerpomp)"	"Dose Form"	"19082228"	"1"	
"inj. susp. verl. afgifte i.m./i.derm./i.artic./i.laes./i.burs./p.artic. [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj./instill. oploss. (pdr. + solv.) i.m./i.v./i.vesic./endotrach./i.perit./i.pleur. [flac. + amp.]"	"Dose Form"	"46234469"	"2"	
"siroop oploss. Honing & Citroen"	"Dose Form"	"19082170"	"1"	
"inj./drinkb. oploss. i.m./i.v./or. Paediatric [amp.]"	"Dose Form"	"19082170"	"1"	
"inj. oploss. (pdr. + solv.) i.v. [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. s.c. Daily [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"siroop susp. (zonder suiker) Rood Kinderen"	"Dose Form"	"19082223"	"2"	
"maagsapresist. gran."	"Dose Form"	"19082651"	"1"	
"siroop oploss. Eucalyptussmaak"	"Dose Form"	"19082170"	"1"	
"inj. oploss. (pdr. + solv.) i.laes. [2x flac.]"	"Dose Form"	"46234469"	"2"	
"harde caps. Kind"	"Dose Form"	"19082168"	"1"	
"inj. oploss. (pdr. + solv.) s.c. GoQuick [voorgev. pen]"	"Dose Form"	"19082103"	"1"	
"inj./instill. oploss. i.v./i.artic./i.thec./i.arter./i.uter./or./rect. [flac.]"	"Dose Form"	"19082103"	"1"	
"filmomh. tabl."	"Dose Form"	"19001949"	"3"	
"inj. oploss. (pdr. + solv.) s.c. [flac. + voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"oromuc. zuigtabl. Minilozenge"	"Dose Form"	"19082253"	"1"	
"laryngofar./oromuc. spray oploss."	"Dose Form"	"19082170"	"2"	
"inj. oploss. (pdr.) i.m. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. (pdr. + solv.) s.c. GoQuick [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"bruisgran. (zakjes) Forte Citron"	"Dose Form"	"19082651"	"1"	
"inj./inf. oploss. (pdr. + solv.) i.m./i.v. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. (conc.) i.m./i.v./s.c. [amp.]"	"Dose Form"	"46234469"	"2"	
"nas. druppels oploss. Kind"	"Dose Form"	"19082165"	"1"	
"inj./inf. oploss. (conc.) i.v. Cytosafe [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./instill. oploss. (pdr.) i.v./i.vesic./i.arter. [flac.]"	"Dose Form"	"46234469"	"2"	
"verband Island"	"Dose Form"	"46234410"	"1"	
"verband Extra dun [Ovaal]"	"Dose Form"	"46234410"	"1"	
"tabl. Minor"	"Dose Form"	"19082573"	"1"	
"inj./inf. oploss. epidur./p.neur. [flac., locoregionale infiltr.]"	"Dose Form"	"19082104"	"1"	
"2/125 tabl."	"Dose Form"	"19082079"	"2"	
"inhalatiepdr. (harde caps.) [Breezhaler]"	"Dose Form"	"19082259"	"1"	
"oploss. (pdr., zakjes) Junior"	"Dose Form"	"19095976"	"1"	
"orofar. zuigtabl. Menthol"	"Dose Form"	"19082253"	"1"	
"ocul. druppels susp. S."	"Dose Form"	"19082167"	"1"	
"verband Sacral"	"Dose Form"	"46234410"	"1"	
"inj. oploss. s.c. Autogel [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"cut. pasta"	"Dose Form"	"46234410"	"1"	
"inj. susp. verl. afgifte i.m. Depot [flac.]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. (pdr. + solv.) s.c. [2x flac.]"	"Dose Form"	"19082103"	"1"	
"oploss. (pdr., zakjes)"	"Dose Form"	"19082286"	"3"	
"inj. oploss. i.m./i.v./s.c. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. i.v./s.c. [patr.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. (pdr. + solv.) i.v. [flac. + voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. i.v./i.arter. [voorgev. spuit, autom. inject.]"	"Dose Form"	"46234469"	"3"	
"inj./inf. oploss. i.m./i.v./s.c. [amp.]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.c. ClickJect [voorgev. pen]"	"Dose Form"	"19082103"	"1"	
"inj. susp. verl. afgifte (pdr. + solv.) s.c. [voorgev. pen]"	"Dose Form"	"19082104"	"1"	
"inj. oploss. s.c. FlexPen [voorgev. pen]"	"Dose Form"	"19082103"	"1"	
"inj./drinkb. oploss. i.m./i.v./s.c./or. [amp.]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. dent. [patr.]"	"Dose Form"	"46234469"	"2"	
"verband Tracheo"	"Dose Form"	"19082228"	"2"	
"inj. oploss. epidur./p.neur. [flac., locoregionale infiltr.]"	"Dose Form"	"19082104"	"1"	
"Fresenius Biotech"	"Supplier"	"21020720"	"1"	
"Santen"	"Supplier"	"36256893"	"1"	
"Sigma-tau"	"Supplier"	"21019439"	"1"	
"Urgo"	"Supplier"	"43132767"	"1"	
"AOP"	"Supplier"	"36256912"	"1"	
"MSD"	"Supplier"	"36256931"	"1"	
"Otsuka"	"Supplier"	"21019746"	"1"	
"Trenker"	"Supplier"	"36256909"	"1"	
"Mylan"	"Supplier"	"21019390"	"1"	
"NordMedica"	"Supplier"	"21020279"	"1"	
"Mölnlycke"	"Supplier"	"21020686"	"1"	
"Guerbet"	"Supplier"	"21019947"	"1"	
"Novum Pharma"	"Supplier"	"36256937"	"1"	
"Pharmacobel"	"Supplier"	"36256938"	"1"	
"Sandoz"	"Supplier"	"43132415"	"1"	
"Nuron"	"Supplier"	"44024737"	"1"	
"Hospira"	"Supplier"	"21020256"	"1"	
"Medice"	"Supplier"	"43132579"	"1"	
"SIT"	"Supplier"	"36256939"	"1"	
"CSP Benelux"	"Supplier"	"36256914"	"1"	
"Alexion"	"Supplier"	"21020660"	"1"	
"Belpharma"	"Supplier"	"782393"	"1"	
"Vifor Fresenius"	"Supplier"	"21019774"	"1"	
"Sanofi-Aventis"	"Supplier"	"21019599"	"1"	
"Pharma Logistics"	"Supplier"	"36256892"	"1"	
"Heel"	"Supplier"	"40820600"	"1"	
"Unimedic"	"Supplier"	"782392"	"1"	
"Coloplast"	"Supplier"	"21020278"	"1"	
"Biohorma"	"Supplier"	"36777197"	"1"	
"Amgen"	"Supplier"	"21019901"	"1"	
"Laboratoire Bailleul-Biorga"	"Supplier"	"43132487"	"1"	
"KRKA"	"Supplier"	"43132588"	"1"	
"Boiron"	"Supplier"	"43132429"	"1"	
"ViiV"	"Supplier"	"21020107"	"1"	
"Eurocept"	"Supplier"	"43132480"	"1"	
"Actelion"	"Supplier"	"43132447"	"1"	
"TiGenix"	"Supplier"	"21020561"	"1"	
"Merz"	"Supplier"	"21020178"	"1"	
"Gilbert"	"Supplier"	"43132696"	"1"	
"B. Braun"	"Supplier"	"21020276"	"1"	
"Tibotec"	"Supplier"	"36256932"	"1"	
"Prostrakan"	"Supplier"	"21020277"	"1"	
"Pannoc Chemie"	"Supplier"	"36256890"	"1"	
"Goodlife"	"Supplier"	"36256915"	"1"	
"LCA"	"Supplier"	"40820653"	"1"	
"Sterop"	"Supplier"	"36256919"	"1"	
"Novo Nordisk"	"Supplier"	"43132858"	"1"	
"Hartmann"	"Supplier"	"40820559"	"1"	
"Cophana"	"Supplier"	"36256935"	"1"	
"Menarini"	"Supplier"	"43132539"	"1"	
"Biovitrum"	"Supplier"	"40820427"	"1"	
"Meda Pharma"	"Supplier"	"44024158"	"1"	
"Mithra"	"Supplier"	"43579768"	"1"	
"Biomet Merck"	"Supplier"	"21019193"	"1"	
"Biomarin"	"Supplier"	"21019353"	"1"	
"Allergan"	"Supplier"	"21020558"	"1"	
"Takeda"	"Supplier"	"21019358"	"1"	
"Daiichi Sankyo"	"Supplier"	"21020329"	"1"	
"Pfizer"	"Supplier"	"43132662"	"1"	
"Octapharma"	"Supplier"	"21019435"	"1"	
"BePharBel"	"Supplier"	"36256920"	"1"	
"Mercury"	"Supplier"	"21020039"	"1"	
"Ferring"	"Supplier"	"21019554"	"1"	
"Novartis Pharma"	"Supplier"	"43132796"	"1"	
"Baxalta"	"Supplier"	"44023695"	"1"	
"Johnson & Johnson Consumer"	"Supplier"	"21020231"	"1"	
"Merus Labs Luxco"	"Supplier"	"21020348"	"1"	
"Cardinal Health"	"Supplier"	"21020444"	"1"	
"ALK"	"Supplier"	"44023585"	"1"	
"Agfa Healthcare"	"Supplier"	"43132745"	"1"	
"Medac"	"Supplier"	"43132664"	"1"	
"Galderma"	"Supplier"	"21020460"	"1"	
"AbbVie"	"Supplier"	"43132740"	"1"	
