concept_code,note
J66,"hypersensitivity pneumonitis due to organic dust (J67.-)"
J66,"reactive airways dysfunction syndrome (J68.3)"
J67,"pneumonitis due to inhalation of chemicals, gases, fumes or vapours (J68.0)"
J69,"neonatal aspiration syndromes (P24.-)"
J69.0,"Mendelson's syndrome (J95.4)"
J81,"hypostatic pneumonia (J18.2)"
J81,"pulmonary oedema chemical (acute) (J68.1)"
J81,"pulmonary oedema due to external agents (J60-J70)"
J81,"pulmonary oedema with mention of heart disease NOS or heart failure (I50.1)"
J82,"due to aspergillosis (B44.-)"
J82,"due to drugs (J70.2-J70.4)"
J82,"due to specified parasitic infection (B50-B83)"
J82,"due to systemic connective tissue disorders (M30-M36)"
J84,"drug-induced interstitial lung disorders (J70.2-J70.4)"
J84,"interstitial emphysema (J98.2)"
J84,"lung diseases due to external agents (J60-J70)"
J84,"lymphoid interstitial pneumonitis resulting from human immunodeficiency virus [HIV] disease (B22.1)"
J84.1,"pulmonary fibrosis (chronic) due to inhalation of chemicals, gases, fumes or vapours (J68.4)"
J84.1,"pulmonary fibrosis (chronic) following radiation (J70.1)"
J85.1,"with pneumonia due to specified organism (J10-J16)"
J86,"due to tuberculosis (A15-A16)"
J90,"chylous (pleural) effusion (J94.0)"
J90,"pleurisy NOS (R09.1)"
J90,"tuberculous (A15-A16)"
J93,"pneumothorax congenital or perinatal (P25.1)"
J93,"pneumothorax traumatic (S27.0)"
J93,"pneumothorax tuberculous (current disease) (A15-A16)"
J93,"pyopneumothorax (J86.-)"
J94,"pleurisy NOS (R09.1)"
J94,"traumatic haemopneumothorax (S27.2)"
J94,"traumatic haemothorax (S27.1)"
J94,"tuberculous pleural conditions (current disease) (A15-A16)"
J95,"emphysema (subcutaneous) resulting from a procedure (T81.8)"
J95,"pulmonary manifestations due to radiation (J70.0-J70.1)"
J95.4,"complicating labour and delivery (O74.0)"
J95.4,"complicating pregnancy (O29.0)"
J95.4,"complicating puerperium (O89.0)"
J96,"cardiorespiratory failure (R09.2)"
J96,"postprocedural respiratory failure (J95.-)"
J96,"respiratory arrest (R09.2)"
J96,"&nbsp;&nbsp;&middot; adult (J80)"
J96,"&nbsp;&nbsp;&middot; newborn (P22.0)"
J98,"apnoea NOS (R06.8)"
J98,"apnoea newborn (P28.4)"
J98,"apnoea sleep (G47.3)"
J98,"&nbsp;&nbsp;&middot; newborn (P28.3)"
J98.1,"atelectasis (of) newborn (P28.0-P28.1)"
J98.1,"atelectasis (of) tuberculous (current disease) (A15-A16)"
J98.2,"emphysema NOS (J43.9)"
J98.2,"emphysema in fetus and newborn (P25.0)"
J98.2,"emphysema surgical (subcutaneous) (T81.8)"
J98.2,"emphysema traumatic subcutaneous (T79.7)"
J98.5,"abscess of mediastinum (J85.3)"
J98.6,"congenital malformation of diaphragm NEC (Q79.1)"
J98.6,"diaphragmatic hernia (K44.-)"
J98.6,"diaphragmatic hernia congenital (Q79.0)"
K00,"embedded and impacted teeth (K01.-)"
K00.2,"tuberculum Carabelli, which is regarded as a normal variation and should not be coded"
K00.3,"deposits [accretions] on teeth (K03.6)"
K00.4,"Hutchinson's teeth and mulberry molars in congenital syphilis (A50.5)"
K00.4,"mottled teeth (K00.3)"
K01,"embedded and impacted teeth with abnormal position of such teeth or adjacent teeth (K07.3)"
K03,"bruxism (F45.8)"
K03,"dental caries (K02.-)"
K03,"teeth-grinding NOS (F45.8)"
K03.7,"deposits [accretions] on teeth (K03.6)"
K04.8,"lateral periodontal cyst (K09.0)"
K05.0,"acute necrotizing ulcerative gingivitis (A69.1)"
K05.0,"herpesviral [herpes simplex] gingivostomatitis (B00.2)"
K05.2,"acute apical periodontitis (K04.4)"
K05.2,"periapical abscess (K04.7)"
K05.2,"periapical abscess with sinus (K04.6)"
K06,"atrophy of edentulous alveolar ridge (K08.2)"
K06,"gingivitis NOS (K05.1)"
K06,"gingivitis acute (K05.0)"
K06,"gingivitis chronic (K05.1)"
K07,"hemifacial atrophy or hypertrophy (Q67.4)"
K07,"unilateral condylar hyperplasia or hypoplasia (K10.8)"
K07.0,"acromegaly (E22.0)"
K07.0,"Robin's syndrome (Q87.0)"
K07.3,"embedded and impacted teeth without abnormal position (K01.-)"
K07.5,"bruxism (F45.8)"
K07.5,"teeth-grinding NOS (F45.8)"
K07.6,"current temporomandibular joint dislocation (S03.0)"
K07.6,"current temporomandibular joint strain (S03.4)"
K09,"radicular cyst (K04.8)"
K09.2,"latent bone cyst of jaw (K10.0)"
K09.2,"Stafne's cyst (K10.0)"
K10.1,"peripheral giant cell granuloma (K06.8)"
K11.2,"epidemic parotitis (B26.-)"
K11.2,"uveoparotid fever [Heerfordt] (D86.8)"
K11.4,"congenital fistula of salivary gland (Q38.4)"
K11.7,"dry mouth NOS (R68.2)"
K11.8,"sicca syndrome [Sj&ouml;gren] (M35.0)"
K12,"cancrum oris (A69.0)"
K12,"cheilitis (K13.0)"
K12,"gangrenous stomatitis (A69.0)"
K12,"herpesviral [herpes simplex] gingivostomatitis (B00.2)"
K12,"noma (A69.0)"
K12.2,"abscess (of) periapical (K04.6-K04.7)"
K12.2,"abscess (of) periodontal (K05.2)"
K12.2,"abscess (of) peritonsillar (J36)"
K12.2,"abscess (of) salivary gland (K11.3)"
K12.2,"abscess (of) tongue (K14.0)"
K13,"certain disorders of gingiva and edentulous alveolar ridge (K05-K06)"
K13,"cysts of oral region (K09.-)"
K13,"diseases of tongue (K14.-)"
K13,"stomatitis and related lesions (K12.-)"
K13.0,"ariboflavinosis (E53.0)"
K13.0,"cheilitis due to radiation-related disorders (L55-L59)"
K13.0,"perl&egrave;che due to candidiasis (B37.8)"
K13.0,"perl&egrave;che due to riboflavin deficiency (E53.0)"
K13.2,"hairy leukoplakia (K13.3)"
K13.6,"irritative hyperplasia of edentulous ridge [denture hyperplasia] (K06.2)"
K14,"hairy leukoplakia (K13.3)"
K14,"macroglossia (congenital) (Q38.2)"
K14,"submucous fibrosis of tongue (K13.5)"
K14.0,"atrophic glossitis (K14.4)"
K14.5,"fissured tongue, congenital (Q38.3)"
K20,"erosion of oesophagus (K22.1)"
K20,"reflux oesophagitis (K21.0)"
K20,"with gastro-oesophageal reflux disease (K21.0)"
K22,"oesophageal varices (I85.-)"
K22.0,"congenital cardiospasm (Q39.5)"
K22.2,"congenital stenosis or stricture of oesophagus (Q39.3)"
K22.3,"traumatic perforation of (thoracic) oesophagus (S27.8)"
K22.4,"cardiospasm (K22.0)"
K22.5,"diverticulum of oesophagus (congenital) (Q39.6)"
K25,"acute haemorrhagic erosive gastritis (K29.0)"
K25,"peptic ulcer NOS (K27.-)"
K26,"peptic ulcer NOS (K27.-)"
K27,"peptic ulcer of newborn (P78.8)"
K28,"primary ulcer of small intestine (K63.3)"
K29,"eosinophilic gastritis or gastroenteritis (K52.8)"
K29,"Zollinger-Ellison syndrome (E16.4)"
K29.0,"erosion (acute) of stomach (K25.-)"
K30,"dyspepsia nervous (F45.3)"
K30,"dyspepsia neurotic (F45.3)"
K30,"dyspepsia psychogenic (F45.3)"
K30,"heartburn (R12)"
K31,"diverticulum of duodenum (K57.0-K57.1)"
K31,"gastrointestinal haemorrhage (K92.0-K92.2)"
K31.1,"congenital or infantile pyloric stenosis (Q40.0)"
K31.2,"congenital hourglass stomach (Q40.2)"
K31.2,"hourglass contraction of stomach (K31.8)"
K31.3,"pylorospasm congenital or infantile (Q40.0)"
K31.3,"pylorospasm neurotic (F45.3)"
K31.3,"pylorospasm psychogenic (F45.3)"
K31.4,"congenital diverticulum of stomach (Q40.2)"
K31.5,"congenital stenosis of duodenum (Q41.0)"
K31.7,"adenomatous polyp of stomach (D13.1)"
K42,"omphalocele (Q79.2)"
K44,"congenital hernia diaphragmatic (Q79.0)"
K44,"congenital hernia hiatus (Q40.1)"
K46,"vaginal enterocele (N81.5)"
K50,"ulcerative colitis (K51.-)"
K50.0,"with Crohn's disease of large intestine (K50.8)"
K50.1,"with Crohn's disease of small intestine (K50.8)"
K52.9,"colitis, diarrhoea, enteritis, gastroenteritis infectious (A09)"
K52.9,"colitis, diarrhoea, enteritis, gastroenteritis unspecified, in countries where the condition can be presumed to be of infectious origin (A09)"
K52.9,"functional diarrhoea (K59.1)"
K52.9,"neonatal diarrhoea (noninfective) (P78.3)"
K52.9,"psychogenic diarrhoea (F45.3)"
K55,"necrotizing enterocolitis of fetus or newborn (P77)"
K56,"congenital stricture or stenosis of intestine (Q41-Q42)"
K56,"ischaemic stricture of intestine (K55.1)"
K56,"meconium ileus (E84.1)"
K56,"neonatal intestinal obstructions classifiable to P76.-"
K56,"obstruction of duodenum (K31.5)"
K56,"postoperative intestinal obstruction (K91.3)"
K56,"stenosis of anus or rectum (K62.4)"
K56,"with hernia (K40-K46)"
K56.0,"gallstone ileus (K56.3)"
K56.0,"ileus NOS (K56.7)"
K56.0,"obstructive ileus NOS (K56.6)"
K56.1,"intussusception of appendix (K38.8)"
K57,"congenital diverticulum of intestine (Q43.8)"
K57,"diverticulum of appendix (K38.2)"
K57,"Meckel's diverticulum (Q43.0)"
K57.0,"diverticular disease of both small and large intestine with perforation and abscess (K57.4)"
K57.1,"diverticular disease of both small and large intestine without perforation or abscess (K57.5)"
K57.2,"diverticular disease of both small and large intestine with perforation and abscess (K57.4)"
K57.3,"diverticular disease of both small and large intestine without perforation or abscess (K57.5)"
K59,"change in bowel habit NOS (R19.4)"
K59,"functional disorders of stomach (K31.-)"
K59,"intestinal malabsorption (K90.-)"
K59,"psychogenic intestinal disorders (F45.3)"
K59.3,"megacolon (in) Chagas' disease (B57.3)"
K59.3,"megacolon (in) congenital (aganglionic) (Q43.1)"
K59.3,"megacolon (in) Hirschsprung's disease (Q43.1)"
K60,"with abscess or cellulitis (K61.-)"
K60.4,"fistula rectovaginal (N82.3)"
K60.4,"fistula vesicorectal (N32.1)"
K61.0,"intrasphincteric abscess (K61.4)"
K61.1,"ischiorectal abscess (K61.3)"
K62,"colostomy and enterostomy malfunction (K91.4)"
K62,"faecal incontinence (R15)"
K62,"haemorrhoids (I84.-)"
K62,"ulcerative proctitis (K51.2)"
K62.1,"adenomatous polyp (D12.8)"
K62.5,"neonatal rectal haemorrhage (P54.2)"
K62.6,"fissure and fistula of anus and rectum (K60.-)"
K62.6,"in ulcerative colitis (K51.-)"
K63.0,"abscess of anal and rectal regions (K61.-)"
K63.0,"abscess of appendix (K35.1)"
K63.0,"with diverticular disease (K57.-)"
K63.1,"perforation (nontraumatic) of appendix (K35.0)"
K63.1,"perforation (nontraumatic) of duodenum (K26.-)"
K63.1,"with diverticular disease (K57.-)"
K63.2,"fistula (of) anal and rectal regions (K60.-)"
K63.2,"fistula (of) appendix (K38.3)"
K63.2,"fistula (of) duodenum (K31.6)"
K63.2,"fistula (of) intestinal-genital, female (N82.2-N82.4)"
K63.2,"fistula (of) vesicointestinal (N32.1)"
K63.3,"ulcer (of) anus or rectum (K62.6)"
K63.3,"ulcer (of) duodenal (K26.-)"
K63.3,"ulcer (of) gastrointestinal (K28.-)"
K63.3,"ulcer (of) gastrojejunal (K28.-)"
K63.3,"ulcer (of) jejunal (K28.-)"
K63.3,"ulcer (of) peptic, site unspecified (K27.-)"
K63.3,"ulcerative colitis (K51.-)"
K63.5,"adenomatous polyp of colon (D12.6)"
K63.5,"polyposis of colon (D12.6)"
K65,"peritonitis aseptic (T81.6)"
K65,"peritonitis benign paroxysmal (E85.0)"
K65,"peritonitis chemical (T81.6)"
K65,"peritonitis due to talc or other foreign substance (T81.6)"
K65,"peritonitis neonatal (P78.0-P78.1)"
K65,"peritonitis pelvic, female (N73.3-N73.5)"
K65,"peritonitis periodic familial (E85.0)"
K65,"peritonitis puerperal (O85)"
K65,"&nbsp;&nbsp;&middot; abortion or ectopic or molar pregnancy (O00-O07, O08.0)"
K65,"&nbsp;&nbsp;&middot; appendicitis (K35.-)"
K65,"&nbsp;&nbsp;&middot; diverticular disease of intestine (K57.-)"
K66,"ascites (R18)"
K66.0,"adhesions [bands] (of) female pelvis (N73.6)"
K66.0,"adhesions [bands] (of) with intestinal obstruction (K56.5)"
K66.1,"traumatic haemoperitoneum (S36.8)"
K71,"alcoholic liver disease (K70.-)"
K71,"Budd-Chiari syndrome (I82.0)"
K72,"alcoholic hepatic failure (K70.4)"
K72,"hepatic failure complicating abortion or ectopic or molar pregnancy (O00-O07, O08.8)"
K72,"hepatic failure complicating pregnancy, childbirth and the puerperium (O26.6)"
K72,"icterus of fetus and newborn (P55-P59)"
K72,"viral hepatitis (B15-B19)"
K72,"with toxic liver disease (K71.1)"
K73,"hepatitis (chronic) alcoholic (K70.1)"
K73,"hepatitis (chronic) drug-induced (K71.-)"
K73,"hepatitis (chronic) granulomatous NEC (K75.3)"
K73,"hepatitis (chronic) reactive, nonspecific (K75.2)"
K73,"hepatitis (chronic) viral (B15-B19)"
K74,"alcoholic fibrosis of liver (K70.2)"
K74,"cardiac sclerosis of liver (K76.1)"
K74,"cirrhosis (of liver) alcoholic (K70.3)"
K74,"cirrhosis (of liver) congenital (P78.8)"
K74,"with toxic liver disease (K71.7)"
K75,"chronic hepatitis NEC (K73.-)"
K75,"hepatitis acute or subacute (K72.0)"
K75,"hepatitis viral (B15-B19)"
K75,"toxic liver disease (K71.-)"
K75.0,"amoebic liver abscess (A06.4)"
K75.0,"cholangitis without liver abscess (K83.0)"
K75.0,"pylephlebitis without liver abscess (K75.1)"
K75.1,"pylephlebitic liver abscess (K75.0)"
K76,"alcoholic liver disease (K70.-)"
K76,"amyloid degeneration of liver (E85.-)"
K76,"cystic disease of liver (congenital) (Q44.6)"
K76,"hepatic vein thrombosis (I82.0)"
K76,"hepatomegaly NOS (R16.0)"
K76,"portal vein thrombosis (I81)"
K76,"toxic liver disease (K71.-)"
K76.2,"liver necrosis with hepatic failure (K72.-)"
K76.5,"Budd-Chiari syndrome (I82.0)"
K76.7,"following labour and delivery (O90.4)"
K81,"with cholelithiasis (K80.-)"
K82,"nonvisualization of gallbladder (R93.2)"
K82,"postcholecystectomy syndrome (K91.5)"
K82.0,"with cholelithiasis (K80.-)"
K83,"the listed conditions involving the cystic duct (K81-K82)"
K83,"the listed conditions involving the gallbladder (K81-K82)"
K83,"postcholecystectomy syndrome (K91.5)"
K83.0,"cholangitic liver abscess (K75.0)"
K83.0,"cholangitis with choledocholithiasis (K80.3-K80.4)"
K83.0,"chronic nonsuppurative destructive cholangitis (K74.3)"
K83.1,"with cholelithiasis (K80.-)"
K86,"fibrocystic disease of pancreas (E84.-)"
K86,"islet cell tumour (of pancreas) (D13.7)"
K86,"pancreatic steatorrhoea (K90.3)"
K90,"following gastrointestinal surgery (K91.2)"
K90.2,"blind loop syndrome congenital (Q43.8)"
K90.2,"blind loop syndrome postsurgical (K91.2)"
K90.4,"gluten-sensitive enteropathy (K90.0)"
K90.4,"lactose intolerance (E73.-)"
K91,"gastrojejunal ulcer (K28.-)"
K91,"radiation colitis (K52.0)"
K91,"radiation gastroenteritis (K52.0)"
K91,"radiation proctitis (K62.7)"
K91.2,"malabsorption osteomalacia in adults (M83.2)"
K91.2,"malabsorption osteoporosis, postsurgical (M81.3)"
K92,"neonatal gastrointestinal haemorrhage (P54.0-P54.3)"
K92.2,"acute haemorrhagic gastritis (K29.0)"
K92.2,"haemorrhage of anus and rectum (K62.5)"
K92.2,"with peptic ulcer (K25-K28)"
K93.0,"tuberculous peritonitis (K67.3*)"
L00,"toxic epidermal necrolysis [Lyell] (L51.2)"
L01,"impetigo herpetiformis (L40.1)"
L01,"pemphigus neonatorum (L00)"
L02,"anal and rectal regions (K61.-)"
L02,"genital organs (external) female (N76.4)"
L02,"genital organs (external) male (N48.2, N49.-)"
L02.0,"ear, external (H60.0)"
L02.0,"eyelid (H00.0)"
L02.0,"head [any part, except face] (L02.8)"
L02.0,"lacrimal gland (H04.0)"
L02.0,"lacrimal passages (H04.3)"
L02.0,"mouth (K12.2)"
L02.0,"nose (J34.0)"
L02.0,"orbit (H05.0)"
L02.0,"submandibular (K12.2)"
L02.2,"breast (N61)"
L02.2,"hip (L02.4)"
L02.2,"omphalitis of newborn (P38)"
L02.3,"pilonidal cyst with abscess (L05.0)"
L03,"cellulitis of anal and rectal regions (K61.-)"
L03,"cellulitis of external auditory canal (H60.1)"
L03,"&nbsp;&nbsp;&middot; female (N76.4)"
L03,"&nbsp;&nbsp;&middot; male (N48.2, N49.-)"
L03,"&nbsp;&nbsp;&middot; male eyelid (H00.0)"
L03,"&nbsp;&nbsp;&middot; male lacrimal apparatus (H04.3)"
L03,"&nbsp;&nbsp;&middot; male mouth (K12.2)"
L03,"&nbsp;&nbsp;&middot; male nose (J34.0)"
L03,"eosinophilic cellulitis [Wells] (L98.3)"
L03,"febrile neutrophilic dermatosis [Sweet] (L98.2)"
L03,"lymphangitis (chronic)(subacute) (I89.1)"
L03.3,"omphalitis of newborn (P38)"
L04,"enlarged lymph nodes (R59.-)"
L04,"human immunodeficiency virus [HIV] disease resulting in generalized lymphadenopathy (B23.1)"
L04,"lymphadenitis NOS (I88.9)"
L04,"lymphadenitis chronic or subacute, except mesenteric (I88.1)"
L04,"lymphadenitis mesenteric, nonspecific (I88.0)"
L08.0,"pyoderma gangrenosum (L88)"
L10,"pemphigus neonatorum (L00)"
L11.0,"keratosis follicularis (congenital) [Darier-White] (Q82.8)"
L12,"herpes gestationis (O26.4)"
L12,"impetigo herpetiformis (L40.1)"
L12.3,"epidermolysis bullosa (congenital) (Q81.-)"
L20,"circumscribed neurodermatitis (L28.0)"
L21,"infective dermatitis (L30.3)"
L23,"allergy NOS (T78.4)"
L23,"dermatitis (of) NOS (L30.9)"
L23,"dermatitis (of) contact NOS (L25.9)"
L23,"dermatitis (of) diaper [napkin] (L22)"
L23,"dermatitis (of) due to substances taken internally (L27.-)"
L23,"dermatitis (of) eyelid (H01.1)"
L23,"dermatitis (of) irritant contact (L24.-)"
L23,"dermatitis (of) perioral (L71.0)"
L23,"eczema of external ear (H60.5)"
L23,"radiation-related disorders of the skin and subcutaneous tissue (L55-L59)"
L23.3,"allergic reaction NOS due to drugs (T88.7)"
L23.3,"dermatitis due to ingested drugs and medicaments (L27.0-L27.1)"
L23.6,"dermatitis due to ingested food (L27.2)"
L24,"allergy NOS (T78.4)"
L24,"dermatitis (of) NOS (L30.9)"
L24,"dermatitis (of) allergic contact (L23.-)"
L24,"dermatitis (of) contact NOS (L25.9)"
L24,"dermatitis (of) diaper [napkin] (L22)"
L24,"dermatitis (of) due to substances taken internally (L27.-)"
L24,"dermatitis (of) eyelid (H01.1)"
L24,"dermatitis (of) perioral (L71.0)"
L24,"eczema of external ear (H60.5)"
L24,"radiation-related disorders of the skin and subcutaneous tissue (L55-L59)"
L24.4,"allergic reaction NOS due to drugs (T88.7)"
L24.4,"dermatitis due to ingested drugs and medicaments (L27.0-L27.1)"
L24.6,"dermatitis due to ingested food (L27.2)"
L25,"allergy NOS (T78.4)"
L25,"dermatitis (of) NOS (L30.9)"
L25,"dermatitis (of) allergic contact (L23.-)"
L25,"dermatitis (of) due to substances taken internally (L27.-)"
L25,"dermatitis (of) eyelid (H01.1)"
L25,"dermatitis (of) irritant contact (L24.-)"
L25,"dermatitis (of) perioral (L71.0)"
L25,"eczema of external ear (H60.5)"
L25,"radiation-related disorders of the skin and subcutaneous tissue (L55-L59)"
L25.1,"allergic reaction NOS due to drugs (T88.7)"
L25.1,"dermatitis due to ingested drugs and medicaments (L27.0-L27.1)"
L25.4,"dermatitis due to ingested food (L27.2)"
L26,"Ritter's disease (L00)"
L27,"adverse effect NOS of drugs (T88.7)"
L27,"adverse food reaction, except dermatitis (T78.0-T78.1)"
L27,"allergy NOS (T78.4)"
L27,"contact dermatitis (L23-L25)"
L27,"drug photoallergic response (L56.1)"
L27,"drug phototoxic response (L56.0)"
L27,"urticaria (L50.-)"
L27.2,"dermatitis due to food in contact with skin (L23.6, L24.6, L25.4)"
L29,"neurotic excoriation (L98.1)"
L29,"psychogenic pruritus (F45.8)"
L30,"dermatitis contact (L23-L25)"
L30,"dermatitis dry skin (L85.3)"
L30,"small plaque parapsoriasis (L41.3)"
L30,"stasis dermatitis (I83.1-I83.2)"
L41,"poikiloderma vasculare atrophicans (L94.5)"
L43,"lichen planopilaris (L66.1)"
L50,"allergic contact dermatitis (L23.-)"
L50,"angioneurotic oedema (T78.3)"
L50,"hereditary angio-oedema (E84.1)"
L50,"Quincke's oedema (T78.3)"
L50,"urticaria giant (T78.3)"
L50,"urticaria neonatorum (P83.8)"
L50,"urticaria papulosa (L28.2)"
L50,"urticaria pigmentosa (Q82.2)"
L50,"urticaria serum (T80.6)"
L50,"urticaria solar (L56.3)"
L53,"erythema ab igne (L59.0)"
L53,"erythema due to external agents in contact with skin (L23-L25)"
L53,"erythema intertrigo (L30.4)"
L53.0,"neonatal erythema toxicum (P83.1)"
L60,"clubbing of nails (R68.3)"
L60,"onychia and paronychia (L03.0)"
L65,"trichotillomania (F63.3)"
L67,"monilethrix (Q84.1)"
L67,"pili annulati (Q84.1)"
L67,"telogen effluvium (L65.0)"
L68,"congenital hypertrichosis (Q84.2)"
L68,"persistent lanugo (Q84.2)"
L70,"acne keloid (L73.0)"
L74,"hyperhidrosis (R61.-)"
L75,"dyshidrosis [pompholyx] (L30.1)"
L75,"hidradenitis suppurativa (L73.2)"
L81,"birthmark NOS (Q82.5)"
L81,"naevus - see Alphabetical Index"
L81,"Peutz-Jeghers syndrome (Q85.8)"
L85,"hypertrophic disorders of skin (L91.-)"
L85.0,"congenital ichthyosis (Q80.-)"
L85.1,"inherited keratosis palmaris et plantaris (Q82.8)"
L87,"granuloma annulare (perforating) (L92.0)"
L89,"decubitus (trophic) ulcer of cervix (uteri) (N86)"
L90.0,"lichen sclerosus of external genital organs female ("
L90.0,"lichen sclerosus of external genital organs male ("
L90.5,"hypertrophic scar (L91.0)"
L90.5,"keloid scar (L91.0)"
L91.0,"acne keloid (L73.0)"
L91.0,"scar NOS (L90.5)"
