MAST_PRD_NAME	CONCEPT_ID	CONCEPT_NAME	VOCABULARY_ID
POSTINOR	43572374	Postinor	RxNorm Extension
PRACTO CLYSS	40813803	Practo Clyss	RxNorm Extension
PRADAXA	40227994	Pradaxa	RxNorm
PRALUENT	46275463	Praluent	RxNorm
PRAMIPEXOLE EG	43129068	PRAMIPEXOLE EG	RxNorm Extension
PRAMIPEXOLE MYLAN	43129069	PRAMIPEXOLE MYLAN	RxNorm Extension
PRAMIPEXOLE TEVA	43129072	PRAMIPEXOLE TEVA	RxNorm Extension
PRAVAFENIX	40815047	Pravafenix	RxNorm Extension
PRAVASTATINE ACTAVIS	43129077	PRAVASTATINE ACTAVIS	RxNorm Extension
PRAVASTATINE EG	43129086	PRAVASTATINE EG	RxNorm Extension
PRAVASTATINE RATIOPHARM	43129094	PRAVASTATINE RATIOPHARM	RxNorm Extension
PRAVASTATINE SANDOZ	43129096	PRAVASTATINE SANDOZ	RxNorm Extension
PRAVASTATINE TEVA	43129097	PRAVASTATINE TEVA	RxNorm Extension
PRAXILENE	21015441	Praxilene	RxNorm Extension
PRAZEPAM EG	43129356	PRAZEPAM EG	RxNorm Extension
PRAZINE	21015586	Prazine	RxNorm Extension
PRE PAR	40814915	Pre Par	RxNorm Extension
PRED FORTE	19044120	Pred Forte	RxNorm
PREFAMONE CHRONULES	21014456	Prefamone Chronules	RxNorm Extension
PREGABALINE EG	43129383	PREGABALINE EG	RxNorm Extension
PREGABALINE TEVA	43129387	PREGABALINE TEVA	RxNorm Extension
PREGNYL	19043282	Pregnyl	RxNorm
PREMARIN	19044296	Premarin	RxNorm
PREMPLUS	44019080	Premplus	RxNorm Extension
PREPACOL	43129389	PREPACOL	RxNorm Extension
PREPULSID	19015054	Prepulsid	RxNorm
PRETERAX	43129393	PRETERAX	RxNorm Extension
PREZISTA	19091078	Prezista	RxNorm
PRIADEL	19013333	Priadel	RxNorm
PRILIGY	21015690	Priligy	RxNorm Extension
PRIMENE	43129399	PRIMENE	RxNorm Extension
PRIMOBOLAN	40814927	Primobolan	RxNorm Extension
PRIMPERAN	19126904	Primperan	RxNorm
PRIMPERAN IMPEXECO	19126904	Primperan	RxNorm
PRINCI B	43129400	PRINCI B	RxNorm Extension
PRIODERM	19068868	Prioderm	RxNorm
PRIORIX	21016069	Priorix	RxNorm Extension
PROCORALAN	43129406	PROCORALAN	RxNorm Extension
PROGESTOGEL	43129420	PROGESTOGEL	RxNorm Extension
PROGRAFT	40814806	Prograft	RxNorm Extension
PROGYNOVA	19052722	Progynova	RxNorm
PROLIA	40222312	Prolia	RxNorm
PROLOPA	40814523	Prolopa	RxNorm Extension
PROPINE	19077091	Propine	RxNorm
PROPRANOLOL EG	43129427	PROPRANOLOL EG	RxNorm Extension
PROPRANOLOL TEVA	43129428	PROPRANOLOL TEVA	RxNorm Extension
PROSCAR	19038757	Proscar	RxNorm
PROSTA URGENIN	43575256	Prosta Urgenin	RxNorm Extension
PROTELOS	21014846	Protelos	RxNorm Extension
PROTHIADEN	19135811	Prothiaden	RxNorm
PROTOPIC	19005857	Protopic	RxNorm
PROVERA	19044266	Provera	RxNorm
PROVIGIL	19078687	Provigil	RxNorm
PROVIRON	43253941	Proviron	RxNorm Extension
PROZAC	19080259	Prozac	RxNorm
PROZAC IMPEXECO	19080259	Prozac	RxNorm
PULMICORT	19038786	Pulmicort	RxNorm
PULMICORT TURBOHALER	19100693	Pulmicort Turbohaler	RxNorm
PULMOZYME	19020936	Pulmozyme	RxNorm
PULVO	40814817	Pulvo	RxNorm Extension
PUREGON	19016764	Puregon	RxNorm
PURI NETHOL	40814547	Puri Nethol	RxNorm Extension
PYLORID	19015164	Pylorid	RxNorm
PYOSTACINE	21015569	Pyostacine	RxNorm Extension
PYRALVEX	21017881	Pyralvex	RxNorm Extension
QLAIRA	21015831	Qlaira	RxNorm Extension
QUELLADA	40815606	Quellada	RxNorm Extension
QUESTRAN	19043029	Questran	RxNorm
QUINAPRIL EG	43129680	QUINAPRIL EG	RxNorm Extension
QUINAPRIL MYLAN	43129682	QUINAPRIL MYLAN	RxNorm Extension
QUINAPRIL TEVA	43129683	QUINAPRIL TEVA	RxNorm Extension
QUITAXON	43129692	QUITAXON	RxNorm Extension
QUTENZA	40168120	Qutenza	RxNorm
QVAR	19088004	Qvar	RxNorm
QVAR AUTOHALER	19100791	Qvar Autohaler	RxNorm
RABEPRAZOLE TEVA	43129712	RABEPRAZOLE TEVA	RxNorm Extension
RABIPUR	21018370	Rabipur	RxNorm Extension
RADIKAL	40815710	Radikal	RxNorm Extension
RALOXIFENE EG	43129912	RALOXIFENE EG	RxNorm Extension
RALOXIFENE TEVA	43129915	RALOXIFENE TEVA	RxNorm Extension
RAMACE	43253934	Ramace	RxNorm Extension
RAMIPRIL EG	43129924	RAMIPRIL EG	RxNorm Extension
RAMIPRIL EG IMPEXECO	43129924	RAMIPRIL EG	RxNorm Extension
RAMIPRIL KRKA	43129927	RAMIPRIL KRKA	RxNorm Extension
RAMIPRIL MYLAN	43129928	RAMIPRIL MYLAN	RxNorm Extension
RAMIPRIL SANDOZ	43129932	RAMIPRIL SANDOZ	RxNorm Extension
RAMIPRIL TEVA	43129933	RAMIPRIL TEVA	RxNorm Extension
RANIC	40815666	Ranic	RxNorm Extension
RANITIDINE EG	43129947	RANITIDINE EG	RxNorm Extension
RANITIDINE MYLAN	43129948	RANITIDINE MYLAN	RxNorm Extension
RANITIDINE RANBAXY	43129950	RANITIDINE RANBAXY	RxNorm Extension
RANITIDINE RATIOPHARM	43129951	RANITIDINE RATIOPHARM	RxNorm Extension
RANITIDINE SANDOZ	43129952	RANITIDINE SANDOZ	RxNorm Extension
RANITIDINE TEVA	43129953	RANITIDINE TEVA	RxNorm Extension
RAPAMUNE	19098385	Rapamune	RxNorm
RASILEZ	21017483	Rasilez	RxNorm Extension
RASILEZ HCT	43129955	RASILEZ HCT	RxNorm Extension
RASTINON	40815505	Rastinon	RxNorm Extension
REACTINE	43575363	Reactine	RxNorm Extension
REASEC	40815716	Reasec	RxNorm Extension
REBETOL	19034397	Rebetol	RxNorm
REBIF	19089282	Rebif	RxNorm
RECOMBINATE	19009254	Recombinate	RxNorm
RECTOGESIC	21017758	Rectogesic	RxNorm Extension
REDOXON	19015168	Redoxon	RxNorm
REDUCTIL	21019097	Reductil	RxNorm Extension
REFACTO AF	21016121	ReFacto AF	RxNorm Extension
REGAINE	43254069	Regaine	RxNorm Extension
REGENON	43575417	Regenon	RxNorm Extension
REGULTON	43575423	Regulton	RxNorm Extension
RELENZA	19099688	Relenza	RxNorm
RELESTAT	21016772	Relestat	RxNorm Extension
RELISTOR	19027750	Relistor	RxNorm
REMICADE	19079572	Remicade	RxNorm
RENAGEL	19015832	RenaGel	RxNorm
RENEDIL	44019073	Renedil	RxNorm Extension
RENESE	19087456	Renese	RxNorm
RENITEC	19024123	Renitec	RxNorm
RENNIE	43574749	Rennie	RxNorm Extension
RENVELA	19021217	Renvela	RxNorm
REPAGLINIDE ACCORD	43129972	REPAGLINIDE ACCORD	RxNorm Extension
REPAGLINIDE EG	43129978	REPAGLINIDE EG	RxNorm Extension
REPAGLINIDE SANDOZ	43130164	REPAGLINIDE SANDOZ	RxNorm Extension
REPARIL	43130168	REPARIL	RxNorm Extension
REPARIL IMPEXECO	43130168	REPARIL	RxNorm Extension
REPATHA	46287488	Repatha	RxNorm
REQUIP	19023207	Requip	RxNorm
RESCUVOLIN	43574775	Rescuvolin	RxNorm Extension
RESOLOR	21018621	Resolor	RxNorm Extension
RETINOVA	21016016	Retinova	RxNorm Extension
RETROVIR	19043794	Retrovir	RxNorm
REVATIO	19079047	Revatio	RxNorm
REVAXIS	21015369	Revaxis	RxNorm Extension
REVLIMID	19025425	Revlimid	RxNorm
REYATAZ	19041905	Reyataz	RxNorm
REZOLSTA	21016354	Rezolsta	RxNorm Extension
RHINAMIDE	43130182	RHINAMIDE	RxNorm Extension
RHINOCORT	19038813	Rhinocort	RxNorm
RHINOPRONT	40815085	Rhinopront	RxNorm Extension
RHINOSPRAY	40815095	Rhinospray	RxNorm Extension
RIAMET	21018068	Riamet	RxNorm Extension
RIDAURA	19044456	Ridaura	RxNorm
RIFADINE	43130198	RIFADINE	RxNorm Extension
RILUTEK	19038926	Rilutek	RxNorm
RINGER LACTATE MACOPHARMA	43130233	RINGER LACTATE MACOPHARMA	RxNorm Extension
RINOMAR	40816188	Rinomar	RxNorm Extension
RIOPAN	19080025	Riopan	RxNorm
RISEDRONATE EG	43130459	RISEDRONATE EG	RxNorm Extension
RISEDRONATE MYLAN	43130462	RISEDRONATE MYLAN	RxNorm Extension
RISEDRONATE TEVA	43130470	RISEDRONATE TEVA	RxNorm Extension
RISPERDAL	19022536	Risperdal	RxNorm
RISPERDAL CONSTA	19102196	Risperdal Consta	RxNorm
RISPERIDONE EG	43130483	RISPERIDONE EG	RxNorm Extension
RISPERIDONE SANDOZ	43130491	RISPERIDONE SANDOZ	RxNorm Extension
RISPERIDONE TEVA	43130492	RISPERIDONE TEVA	RxNorm Extension
RIVASTIGMINE EG	43130501	RIVASTIGMINE EG	RxNorm Extension
RIVASTIGMINE MYLAN	43130502	RIVASTIGMINE MYLAN	RxNorm Extension
RIVOTRIL	19026308	Rivotril	RxNorm
ROACCUTANE	21015186	Roaccutane	RxNorm Extension
ROACTEMRA	21016762	RoActemra	RxNorm Extension
ROBINUL	19022648	Robinul	RxNorm
ROCALTROL	19022682	Rocaltrol	RxNorm
ROFERON A	40816183	Roferon A	RxNorm Extension
ROHYPNOL	21017299	Rohypnol	RxNorm Extension
ROPINIROLE MYLAN	43130528	ROPINIROLE MYLAN	RxNorm Extension
ROTARIX	19063207	Rotarix	RxNorm
ROTATEQ	19063532	RotaTeq	RxNorm
ROVAMYCINE	36403252	Rovamycine	RxNorm Extension
ROVIGON	40815900	Rovigon	RxNorm Extension
ROXITHROMYCINE EG	43130702	ROXITHROMYCINE EG	RxNorm Extension
ROXITHROMYCINE SANDOZ	43130706	ROXITHROMYCINE SANDOZ	RxNorm Extension
ROZEX	19022686	Rozex	RxNorm
RULID	43130715	RULID	RxNorm Extension
RYTHMODAN	21017253	Rythmodan	RxNorm Extension
RYTMONORM	21017130	Rytmonorm	RxNorm Extension
SABRIL	40165285	Sabril	RxNorm
SAFLUTAN	21014930	Saflutan	RxNorm Extension
SALAGEN	19044466	Salagen	RxNorm
SALBUTAMOL SANDOZ	43574250	Salbutamol Sandoz	RxNorm Extension
SALVACYL	21015063	Salvacyl	RxNorm Extension
SANDIMMUN	43254011	Sandimmun	RxNorm Extension
SANDOMIGRAN	43254015	Sandomigran	RxNorm Extension
SAXENDA	45892683	Saxenda	RxNorm
SAYANA	43574276	Sayana	RxNorm Extension
SCANDONEST	19072338	Scandonest	RxNorm
SCHERIPROCT	21017814	Scheriproct	RxNorm Extension
SCHEROGEL	40816797	Scherogel	RxNorm Extension
SEASONIQUE	19124483	Seasonique	RxNorm
SECTRAL	19066215	Sectral	RxNorm
SELECTOL	43574420	Selectol	RxNorm Extension
SELEXID	21017546	Selexid	RxNorm Extension
SELINCRO	21015843	Selincro	RxNorm Extension
SELOKEN	43130912	SELOKEN	RxNorm Extension
SELOZOK	40816653	Selozok	RxNorm Extension
SELSUN	19051737	Selsun	RxNorm
SEMAP	21018796	Semap	RxNorm Extension
SENOKOT	19044491	Senokot	RxNorm
SENOPHILE	43130915	SENOPHILE	RxNorm Extension
SERDOLECT	19016582	Serdolect	RxNorm
SERESTA	43130923	SERESTA	RxNorm Extension
SERETIDE	21016198	Seretide	RxNorm Extension
SEREVENT	19045229	Serevent	RxNorm
SEREVENT DISKUS	19080888	Serevent Diskus	RxNorm
SEROQUEL	19046811	Seroquel	RxNorm
SEROXAT	19018669	Seroxat	RxNorm
SEROXAT IMPEXECO	19018669	Seroxat	RxNorm
SERTRALINE EG	43130934	SERTRALINE EG	RxNorm Extension
SERTRALINE MYLAN	43130937	SERTRALINE MYLAN	RxNorm Extension
SERTRALINE RATIOPHARM	43130941	SERTRALINE RATIOPHARM	RxNorm Extension
SERTRALINE SANDOZ	43130943	SERTRALINE SANDOZ	RxNorm Extension
SERTRALINE TEVA	43130944	SERTRALINE TEVA	RxNorm Extension
SEVIKAR	21018794	Sevikar	RxNorm Extension
SIBELIUM	21017038	Sibelium	RxNorm Extension
SICORTEN	40816423	Sicorten	RxNorm Extension
SIFROL	43130953	SIFROL	RxNorm Extension
SILDENAFIL EG	43130958	SILDENAFIL EG	RxNorm Extension
SILDENAFIL MYLAN	43130959	SILDENAFIL MYLAN	RxNorm Extension
SILDENAFIL SANDOZ	43130962	SILDENAFIL SANDOZ	RxNorm Extension
SILDENAFIL TEVA	43130963	SILDENAFIL TEVA	RxNorm Extension
SILKIS	21018398	Silkis	RxNorm Extension
SILODYX	43130966	SILODYX	RxNorm Extension
SILOMAT	40816528	Silomat	RxNorm Extension
SIMBRINZA	43526987	Simbrinza	RxNorm
SIMPONI	19048224	Simponi	RxNorm
SIMVASTATINE ARROW	43130971	SIMVASTATINE ARROW	RxNorm Extension
SIMVASTATINE EG	43131198	SIMVASTATINE EG	RxNorm Extension
SIMVASTATINE MYLAN	43131202	SIMVASTATINE MYLAN	RxNorm Extension
SIMVASTATINE PFIZER	43131203	SIMVASTATINE PFIZER	RxNorm Extension
SIMVASTATINE RATIOPHARM	43131207	SIMVASTATINE RATIOPHARM	RxNorm Extension
SIMVASTATINE SANDOZ	43131209	SIMVASTATINE SANDOZ	RxNorm Extension
SIMVASTATINE TEVA	43131210	SIMVASTATINE TEVA	RxNorm Extension
SINECOD	40816384	Sinecod	RxNorm Extension
SINEMET	19100380	Sinemet	RxNorm
SINEQUAN	19087240	Sinequan	RxNorm
SINGULAIR	19023673	Singulair	RxNorm
SINUTAB	40235844	Sinutab	RxNorm
SIRDALUD	43576610	Sirdalud	RxNorm Extension
SKELID	19023170	Skelid	RxNorm
SKINOREN	21019100	Skinoren	RxNorm Extension
SMOFKABIVEN	44023477	Smofkabiven	RxNorm Extension
SOLIAN	19117268	Solian	RxNorm
SOLIAN IMPEXECO	19117268	Solian	RxNorm
SOMATOSTATINE EUMEDICA	43131240	SOMATOSTATINE EUMEDICA	RxNorm Extension
SOMAVERT	19036319	Somavert	RxNorm
SONATA	19099763	Sonata	RxNorm
SOOLANTRA	45892670	Soolantra	RxNorm
SORBISTERIT	21016289	Sorbisterit	RxNorm Extension
SORBITOL DELALANDE	43131245	SORBITOL DELALANDE	RxNorm Extension
SORBITRATE	19020220	Sorbitrate	RxNorm
SOTALEX	43131248	SOTALEX	RxNorm Extension
SOTALOL MYLAN	43131254	SOTALOL MYLAN	RxNorm Extension
SOTALOL SANDOZ	43131257	SOTALOL SANDOZ	RxNorm Extension
SPARTOCINE	40817472	Spartocine	RxNorm Extension
SPASFON	43131265	SPASFON	RxNorm Extension
SPASMINE	43131410	SPASMINE	RxNorm Extension
SPASMONAL	19015442	Spasmonal	RxNorm
SPASMOPLUS	40817664	Spasmoplus	RxNorm Extension
SPEDRA	21018268	Spedra	RxNorm Extension
SPIDIFEN	43577612	Spidifen	RxNorm Extension
SPIRIVA	19002890	Spiriva	RxNorm
SPIRIVA RESPIMAT	21015216	Spiriva Respimat	RxNorm Extension
SPIRONOLACTONE EG	43131452	SPIRONOLACTONE EG	RxNorm Extension
SPIRONOLACTONE MYLAN	43131454	SPIRONOLACTONE MYLAN	RxNorm Extension
SPIRONOLACTONE SANDOZ	43131458	SPIRONOLACTONE SANDOZ	RxNorm Extension
SPORANOX	19043948	Sporanox	RxNorm
SPRYCEL	19091137	Sprycel	RxNorm
SRILANE	43131468	SRILANE	RxNorm Extension
STALEVO	43525499	Stalevo	RxNorm
STAMARIL	1593654	Stamaril	RxNorm
STAMARIL	21017707	Stamaril	RxNorm Extension
STATROL	19000984	Statrol	RxNorm
STEDIRIL	43131471	STEDIRIL	RxNorm Extension
STEDIRIL D	40817117	Stediril D	RxNorm Extension
STELARA	40161445	Stelara	RxNorm
STERAX	40817211	Sterax	RxNorm Extension
STERILLIUM	40230172	Sterillium	RxNorm
STILNOCT	19015450	Stilnoct	RxNorm
STILNOCT IMPEXECO	19015450	Stilnoct	RxNorm
STIMYCINE	43131480	STIMYCINE	RxNorm Extension
STOCRIN	43254091	Stocrin	RxNorm Extension
STRATTERA	19037155	Strattera	RxNorm
STREPSILS	21015769	Strepsils	RxNorm Extension
STRIBILD	42874191	Stribild	RxNorm
STROMBA	21017717	Stromba	RxNorm Extension
STROMBAJECT	40817057	Strombaject	RxNorm Extension
STRUCTOKABIVEN	40817101	Structokabiven	RxNorm Extension
STUGERON	21018571	Stugeron	RxNorm Extension
SUBCUVIA	21017325	Subcuvia	RxNorm Extension
SUBOXONE	19034634	Suboxone	RxNorm
SUBUTEX	19033207	Subutex	RxNorm
SUFENTA	19088881	Sufenta	RxNorm
SULAR	19081866	Sular	RxNorm
SULFA	40817244	Sulfa	RxNorm Extension
SULFARLEM	43131736	SULFARLEM	RxNorm Extension
SULPIRIDE MYLAN	43131742	SULPIRIDE MYLAN	RxNorm Extension
SULPIRIDE TEVA	43131744	SULPIRIDE TEVA	RxNorm Extension
SUMATRIPTAN SANDOZ	43576678	Sumatriptan Sandoz	RxNorm Extension
SUMATRIPTAN TEVA	43131747	SUMATRIPTAN TEVA	RxNorm Extension
SURBRONC	43131766	SURBRONC	RxNorm Extension
SURGAM	19018704	Surgam	RxNorm
SURMONTIL	19087690	Surmontil	RxNorm
SUSTANON	19100432	Sustanon	RxNorm
SUTENT	19086370	Sutent	RxNorm
SYCREST	21016317	Sycrest	RxNorm Extension
SYMBICORT	19019100	Symbicort	RxNorm
SYNACTHEN	21017071	Synacthen	RxNorm Extension
SYNACTHEN DEPOT	19118475	Synacthen Depot	RxNorm
SYNALAR	19087622	Synalar	RxNorm
SYNFLORIX	21017155	Synflorix	RxNorm Extension
SYNJARDY	46287681	Synjardy	RxNorm
SYNTARIS	19015512	Syntaris	RxNorm
SYNTHOL	43131782	SYNTHOL	RxNorm Extension
SYNTOCINON	19015513	Syntocinon	RxNorm
SYSCOR	40818070	Syscor	RxNorm Extension
TAGAMET	19022751	Tagamet	RxNorm
TAMBOCOR	19022759	Tambocor	RxNorm
TAMIFLU	19099768	Tamiflu	RxNorm
TAMOPLEX	44022405	Tamoplex	RxNorm Extension
TAMOXIFENE MYLAN	43132020	TAMOXIFENE MYLAN	RxNorm Extension
TAMSULOSINE EG	43132029	TAMSULOSINE EG	RxNorm Extension
TAMSULOSINE MYLAN	43132032	TAMSULOSINE MYLAN	RxNorm Extension
TAMSULOSINE TEVA	43132037	TAMSULOSINE TEVA	RxNorm Extension
TAMSULOSINE TEVA IMPEXECO	43132037	TAMSULOSINE TEVA	RxNorm Extension
TANAKAN	43132040	TANAKAN	RxNorm Extension
TARCEVA	19025418	Tarceva	RxNorm
TARDYFERON	43132043	TARDYFERON	RxNorm Extension
TARGAXAN	21014273	Targaxan	RxNorm Extension
TARGINACT	21017530	Targinact	RxNorm Extension
TARGOCID	19018668	Targocid	RxNorm
TARGRETIN	19098046	Targretin	RxNorm
TARIVID	21017622	Tarivid	RxNorm Extension
TASMAR	19023590	Tasmar	RxNorm
TAVANIC	21017118	Tavanic	RxNorm Extension
TAVANIC IMPEXECO	21017118	Tavanic	RxNorm Extension
TAXOL	19038693	Taxol	RxNorm
TAXOTERE	19044663	Taxotere	RxNorm
TEARS NATURALE	40171815	Tears Naturale	RxNorm
TEBRAZID	44022476	Tebrazid	RxNorm Extension
TECFIDERA	43526373	Tecfidera	RxNorm
TEEJEL	44022479	Teejel	RxNorm Extension
TEGRETOL	19045157	Tegretol	RxNorm
TELMISARTAN ACTAVIS	43132059	TELMISARTAN ACTAVIS	RxNorm Extension
TELMISARTAN EG	43132062	TELMISARTAN EG	RxNorm Extension
TELMISARTAN MYLAN	43132064	TELMISARTAN MYLAN	RxNorm Extension
TELMISARTAN SANDOZ	43132066	TELMISARTAN SANDOZ	RxNorm Extension
TELZIR	21018708	Telzir	RxNorm Extension
TEMESTA	43132081	TEMESTA	RxNorm Extension
TEMGESIC	21016759	Temgesic	RxNorm Extension
TEMODAL	21017662	Temodal	RxNorm Extension
TEMPRA	19063639	Tempra	RxNorm
TENIF	21015686	Tenif	RxNorm Extension
TENORETIC	19100439	Tenoretic	RxNorm
TENORMIN	19022797	Tenormin	RxNorm
TENUATE DOSPAN	19082441	Tenuate Dospan	RxNorm
TERAZOSINE MYLAN	43132093	TERAZOSINE MYLAN	RxNorm Extension
TERBINAFINE BAILLEUL	43127830	TERBINAFINE BAILLEUL	RxNorm Extension
TERBINAFINE EG	43127833	TERBINAFINE EG	RxNorm Extension
TERBINAFINE MYLAN	43127836	TERBINAFINE MYLAN	RxNorm Extension
TERBINAFINE PFIZER	43127837	TERBINAFINE PFIZER	RxNorm Extension
TERBINAFINE TEVA	43127842	TERBINAFINE TEVA	RxNorm Extension
TESLASCAN	19018440	Teslascan	RxNorm
TESTIM	19034698	Testim	RxNorm
TESTODERM	19082502	Testoderm	RxNorm
TESTOPATCH	21018926	Testopatch	RxNorm Extension
TETRALYSAL	19100818	Tetralysal	RxNorm
TETRAVAC	43577064	Tetravac	RxNorm Extension
TETRAZEPAM EG	43127859	TETRAZEPAM EG	RxNorm Extension
TEVETEN	19100564	Teveten	RxNorm
THALAMONAL	40817806	Thalamonal	RxNorm Extension
THALIDOMIDE CELGENE	21016651	Thalidomide Celgene	RxNorm Extension
THEOLAIR	19046084	Theolair	RxNorm
THEOPHYLLARD	40817860	Theophyllard	RxNorm Extension
THERALENE	43127872	THERALENE	RxNorm Extension
THILO TEARS	40818025	Thilo Tears	RxNorm Extension
THYMOGLOBULINE	43254229	Thymoglobuline	RxNorm Extension
THYROGEN	19100164	Thyrogen	RxNorm
TIAPRIDAL	43127892	TIAPRIDAL	RxNorm Extension
TIBERAL	43127895	TIBERAL	RxNorm Extension
TICLID	19088485	Ticlid	RxNorm
TICLOPIDIN RATIOPHARM	43576968	Ticlopidin Ratiopharm	RxNorm Extension
TICLOPIDINE EG	43127898	TICLOPIDINE EG	RxNorm Extension
TICLOPIDINE TEVA	43127901	TICLOPIDINE TEVA	RxNorm Extension
TILCOTIL	43128135	TILCOTIL	RxNorm Extension
TILDIEM	19013001	Tildiem	RxNorm
TILDIEM RETARD	19013002	Tildiem Retard	RxNorm
TIMABAK	43128136	TIMABAK	RxNorm Extension
TIMO COMOD	40818609	Timo Comod	RxNorm Extension
TIMOPTOL	19008234	Timoptol	RxNorm
TINSET	40818699	Tinset	RxNorm Extension
TIVICAY	43560293	Tivicay	RxNorm
TOBI	19082884	Tobi	RxNorm
TOBRADEX	19082889	Tobradex	RxNorm
TOBRAVISC	21017800	Tobravisc	RxNorm Extension
TOBREX	19082916	Tobrex	RxNorm
TOFRANIL	19001271	Tofranil	RxNorm
TOLECTIN	19088423	Tolectin	RxNorm
TOMUDEX	19068864	Tomudex	RxNorm
TOPAMAX	19082966	Topamax	RxNorm
TOPIRAMATE EG	43128174	TOPIRAMATE EG	RxNorm Extension
TOPIRAMATE MYLAN	43128176	TOPIRAMATE MYLAN	RxNorm Extension
TOPIRAMATE SANDOZ	43128177	TOPIRAMATE SANDOZ	RxNorm Extension
TOPIRAMATE TEVA	43128178	TOPIRAMATE TEVA	RxNorm Extension
TOPLEXIL	43128181	TOPLEXIL	RxNorm Extension
TOUJEO	46221554	Toujeo	RxNorm
TOVIAZ	19033701	Toviaz	RxNorm
TRACLEER	19016156	Tracleer	RxNorm
TRACRIUM	19022832	Tracrium	RxNorm
TRACTOCILE	21017246	Tractocile	RxNorm Extension
TRAJENTA	21014287	Trajenta	RxNorm Extension
TRAMADOL EG	43128201	TRAMADOL EG	RxNorm Extension
TRAMADOL MYLAN	43128205	TRAMADOL MYLAN	RxNorm Extension
TRAMADOL SANDOZ	43128211	TRAMADOL SANDOZ	RxNorm Extension
TRAMADOL TEVA	43128213	TRAMADOL TEVA	RxNorm Extension
TRANDATE	19022840	Trandate	RxNorm
TRANQUO	40818430	Tranquo	RxNorm Extension
TRANSIPEG	43128503	TRANSIPEG	RxNorm Extension
TRANSTEC	21015421	Transtec	RxNorm Extension
TRANSULOSE	43128507	TRANSULOSE	RxNorm Extension
TRANXENE	19044498	Tranxene	RxNorm
TRASICOR	19009729	Trasicor	RxNorm
TRAVATAN	19006066	Travatan	RxNorm
TRAVOCORT	43575636	Travocort	RxNorm Extension
TRAVOGEN	40818379	Travogen	RxNorm Extension
TREDAPTIVE	21017073	Tredaptive	RxNorm Extension
TRENTADIL	43128511	TRENTADIL	RxNorm Extension
TREVICTA	35406483	TREVICTA	RxNorm Extension
TRIANAL	44021558	Trianal	RxNorm Extension
TRIGYNON	40818408	Trigynon	RxNorm Extension
TRILAFON	19043594	Trilafon	RxNorm
TRILEPTAL	19100210	Trileptal	RxNorm
TRINIPATCH	43128555	TRINIPATCH	RxNorm Extension
TRINORDIOL	21018116	Trinordiol	RxNorm Extension
TRINOVUM	21015404	Trinovum	RxNorm Extension
TRIPLIXAM	35406504	TRIPLIXAM	RxNorm Extension
TRIPLIXAM IMPEXECO	35406504	TRIPLIXAM	RxNorm Extension
TRIREGOL	21014467	TriRegol	RxNorm Extension
TRISEQUENS	21017627	Trisequens	RxNorm Extension
TRITAZIDE	40818348	Tritazide	RxNorm Extension
TRIUMEQ	45775748	Triumeq	RxNorm
TRIZIVIR	19006139	Trizivir	RxNorm
TROBALT	21018890	Trobalt	RxNorm Extension
TROBICIN	19006041	Trobicin	RxNorm
TROXERUTINE MYLAN	43128809	TROXERUTINE MYLAN	RxNorm Extension
TRULICITY	45774439	Trulicity	RxNorm
TRUSOPT	19022868	Trusopt	RxNorm
TRUVADA	19063340	Truvada	RxNorm
TRYPTIZOL	40819328	Tryptizol	RxNorm Extension
TWINRIX ADULT	21015919	Twinrix Adult	RxNorm Extension
TWINRIX PAEDIATRIC	21018494	Twinrix Paediatric	RxNorm Extension
TWYNSTA	43525520	Twynsta	RxNorm
TYPHERIX	21016842	Typherix	RxNorm Extension
TYPHIM VI	19011690	Typhim VI	RxNorm
TYSABRI	19063030	Tysabri	RxNorm
ULCOGANT	43576308	Ulcogant	RxNorm Extension
ULTIBRO BREEZHALER	21018248	Ultibro Breezhaler	RxNorm Extension
ULTRA	40819392	Ultra	RxNorm Extension
ULTRACORTENOL	43576409	Ultracortenol	RxNorm Extension
ULTRALAN	40819115	Ultralan	RxNorm Extension
ULTRAPROCT	21015126	Ultraproct	RxNorm Extension
ULTRAVIST	19086983	Ultravist	RxNorm
UNAKALM	40819233	Unakalm	RxNorm Extension
UPRIMA	21017872	Uprima	RxNorm Extension
URFAMYCINE	40819237	Urfamycine	RxNorm Extension
URGENIN	40819238	Urgenin	RxNorm Extension
URISPAS	19007522	Urispas	RxNorm
URO VAXOM	40819325	Uro Vaxom	RxNorm Extension
URSOCHOL	43575521	Ursochol	RxNorm Extension
URSOFALK	19015886	Ursofalk	RxNorm
UTROGESTAN	21017314	Utrogestan	RxNorm Extension
VAGIFEM	19022870	Vagifem	RxNorm
VALACICLOVIR MYLAN	43129119	VALACICLOVIR MYLAN	RxNorm Extension
VALACICLOVIR SANDOZ	43129126	VALACICLOVIR SANDOZ	RxNorm Extension
VALCYTE	19011227	Valcyte	RxNorm
VALDISPERT	43576059	Valdispert	RxNorm Extension
VALDOXAN	21014411	Valdoxan	RxNorm Extension
VALIUM	19042583	Valium	RxNorm
VALIUM IMPEXECO	19042583	Valium	RxNorm
VALSARTAN EG	43129152	VALSARTAN EG	RxNorm Extension
VALSARTAN KRKA	43129158	VALSARTAN KRKA	RxNorm Extension
VALSARTAN MYLAN	43129159	VALSARTAN MYLAN	RxNorm Extension
